"groep_100","jaar","groep_titel","log_index","n_soorten","msi","msi_variant","periode","post_break","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
100,1964,"Watervogels",5.19657139821431,12,180.651795782047,"volledig","1958-1983","pre",5.19657139821431,5.15507237686982,0.0764711908379236,173.30834982084,149.18525306347,201.332125668238
100,1965,"Watervogels",5.77015280025373,12,320.586714636369,"volledig","1958-1983","pre",5.77015280025373,5.17655631583764,0.0716621306994815,177.071979869609,153.868530486565,203.774520727491
100,1966,"Watervogels",5.72641750809906,13,306.867944886843,"volledig","1958-1983","pre",5.72641750809906,5.19804018310154,0.0673930823669932,180.917329367665,158.53093403093,206.464941783173
100,1967,"Watervogels",5.51507587148233,13,248.408823678188,"volledig","1958-1983","pre",5.51507587148233,5.219523984665,0.0637724958896634,184.846173511951,163.127139340381,209.456918083477
100,1968,"Watervogels",5.44641860946219,13,231.926058954075,"volledig","1958-1983","pre",5.44641860946219,5.24100773331996,0.0609160347199522,188.860327386269,167.605382932661,212.810726221002
100,1969,"Watervogels",5.00342558778607,13,148.922433191227,"volledig","1958-1983","pre",5.00342558778607,5.26249144806199,0.0589348639082274,192.961646828618,171.911380571511,216.589483622486
100,1970,"Watervogels",5.25364370310104,14,191.261901933256,"volledig","1958-1983","pre",5.25364370310104,5.283975152966,0.0579188518005074,197.152029204886,175.994756756302,220.852730706208
100,1971,"Watervogels",5.20668406552784,14,182.487935780988,"volledig","1958-1983","pre",5.20668406552784,5.30545887562751,0.0579188119541431,201.433414093635,179.816700987945,225.648786183314
100,1972,"Watervogels",5.04602229669107,14,155.403086081561,"volledig","1958-1983","pre",5.04602229669107,5.32694264530375,0.0589347596581608,205.807783895002,183.356164671007,231.008561876127
100,1973,"Watervogels",5.32448253831676,16,205.302097004832,"volledig","1958-1983","pre",5.32448253831676,5.34842649090866,0.0609159050056318,210.277164384365,186.611948135013,236.943487828221
100,1974,"Watervogels",5.13510818986585,14,169.882698466833,"volledig","1958-1983","pre",5.13510818986585,5.36991043902326,0.0637723863223934,214.84362523774,189.599994693182,243.448230998048
100,1975,"Watervogels",5.03311533740455,16,153.410193534181,"volledig","1958-1983","pre",5.03311533740455,5.39139451207823,0.0673930267701258,219.509280560267,192.347605336362,250.506494051876
100,1976,"Watervogels",5.49404501984859,15,243.239126671864,"volledig","1958-1983","pre",5.49404501984859,5.41287872684895,0.0716621390025831,224.2762894512,194.887200926109,258.097267398639
100,1977,"Watervogels",4.82454089842882,17,124.529283667613,"volledig","1958-1983","pre",4.82454089842882,5.43436309337567,0.0764712470864523,229.146856638225,197.251477281839,266.199688999814
100,1978,"Watervogels",5.45712659240791,16,234.422863249826,"volledig","1958-1983","pre",5.45712659240791,5.45584761438565,0.0817251391605918,234.123233210776,199.470497189253,274.795967832084
100,1979,"Watervogels",5.60876141465466,16,272.806134982348,"volledig","1958-1983","pre",5.60876141465466,5.47733228525296,0.0873436544809398,239.207717476309,201.570404525221,283.872685749687
100,1980,"Watervogels",5.59612776148753,16,269.381276680202,"volledig","1958-1983","pre",5.59612776148753,5.49881709448802,0.0932609844139251,244.402655955809,203.573183647528,293.421054620221
100,1981,"Watervogels",5.78269381026894,16,324.632512002266,"volledig","1958-1983","pre",5.78269381026894,5.52030202470754,0.0994238569336974,249.710444525659,205.496965030149,303.436627864814
100,1982,"Watervogels",5.72073314498347,16,305.128544435074,"volledig","1958-1983","pre",5.72073314498347,5.54178705399801,0.105789429460849,255.133529703034,207.356549369786,313.918794349949
100,1983,"Watervogels",5.63467470222341,16,279.967829583406,"volledig","1958-1983","pre",5.63467470222341,5.56327215755718,0.112323300299416,260.674410062259,209.16396982135,324.870235152569
100,1984,"Watervogels",5.99031506589166,14,399.540471673658,"volledig","1984-2025","post",5.99031506589166,5.8861403211205,0.166963383641737,360.013064518377,259.535135195031,499.390598989677
100,1985,"Watervogels",5.77598152570665,14,322.460782988988,"volledig","1984-2025","post",5.77598152570665,5.86962362545218,0.138065201841656,354.115675055921,270.160392749499,464.160975056708
100,1986,"Watervogels",5.99264472667961,14,400.472350503035,"volledig","1984-2025","post",5.99264472667961,5.85192256885524,0.116956291059561,347.902604631756,276.632037431531,437.535086078081
100,1987,"Watervogels",5.55494301191276,15,258.512231983159,"volledig","1984-2025","post",5.55494301191276,5.83222621539213,0.103128787171562,341.117234842923,278.688255285441,417.530935373294
100,1988,"Watervogels",5.36307663385378,16,213.38043104734,"volledig","1984-2025","post",5.36307663385378,5.80968898779542,0.0951624726055147,333.515382188383,276.765490103274,401.901660914291
100,1989,"Watervogels",5.98080238969023,15,395.757792761916,"volledig","1984-2025","post",5.98080238969023,5.78349574712156,0.0911219013261074,324.892951191135,271.753884563865,388.422891923291
100,1990,"Watervogels",5.56625377224503,16,261.452800565666,"volledig","1984-2025","post",5.56625377224503,5.75293397014209,0.0892663895013605,315.113839930412,264.534544744517,375.363951848286
100,1991,"Watervogels",5.93466353511806,15,377.912820385255,"volledig","1984-2025","post",5.93466353511806,5.71746762429074,0.0884692618732282,304.133765978094,255.7161067235,361.71889519667
100,1992,"Watervogels",6.10255912842064,15,447.000238611826,"volledig","1984-2025","post",6.10255912842064,5.67680666325483,0.0881822234288519,292.015435816046,245.665168549976,347.110724968274
100,1993,"Watervogels",6.02532294434351,15,413.775246823858,"volledig","1984-2025","post",6.02532294434351,5.63096587417171,0.0881822397614861,278.9314002007,234.6578942278,331.558101950724
100,1994,"Watervogels",5.81564215674886,16,335.506777281555,"volledig","1984-2025","post",5.81564215674886,5.58030714868785,0.0883322168894395,265.153034686881,223.000943765746,315.27279937217
100,1995,"Watervogels",5.32835530660128,17,206.098726039009,"volledig","1984-2025","post",5.32835530660128,5.52556012873947,0.0884593729523253,251.026906033526,211.067873636733,298.550918560057
100,1996,"Watervogels",5.39507234735419,18,220.31808595052,"volledig","1984-2025","post",5.39507234735419,5.46781755046186,0.0883589305480688,236.942512983624,199.264691028346,281.744619025396
100,1997,"Watervogels",5.21997130689721,18,184.928877811257,"volledig","1984-2025","post",5.21997130689721,5.40850338735869,0.0878739942727261,223.29714814507,187.967741169745,265.266880686158
100,1998,"Watervogels",5.18316685717661,18,178.246399008877,"volledig","1984-2025","post",5.18316685717661,5.34931394846319,0.0869849205832352,210.463859272084,177.473890819253,249.586211556106
100,1999,"Watervogels",5.17577898507478,18,176.934389855817,"volledig","1984-2025","post",5.17577898507478,5.29213426042887,0.085854148376869,198.767193988956,167.982554140657,235.193455703511
100,2000,"Watervogels",5.45442029348609,17,233.789302596704,"volledig","1984-2025","post",5.45442029348609,5.23893417852729,0.0847956149004154,188.4691208835,159.61022882153,222.545947016448
100,2001,"Watervogels",5.58208355082495,17,265.624471711252,"volledig","1984-2025","post",5.58208355082495,5.19165055153257,0.0841642412026238,179.765019626395,152.427433786593,212.005552271658
100,2002,"Watervogels",4.89573271126857,18,133.717947375868,"volledig","1984-2025","post",4.89573271126857,5.15206324256955,0.0841985519875098,172.787625578385,146.501267555261,203.790479435644
100,2003,"Watervogels",5.15518352413149,18,173.327613639887,"volledig","1984-2025","post",5.15518352413149,5.12167374187422,0.0848916270174956,167.615680354744,141.923212304534,197.959275615171
100,2004,"Watervogels",4.68274595696348,17,108.066411233032,"volledig","1984-2025","post",4.68274595696348,5.10159539698829,0.085969820781801,164.283796209661,138.808397679463,194.434675050287
100,2005,"Watervogels",4.60762490436749,18,100.245773366728,"volledig","1984-2025","post",4.60762490436749,5.09246387909304,0.0869975253250694,162.79046435468,137.269854520279,193.055754137901
100,2006,"Watervogels",4.76488762426314,17,117.317932857866,"volledig","1984-2025","post",4.76488762426314,5.09437540373363,0.0875508890173067,163.101939940334,137.383414275301,193.635039226732
100,2007,"Watervogels",5.43000183435215,18,228.149663930447,"volledig","1984-2025","post",5.43000183435215,5.10685848909521,0.0873826547583716,165.15071629978,139.155009183598,196.002711324209
100,2008,"Watervogels",5.43248839913783,18,228.717678760808,"volledig","1984-2025","post",5.43248839913783,5.12888277724551,0.0865270080074702,168.828393717896,142.492567656339,200.031671785914
100,2009,"Watervogels",5.21073542161203,19,183.228759046035,"volledig","1984-2025","post",5.21073542161203,5.15890582053612,0.0853183298441356,173.973992653778,147.183762931925,205.64055108372
100,2010,"Watervogels",5.69336281743725,17,296.890331807111,"volledig","1984-2025","post",5.69336281743725,5.19495593731892,0.0843034503419621,180.360195468149,152.890377038848,212.765516962806
100,2011,"Watervogels",5.15258845437195,17,172.878399514332,"volledig","1984-2025","post",5.15258845437195,5.234746477664,0.0840397372536666,187.681518855125,159.178878623688,221.287854420937
100,2012,"Watervogels",4.96893399364018,18,143.873435597811,"volledig","1984-2025","post",4.96893399364018,5.2758143222992,0.0848307035278708,195.54965213596,165.595181347482,230.9225796266
100,2013,"Watervogels",5.07940376741908,18,160.678225769667,"volledig","1984-2025","post",5.07940376741908,5.31567336284314,0.0865369570491122,203.501497350469,171.753606087876,241.117845308554
100,2014,"Watervogels",5.11281748709705,18,166.13778714393,"volledig","1984-2025","post",5.11281748709705,5.35197224341662,0.0885957757817462,211.024078571233,177.385356768168,251.041926730387
100,2015,"Watervogels",5.83202085068359,16,341.047188594173,"volledig","1984-2025","post",5.83202085068359,5.38264490212883,0.090242430376867,217.597037863359,182.321158401649,259.698168342045
100,2016,"Watervogels",5.28854180796395,18,198.054413374782,"volledig","1984-2025","post",5.28854180796395,5.40604249859533,0.0908106466083343,222.74831428882,186.429589432304,266.142363288998
100,2017,"Watervogels",5.51299243646846,16,247.891818797232,"volledig","1984-2025","post",5.51299243646846,5.42103615049459,0.0900144897530766,226.113288561221,189.541453120901,269.741623387038
100,2018,"Watervogels",5.34754744129575,16,210.092401544157,"volledig","1984-2025","post",5.34754744129575,5.42708146351229,0.0881906607549562,227.484354253116,191.373644008578,270.408873165616
100,2019,"Watervogels",5.73250516130266,16,308.741748260317,"volledig","1984-2025","post",5.73250516130266,5.42423799871178,0.0864864714482197,226.838429266818,191.468731762093,268.741911635854
100,2020,"Watervogels",5.56901565981859,18,262.175901909277,"volledig","1984-2025","post",5.56901565981859,5.413139399642,0.086849505195359,224.33475979847,189.220758808311,265.964922510535
100,2021,"Watervogels",5.35867167716717,18,212.442566633364,"volledig","1984-2025","post",5.35867167716717,5.39491267670817,0.0914871094134469,220.282910427729,184.121882325232,263.545864368242
100,2022,"Watervogels",5.1097802509691,17,165.633952973586,"volledig","1984-2025","post",5.1097802509691,5.37104786958434,0.101775054243433,215.088133972429,176.191022797313,262.572432132151
100,2023,"Watervogels",5.81393306772478,15,334.933856057145,"volledig","1984-2025","post",5.81393306772478,5.34322171969495,0.117572320643129,209.185563084045,166.131554458442,263.397281422146
100,2024,"Watervogels",5.47744500222197,16,239.234681764826,"volledig","1984-2025","post",5.47744500222197,5.31308082893558,0.137663790805101,202.974596118122,154.974377833902,265.841923324064
100,2025,"Watervogels",4.70389638691494,18,110.376404860927,"volledig","1984-2025","post",4.70389638691494,5.28199082213691,0.160618187709783,196.761202248548,143.621185091576,269.563091862864
200,1958,"Rietvogels",4.60517018598809,3,100,"volledig","1958-1983","pre",4.60517018598809,4.84619869426363,0.117982651580161,127.255731320564,100.983051635025,160.363753043039
200,1959,"Rietvogels",5.65035625218811,4,284.392763323339,"volledig","1958-1983","pre",5.65035625218811,4.91017790482868,0.111120289292459,135.663547461877,109.112792176823,168.674980657771
200,1960,"Rietvogels",5.16773476339474,5,175.516799749815,"volledig","1958-1983","pre",5.16773476339474,4.9741571144666,0.104434478906935,144.626869861881,117.856235187346,177.478361266127
200,1961,"Rietvogels",4.41121344448454,5,82.369353524177,"volledig","1958-1983","pre",4.41121344448454,5.03813632181322,0.0979613744515082,154.182400721875,127.247247924994,186.819071374914
200,1962,"Rietvogels",5.07440714682376,5,159.877380064811,"volledig","1958-1983","pre",5.07440714682376,5.10211552516887,0.0917460015578587,164.369267067657,137.317170348141,196.750747833367
200,1963,"Rietvogels",4.58620060047187,5,98.1209204760428,"volledig","1958-1983","pre",4.58620060047187,5.16609472271666,0.0858443444456128,175.229180976251,148.092904155395,207.337860248783
200,1964,"Rietvogels",4.9666293947149,6,143.542246808004,"volledig","1958-1983","pre",4.9666293947149,5.23007391271439,0.0803255574899152,186.806610393549,159.594435645945,218.658686598226
200,1965,"Rietvogels",5.40912817261303,6,223.436704502405,"volledig","1958-1983","pre",5.40912817261303,5.2940530936557,0.0752738710295832,199.148961241894,171.831836954836,230.808850481821
200,1966,"Rietvogels",5.90098184612587,6,365.39605449859,"volledig","1958-1983","pre",5.90098184612587,5.35803226439677,0.0707893256721311,212.30677156246,184.802037777145,243.905131098337
200,1967,"Rietvogels",5.83656111443223,6,342.599153279607,"volledig","1958-1983","pre",5.83656111443223,5.42201142424576,0.0669858968135792,226.333918486145,198.486098810016,258.088818130914
200,1968,"Rietvogels",5.30985001472046,6,202.319881108458,"volledig","1958-1983","pre",5.30985001472046,5.48599057301393,0.0639851394173244,241.287838878865,212.848298799302,273.527303338841
200,1969,"Rietvogels",5.2580395238968,6,192.104505589728,"volledig","1958-1983","pre",5.2580395238968,5.54996971102881,0.0619038764988945,257.22976456285,227.838743435645,290.4122046115
200,1970,"Rietvogels",5.73337298685844,6,309.009798533209,"volledig","1958-1983","pre",5.73337298685844,5.613948839112,0.0608365443780138,274.22497307511,243.400737887122,308.952785068872
200,1971,"Rietvogels",5.79903978501532,6,329.982553544277,"volledig","1958-1983","pre",5.79903978501532,5.67792795852552,0.0608365321208453,292.343054987781,259.482264549915,329.3653304122
200,1972,"Rietvogels",5.93773688416241,6,379.076065003385,"volledig","1958-1983","pre",5.93773688416241,5.74190707089224,0.0619038444305151,311.658198883036,276.048213155769,351.861842613011
200,1973,"Rietvogels",5.92836282036597,6,375.539185154684,"volledig","1958-1983","pre",5.92836282036597,5.80588617809723,0.063985099515984,332.249495147796,293.088726221768,376.642692637853
200,1974,"Rietvogels",5.82397487159544,6,338.314139817598,"volledig","1958-1983","pre",5.82397487159544,5.86986528217736,0.0669858631096831,354.201259830942,310.620835674697,403.896062520465
200,1975,"Rietvogels",6.19352743961164,6,489.569992558873,"volledig","1958-1983","pre",6.19352743961164,5.933844385207,0.0707893085698269,377.60337988843,328.684176677399,433.803397366193
200,1976,"Rietvogels",6.10926612710117,6,450.008345028939,"volledig","1958-1983","pre",6.10926612710117,5.99782348918713,0.0752738735831068,402.551681229891,347.333945793352,466.547707252959
200,1977,"Rietvogels",5.66467545840988,6,288.494337510778,"volledig","1958-1983","pre",5.66467545840988,6.0618025959449,0.0803255747915626,429.148321074361,366.634144495258,502.32168565338
200,1978,"Rietvogels",5.63938508826022,6,281.289696947314,"volledig","1958-1983","pre",5.63938508826022,6.12578170704924,0.0858443660190031,457.502206222971,386.652651885605,541.334108735951
200,1979,"Rietvogels",5.91685786640298,6,371.243383005173,"volledig","1958-1983","pre",5.91685786640298,6.18976082374683,0.0917460158509182,487.729438963208,407.458314881462,583.8143361992
200,1980,"Rietvogels",6.24745111615893,6,516.694151436455,"volledig","1958-1983","pre",6.24745111615893,6.25373994692132,0.097961374177305,519.953792432981,429.119593812575,630.015385369516
200,1981,"Rietvogels",6.59849921841964,6,733.992799352279,"volledig","1958-1983","pre",6.59849921841964,6.31771907707665,0.104434465942585,554.307217393775,451.704192323321,680.216160214208
200,1982,"Rietvogels",6.49755837875641,6,663.519590116178,"volledig","1958-1983","pre",6.49755837875641,6.38169821434397,0.111120278006851,590.930382490938,475.279223109398,734.723295216525
200,1983,"Rietvogels",6.52841368813152,6,684.31181808148,"volledig","1958-1983","pre",6.52841368813152,6.44567735850993,0.11798266974703,629.973250216254,499.911621503458,793.872914565331
200,1984,"Rietvogels",6.33766678425379,7,565.475394893804,"volledig","1984-2025","post",6.33766678425379,5.84751004279148,0.156249897605237,346.370857244114,254.999158074722,470.483007292388
200,1985,"Rietvogels",6.28620346284272,7,537.110294120353,"volledig","1984-2025","post",6.28620346284272,5.80299865502571,0.135197037083684,331.291500846009,254.172320038797,431.809642041462
200,1986,"Rietvogels",5.35726380695401,9,212.143685514075,"volledig","1984-2025","post",5.35726380695401,5.76074202056708,0.118225806540899,317.583895291575,251.896789904681,400.40022180011
200,1987,"Rietvogels",5.01771624813012,8,151.065912490027,"volledig","1984-2025","post",5.01771624813012,5.72109374410198,0.105232265647205,305.238593359812,248.349866357959,375.158643097417
200,1988,"Rietvogels",5.86238297619372,10,351.560907903916,"volledig","1984-2025","post",5.86238297619372,5.68437153091734,0.0958800232576476,294.232870669217,243.824007749908,355.063404055957
200,1989,"Rietvogels",6.05058277887358,9,424.360266193689,"volledig","1984-2025","post",6.05058277887358,5.65085301692521,0.0896356226233846,284.534074715996,238.690371809238,339.182678634357
200,1990,"Rietvogels",5.54435336596424,10,255.789122801696,"volledig","1984-2025","post",5.54435336596424,5.62077513042588,0.0858598346176939,276.103316392244,233.338421968798,326.70590929508
200,1991,"Rietvogels",5.30587114936493,11,201.516476921238,"volledig","1984-2025","post",5.30587114936493,5.59433657565255,0.0839096485884406,268.899196629571,228.120423877206,316.967576681999
200,1992,"Rietvogels",5.03432684010803,10,153.596163026913,"volledig","1984-2025","post",5.03432684010803,5.57170272044525,0.083203066675738,262.88133179454,223.324240734904,309.445111639734
200,1993,"Rietvogels",5.25184215566871,10,190.917644735868,"volledig","1984-2025","post",5.25184215566871,5.55301193942388,0.083238594444467,258.013507815177,219.173640426201,303.736206989306
200,1994,"Rietvogels",5.94078901949471,10,380.234823899958,"volledig","1984-2025","post",5.94078901949471,5.53838233211043,0.0835950521219794,254.266348084025,215.839705916453,299.534209859477
200,1995,"Rietvogels",5.74877646649883,10,313.806472568279,"volledig","1984-2025","post",5.74877646649883,5.52791771571125,0.0839373094551509,251.619421976248,213.44956797234,296.61495273612
200,1996,"Rietvogels",5.94122436292412,10,380.400392669201,"volledig","1984-2025","post",5.94122436292412,5.52171188734796,0.0840345490141092,250.062750245296,212.088612595119,294.836098435963
200,1997,"Rietvogels",5.46683036880404,11,236.708723096378,"volledig","1984-2025","post",5.46683036880404,5.51985035226291,0.0837816161161334,249.59768266636,211.799142531127,294.141904673959
200,1998,"Rietvogels",5.58455576092447,10,266.281963607077,"volledig","1984-2025","post",5.58455576092447,5.52240900461975,0.0832082262038764,250.237134083455,212.58052999549,294.564244785868
200,1999,"Rietvogels",5.52818715729202,10,251.687227845507,"volledig","1984-2025","post",5.52818715729202,5.52944959911369,0.0824625875463339,252.005168976784,214.395604486202,296.212253712993
200,2000,"Rietvogels",5.37168967756655,11,215.226223562453,"volledig","1984-2025","post",5.37168967756655,5.54101223165232,0.0817626440998449,254.935923107975,217.186721049201,299.246310165492
200,2001,"Rietvogels",5.59559640631693,10,269.238177567568,"volledig","1984-2025","post",5.59559640631693,5.55710541957615,0.0813201862094881,259.071845653061,220.901710695872,303.837489527137
200,2002,"Rietvogels",5.46808718106255,10,237.00640854944,"volledig","1984-2025","post",5.46808718106255,5.5776947000001,0.0812597966391764,264.461240021843,225.52375534102,310.121420992362
200,2003,"Rietvogels",5.48496733987172,10,241.041071437155,"volledig","1984-2025","post",5.48496733987172,5.60269091594034,0.0815668591629133,271.155082118062,231.092917979848,318.162404980599
200,2004,"Rietvogels",5.51990003064788,10,249.610082584129,"volledig","1984-2025","post",5.51990003064788,5.63193950738025,0.0820920793957202,279.203109325888,237.707049668157,327.943055816263
200,2005,"Rietvogels",5.37417318209806,10,215.761403149361,"volledig","1984-2025","post",5.37417318209806,5.66521215062446,0.0826125730614466,288.649211731849,245.498664530143,339.384198251668
200,2006,"Rietvogels",5.80915792776101,10,333.338312519516,"volledig","1984-2025","post",5.80915792776101,5.7022019870973,0.0829216237837734,299.526228226147,254.595396455514,352.386424281077
200,2007,"Rietvogels",5.32357579950774,10,205.116025997553,"volledig","1984-2025","post",5.32357579950774,5.7425234564815,0.0829103829094096,311.850359722103,265.076670287156,366.87742740036
200,2008,"Rietvogels",6.06490829937092,9,430.483200281903,"volledig","1984-2025","post",6.06490829937092,5.7857174143165,0.0826132623253035,325.61555760092,276.938489000743,382.848522552144
200,2009,"Rietvogels",6.04416071861972,9,421.643731206999,"volledig","1984-2025","post",6.04416071861972,5.83126179646304,0.0822014371158234,340.788413510846,290.077166718203,400.364992864334
200,2010,"Rietvogels",6.15957415913757,9,473.226512734883,"volledig","1984-2025","post",6.15957415913757,5.8785876257195,0.0819208919045755,357.304237849717,304.302623285329,419.537357276284
200,2011,"Rietvogels",6.0815097317689,9,437.689489886473,"volledig","1984-2025","post",6.0815097317689,5.92709967798336,0.0819885914591491,375.06512515925,319.386522544196,440.450169876086
200,2012,"Rietvogels",5.98327994710919,8,396.73952105942,"volledig","1984-2025","post",5.98327994710919,5.97620067712844,0.0824849839782896,393.940812971229,335.133884943357,463.066765542561
200,2013,"Rietvogels",5.65237355978554,10,284.967050067193,"volledig","1984-2025","post",5.65237355978554,6.02531750793087,0.0832972214738878,413.772997376989,351.445606979823,487.153886570467
200,2014,"Rietvogels",6.1970657391478,8,491.305306055484,"volledig","1984-2025","post",6.1970657391478,6.07392765848288,0.0841513757275422,434.383445272007,368.334304546058,512.27641628146
200,2015,"Rietvogels",5.96319023286591,9,388.848665362141,"volledig","1984-2025","post",5.96319023286591,6.12158395295007,0.0847284567841961,455.585749682247,385.876039869206,537.888735936773
200,2016,"Rietvogels",6.2222912033097,8,503.856347836177,"volledig","1984-2025","post",6.2222912033097,6.16793562703473,0.0848255728362402,477.199969846194,404.106114964758,563.514885789511
200,2017,"Rietvogels",6.16449746050896,8,475.562094141923,"volledig","1984-2025","post",6.16449746050896,6.21274393477157,0.0845203947417419,499.068786411621,422.878101366846,588.98688006145
200,2018,"Rietvogels",6.16649082572871,8,476.511008532481,"volledig","1984-2025","post",6.16649082572871,6.25589074630991,0.0843016602253971,521.073312231522,441.712621168435,614.692412459715
200,2019,"Rietvogels",6.58763974161036,8,726.065144568885,"volledig","1984-2025","post",6.58763974161036,6.29737897996351,0.0851057114216514,543.146445140372,459.698934768255,641.741884865023
200,2020,"Rietvogels",6.5066272185388,8,669.564310844956,"volledig","1984-2025","post",6.5066272185388,6.33732417517054,0.0881552472460162,565.2816910714,475.582272697907,671.899287683327
200,2021,"Rietvogels",6.51724799530396,8,676.713501697608,"volledig","1984-2025","post",6.51724799530396,6.37593701484519,0.0945447235908852,587.535702770588,488.153232020304,707.151319272164
200,2022,"Rietvogels",6.41582242236894,8,611.443418836151,"volledig","1984-2025","post",6.41582242236894,6.41349709920758,0.104773231200942,610.023267088261,496.77716532864,749.085127821558
200,2023,"Rietvogels",6.58360018480649,8,723.138079177871,"volledig","1984-2025","post",6.58360018480649,6.45031870966151,0.118600790589567,632.903973282884,501.629179315569,798.532971992981
200,2024,"Rietvogels",6.25793571813065,9,522.139982755427,"volledig","1984-2025","post",6.25793571813065,6.48670963287725,0.135301474489702,656.360140441558,503.467289029538,855.683464144951
200,2025,"Rietvogels",6.35391775801957,9,574.739996204827,"volledig","1984-2025","post",6.35391775801957,6.52292429824483,0.154032251512142,680.565655189357,503.216797043405,920.417628633664
300,1958,"Vogels van pionierbegroeiingen",4.60517018598809,13,100,"volledig","1958-1983","pre",4.60517018598809,4.58561629189579,0.100172328292848,98.0636043275043,80.5822601942195,119.337314075377
300,1959,"Vogels van pionierbegroeiingen",4.47986788628584,13,88.2230164353185,"volledig","1958-1983","pre",4.47986788628584,4.58662938116185,0.0943459110968164,98.1630018532217,81.5903826556623,118.101847536401
300,1960,"Vogels van pionierbegroeiingen",4.56901671336943,14,96.4492258971129,"volledig","1958-1983","pre",4.56901671336943,4.58764246956335,0.0886693892418456,98.2625000435774,82.5868499805712,116.913514888696
300,1961,"Vogels van pionierbegroeiingen",4.75446903123527,15,116.101990264957,"volledig","1958-1983","pre",4.75446903123527,4.58865555580048,0.083173458070308,98.3620988725801,83.5659029950479,115.778112218719
300,1962,"Vogels van pionierbegroeiingen",4.61047550032854,15,100.531941244116,"volledig","1958-1983","pre",4.61047550032854,4.58966863820456,0.0778963456082147,98.461798277506,84.5203049541708,114.702919319766
300,1963,"Vogels van pionierbegroeiingen",4.51743497090383,14,91.6003388495218,"volledig","1958-1983","pre",4.51743497090383,4.59068171491655,0.0728855847404713,98.5615981763022,85.440990564066,113.697050688835
300,1964,"Vogels van pionierbegroeiingen",4.41905728656779,15,83.017986286562,"volledig","1958-1983","pre",4.41905728656779,4.59169478404673,0.068199891058009,98.6614984832503,86.3166919894981,112.771829626473
300,1965,"Vogels van pionierbegroeiingen",4.50355071501103,14,90.3373246010544,"volledig","1958-1983","pre",4.50355071501103,4.59270784381325,0.0639107809830288,98.7614991226281,87.1336122096333,111.941115048488
300,1966,"Vogels van pionierbegroeiingen",4.63268913461551,15,102.790109223754,"volledig","1958-1983","pre",4.63268913461551,4.59372089265718,0.0601031951226794,98.8616000401374,87.8752882380211,111.221438455178
300,1967,"Vogels van pionierbegroeiingen",4.53672563625218,16,93.3845240633099,"volledig","1958-1983","pre",4.53672563625218,4.59473392933245,0.0568739057029056,98.9618012119154,88.5228821671128,110.63171305944
300,1968,"Vogels van pionierbegroeiingen",4.71513906371009,17,111.624332988304,"volledig","1958-1983","pre",4.71513906371009,4.59574695296961,0.054326120426443,99.062102651006,89.0562112045963,110.192203877768
300,1969,"Vogels van pionierbegroeiingen",4.61519922688431,16,101.007950027218,"volledig","1958-1983","pre",4.61519922688431,4.59675996311337,0.0525590291179393,99.1625044112686,89.4557657828431,109.922509690267
300,1970,"Vogels van pionierbegroeiingen",4.7447540127339,16,114.979518526715,"volledig","1958-1983","pre",4.7447540127339,4.59777295973459,0.0516528137189378,99.2630065887775,89.7056221937163,109.838650422224
300,1971,"Vogels van pionierbegroeiingen",4.62259479210147,16,101.757730015102,"volledig","1958-1983","pre",4.62259479210147,4.59878594321859,0.0516528043922486,99.3636093208747,89.7965401895377,109.949969524792
300,1972,"Vogels van pionierbegroeiingen",4.64537605772052,16,104.102506976755,"volledig","1958-1983","pre",4.64537605772052,4.5997989143324,0.0525590047165629,99.4643127831184,89.728035273507,110.257061655946
300,1973,"Vogels van pionierbegroeiingen",4.75110163062136,16,115.7116858761,"volledig","1958-1983","pre",4.75110163062136,4.60081187417422,0.0543260900648363,99.5651171844479,89.508423453156,110.751727910177
300,1974,"Vogels van pionierbegroeiingen",4.67176865197667,16,106.886620586134,"volledig","1958-1983","pre",4.67176865197667,4.60182482410924,0.0568738800570401,99.6660227609511,89.152823861014,111.41897320574
300,1975,"Vogels van pionierbegroeiingen",4.49064013145042,19,89.1785135825402,"volledig","1958-1983","pre",4.49064013145042,4.60283776569602,0.0601031821092398,99.7670297686574,88.680101451202,112.240063621683
300,1976,"Vogels van pionierbegroeiingen",4.91817731988742,17,136.753128682334,"volledig","1958-1983","pre",4.91817731988742,4.60385070060803,0.0639107829260288,99.8681384758021,88.1099587816562,113.195434665195
300,1977,"Vogels van pionierbegroeiingen",4.39506301382972,19,81.0497378561974,"volledig","1958-1983","pre",4.39506301382972,4.60486363055478,0.0681999042230954,99.969349155,87.460898419337,114.266728916481
300,1978,"Vogels van pionierbegroeiingen",4.48952108922565,16,89.0787748766188,"volledig","1958-1983","pre",4.48952108922565,4.60587655720667,0.0728856011559989,100.070662075748,86.7491637439153,115.43785526095
300,1979,"Vogels van pionierbegroeiingen",4.36862756982678,15,78.9352242422677,"volledig","1958-1983","pre",4.36862756982678,4.6068894821273,0.0778963564840268,100.172077497621,85.9884189160446,116.695308934412
300,1980,"Vogels van pionierbegroeiingen",4.41875315823077,16,82.9927420033949,"volledig","1958-1983","pre",4.41875315823077,4.6079024067161,0.0831734578616586,100.273595664474,85.1898614174934,118.02805897531
