"groep_100","jaar","groep_titel","log_index","n_soorten","msi","periode","log_msi","gam_fit_log","gam_fit_se","gam_fit_msi","gam_fit_lower","gam_fit_upper"
100,2012,"Watervogels",5.46761230875113,29,236.893887487074,"Landelijk",5.46761230875113,5.49969673754711,0.0214593464645379,244.617737639431,234.542408607693,255.125876480279
100,2013,"Watervogels",5.50890673862687,29,246.881073933302,"Landelijk",5.50890673862687,5.50255033281894,0.0216818632121346,245.316774568848,235.110091972764,255.96655328532
100,2014,"Watervogels",5.53158085652158,29,252.542829603071,"Landelijk",5.53158085652158,5.50485099348259,0.0220549273488805,245.881814956094,235.47937638355,256.743787309972
100,2015,"Watervogels",5.51881390514407,29,249.339121882727,"Landelijk",5.51881390514407,5.50573256978057,0.022096159732533,246.098674111166,235.668014560446,256.990994353796
100,2016,"Watervogels",5.53442494728306,29,253.262106691441,"Landelijk",5.53442494728306,5.50476770210037,0.0217935998452571,245.861335972738,235.580397629463,256.590943620767
100,2017,"Watervogels",5.51836728127294,29,249.227785943381,"Landelijk",5.51836728127294,5.50213182855092,0.0216960502352201,245.21412993178,235.005183204406,255.866567274388
100,2018,"Watervogels",5.47394112206487,29,238.397898959943,"Landelijk",5.47394112206487,5.49855368817847,0.0221724577075435,244.338287232095,233.947251983164,255.190852217448
100,2019,"Watervogels",5.45311599037246,29,233.484569256919,"Landelijk",5.45311599037246,5.49507807921259,0.0227443052173306,243.490536967886,232.874397335387,254.590638864964
100,2020,"Watervogels",5.50005261564784,29,244.704807227467,"Landelijk",5.50005261564784,5.49272497881601,0.022661161353327,242.918252873814,232.364928277547,253.950878115233
100,2021,"Watervogels",5.51415558526435,29,248.180321621108,"Landelijk",5.51415558526435,5.49216162677097,0.022253298308778,242.781442918981,232.419786706182,253.60503880135
100,2022,"Watervogels",5.44645074438235,29,231.933511999213,"Landelijk",5.44645074438235,5.49350184748521,0.0237189453171949,243.107041776244,232.063888370554,254.675702351523
100,2023,"Watervogels",5.54250134327288,29,255.315833948192,"Landelijk",5.54250134327288,5.49631208555277,0.0293171893704395,243.791191300802,230.177418050057,258.210147022063
100,2024,"Watervogels",5.49063949883832,29,242.412179607481,"Landelijk",5.49063949883832,5.49984957680551,0.0385494059726037,244.655127690304,226.85084728389,263.856768541192
200,1990,"Rietvogels",4.60517018598809,18,100,"Landelijk",4.60517018598809,4.56576554026252,0.0373887347731525,96.1361619559876,89.3430647882917,103.445764453326
200,1991,"Rietvogels",4.53611297976631,18,93.3273289512301,"Landelijk",4.53611297976631,4.58847487757971,0.0298359620062569,98.344328588964,92.7582264142278,104.266837988298
200,1992,"Rietvogels",4.66660529897925,19,106.336149594341,"Landelijk",4.66660529897925,4.61171030275982,0.0246231920218936,100.656155003529,95.9137016849895,105.633098943152
200,1993,"Rietvogels",4.63210620924913,19,102.730207722423,"Landelijk",4.63210620924913,4.63612634719783,0.0221847638964883,103.144028580102,98.7552147479083,107.727887169202
200,1994,"Rietvogels",4.64783288849192,18,104.358583659005,"Landelijk",4.64783288849192,4.66234424225332,0.0215631831669034,105.884009210924,101.502192907269,110.454987084089
200,1995,"Rietvogels",4.73283381422447,19,113.617076265008,"Landelijk",4.73283381422447,4.69075557609547,0.0214122028540581,108.935457747703,104.458269685968,113.604542659734
200,1996,"Rietvogels",4.56972059813264,18,96.5171389363183,"Landelijk",4.56972059813264,4.72138008007067,0.0211845399368385,112.32316070604,107.754811447765,117.085188693507
200,1997,"Rietvogels",4.71672403398236,18,111.801394519317,"Landelijk",4.71672403398236,4.7537889177438,0.0210141033916792,116.023054580646,111.341413174187,120.901547864891
200,1998,"Rietvogels",4.82032467818152,18,124.005346074725,"Landelijk",4.82032467818152,4.78710589715018,0.0210496672238151,119.953707455638,115.105436723085,125.00618860401
