"groep_100","jaar","groep_titel","log_index","n_soorten","msi","periode"
600,1990,"Struweelvogels",4.60517018598809,25,100,"Landelijk"
600,1991,"Struweelvogels",4.52767433334689,25,92.5430862482504,"Landelijk"
600,1992,"Struweelvogels",4.57928052046538,25,97.4442598292409,"Landelijk"
600,1993,"Struweelvogels",4.61744172930171,25,101.234714764536,"Landelijk"
600,1994,"Struweelvogels",4.60146297891693,25,99.6299656137238,"Landelijk"
600,1995,"Struweelvogels",4.58707010303185,25,98.2062739697469,"Landelijk"
600,1996,"Struweelvogels",4.58148070325971,25,97.6588910404911,"Landelijk"
600,1997,"Struweelvogels",4.58101412718077,25,97.6133363662224,"Landelijk"
600,1998,"Struweelvogels",4.58614595090757,25,98.1155583570094,"Landelijk"
600,1999,"Struweelvogels",4.57713996195145,25,97.2358977743752,"Landelijk"
600,2000,"Struweelvogels",4.56057586236285,25,95.6385386102288,"Landelijk"
600,2001,"Struweelvogels",4.51801239747361,25,91.653246592673,"Landelijk"
600,2002,"Struweelvogels",4.48570626580226,25,88.7396024325125,"Landelijk"
600,2003,"Struweelvogels",4.51572192465252,25,91.4435575575786,"Landelijk"
600,2004,"Struweelvogels",4.5964578387443,25,99.1325495274661,"Landelijk"
600,2005,"Struweelvogels",4.59412915187661,25,98.9019694398307,"Landelijk"
600,2006,"Struweelvogels",4.56904484080112,25,96.4519388042791,"Landelijk"
600,2007,"Struweelvogels",4.60770795240562,25,100.254098927244,"Landelijk"
600,2008,"Struweelvogels",4.58793411641492,25,98.2911621717488,"Landelijk"
600,2009,"Struweelvogels",4.5832685827749,25,97.8336495482852,"Landelijk"
600,2010,"Struweelvogels",4.58516293739908,25,98.0191568275173,"Landelijk"
600,2011,"Struweelvogels",4.61946212040518,25,101.439455239881,"Landelijk"
600,2012,"Struweelvogels",4.6031577737902,25,99.7989611345912,"Landelijk"
600,2013,"Struweelvogels",4.53999661846013,25,93.6904833008338,"Landelijk"
600,2014,"Struweelvogels",4.55960373096775,25,95.5456105607195,"Landelijk"
600,2015,"Struweelvogels",4.57350062014721,25,96.882666261711,"Landelijk"
600,2016,"Struweelvogels",4.61560819529524,25,101.049267536234,"Landelijk"
600,2017,"Struweelvogels",4.56769554973746,25,96.3218848252453,"Landelijk"
600,2018,"Struweelvogels",4.52179433968944,25,92.0005301644444,"Landelijk"
600,2019,"Struweelvogels",4.61439574610305,25,100.92682467631,"Landelijk"
600,2020,"Struweelvogels",4.67213581094877,25,106.925872173224,"Landelijk"
600,2021,"Struweelvogels",4.63013534939422,25,102.527940266013,"Landelijk"
600,2022,"Struweelvogels",4.6127936353863,25,100.76525818715,"Landelijk"
600,2023,"Struweelvogels",4.64546583336658,25,104.111853266103,"Landelijk"
600,2024,"Struweelvogels",4.62804566332038,25,102.313912760093,"Landelijk"
700,1990,"Bosrandvogels",4.60517018598809,29,100,"Landelijk"
700,1991,"Bosrandvogels",4.54172017512444,29,93.8521033983973,"Landelijk"
700,1992,"Bosrandvogels",4.57797426840491,29,97.317056162172,"Landelijk"
700,1993,"Bosrandvogels",4.58702314428092,30,98.2016624340651,"Landelijk"
700,1994,"Bosrandvogels",4.47841460092154,31,88.0948963368199,"Landelijk"
700,1995,"Bosrandvogels",4.48666144704991,32,88.8244053313017,"Landelijk"
700,1996,"Bosrandvogels",4.44220648282576,33,84.9622026447702,"Landelijk"
700,1997,"Bosrandvogels",4.47853064295153,32,88.1051196405773,"Landelijk"
700,1998,"Bosrandvogels",4.46589009169516,32,86.9984316686663,"Landelijk"
700,1999,"Bosrandvogels",4.49683404597785,32,89.7325918586813,"Landelijk"
700,2000,"Bosrandvogels",4.47336578387075,32,87.6512422287355,"Landelijk"
700,2001,"Bosrandvogels",4.52146503785959,31,91.9702392092213,"Landelijk"
700,2002,"Bosrandvogels",4.48320049400232,30,88.5175195998515,"Landelijk"
700,2003,"Bosrandvogels",4.51861955661325,30,91.7089115960665,"Landelijk"
700,2004,"Bosrandvogels",4.53464370835011,30,93.1903064607157,"Landelijk"
700,2005,"Bosrandvogels",4.70517075394427,30,110.517154576447,"Landelijk"
700,2006,"Bosrandvogels",4.67648984976508,31,107.392446575568,"Landelijk"
700,2007,"Bosrandvogels",4.64782847408642,32,104.358122978916,"Landelijk"
700,2008,"Bosrandvogels",4.65703852555,31,105.323706373108,"Landelijk"
700,2009,"Bosrandvogels",4.66224372919311,33,105.87336701998,"Landelijk"
700,2010,"Bosrandvogels",4.71484911234626,33,111.591972052493,"Landelijk"
700,2011,"Bosrandvogels",4.81174829821729,33,122.94637666219,"Landelijk"
700,2012,"Bosrandvogels",4.78961895230227,33,120.255536836263,"Landelijk"
700,2013,"Bosrandvogels",4.76368642299454,32,117.177095012322,"Landelijk"
700,2014,"Bosrandvogels",4.75902142962341,35,116.631737674037,"Landelijk"
700,2015,"Bosrandvogels",4.82353136420545,34,124.403630530183,"Landelijk"
700,2016,"Bosrandvogels",4.87021134018859,34,130.348461854189,"Landelijk"
700,2017,"Bosrandvogels",4.84445104954674,33,127.033527737042,"Landelijk"
700,2018,"Bosrandvogels",4.8074361741782,34,122.417358052529,"Landelijk"
700,2019,"Bosrandvogels",4.9045613021738,33,134.903715056871,"Landelijk"
700,2020,"Bosrandvogels",4.99348643247366,34,147.449601474503,"Landelijk"
700,2021,"Bosrandvogels",5.191795203168,33,179.791024811277,"Landelijk"
700,2022,"Bosrandvogels",5.2079718831948,33,182.723098359455,"Landelijk"
700,2023,"Bosrandvogels",5.43029327836896,32,228.21616647535,"Landelijk"
700,2024,"Bosrandvogels",5.44272134613794,32,231.070150476883,"Landelijk"
800,1990,"Bosvogels",4.60517018598809,41,100,"Landelijk"
800,1991,"Bosvogels",4.60863014501649,42,100.346595159599,"Landelijk"
800,1992,"Bosvogels",4.58046010662907,42,97.5592715496476,"Landelijk"
800,1993,"Bosvogels",4.55906892305866,40,95.494525674031,"Landelijk"
800,1994,"Bosvogels",4.66626809508723,41,106.30029867571,"Landelijk"
800,1995,"Bosvogels",4.59829682943671,41,99.315021093693,"Landelijk"
800,1996,"Bosvogels",4.61208825586924,41,100.694205500494,"Landelijk"
800,1997,"Bosvogels",4.68399208748961,41,108.201160026775,"Landelijk"
800,1998,"Bosvogels",4.6473763787138,42,104.310953817705,"Landelijk"
800,1999,"Bosvogels",4.60897956072404,41,100.381663962585,"Landelijk"
800,2000,"Bosvogels",4.68281127231833,41,108.073469859545,"Landelijk"
800,2001,"Bosvogels",4.66838871974937,41,106.525960898544,"Landelijk"
