"group_code","groep_titel","analysis_mode","msi_variant","weggelaten_soort_id","weggelaten_soort","baseline_trend_pct_per_jaar","loso_trend_pct_per_jaar","verschil_procentpunt","richtingsomslag"
"fg_v1_grondbroed","Grondbroeders","gewogen","volledig",251,"Rietgors",-1.32733243645838,-1.31676960033063,0.0105628361277588,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",27,"Nijlgans",-2.84040601469201,-2.99493812753817,-0.154532112846162,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",29,"Bergeend",-2.84040601469201,-2.68960515655952,0.150800858132494,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",36,"Wilde Eend",-2.84040601469201,-2.86020682616329,-0.0198008114712822,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",64,"Torenvalk",-2.84040601469201,-2.72746478733658,0.112941227355434,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",122,"Holenduif",-2.84040601469201,-2.84595844751996,-0.00555243282794882,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",126,"Halsbandparkiet",-2.84040601469201,-3.03687602585877,-0.196470011166761,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",128,"Kerkuil",-2.84040601469201,-2.91585729438084,-0.0754512796888318,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",131,"Bosuil",-2.84040601469201,-2.88679206757105,-0.0463860528790438,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",136,"Gierzwaluw",-2.84040601469201,-2.82922731625527,0.0111786984367424,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",137,"IJsvogel",-2.84040601469201,-2.9418265879087,-0.101420573216693,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",141,"Draaihals",-2.84040601469201,-2.83859944447629,0.00180657021572328,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",142,"Groene Specht",-2.84040601469201,-2.95461799928375,-0.114211984591739,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",143,"Zwarte Specht",-2.84040601469201,-2.37372064322012,0.466685371471887,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",144,"Grote Bonte Specht",-2.84040601469201,-3.09614702528865,-0.255741010596644,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",146,"Kleine Bonte Specht",-2.84040601469201,-3.08550882646554,-0.245102811773534,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",151,"Oeverzwaluw",-2.84040601469201,-2.91126908177767,-0.070863067085658,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",162,"Witte Kwikstaart",-2.84040601469201,-2.98547935459089,-0.145073339898882,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",169,"Zwarte Roodstaart",-2.84040601469201,-2.83815677568621,0.00224923900580265,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",170,"Gekraagde Roodstaart",-2.84040601469201,-2.94988384854242,-0.109477833850413,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",173,"Tapuit",-2.84040601469201,-2.29799596826936,0.542410046422648,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",203,"Grauwe Vliegenvanger",-2.84040601469201,-2.83204019903885,0.0083658156531552,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",205,"Bonte Vliegenvanger",-2.84040601469201,-2.52404931683363,0.316356697858378,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",208,"Glanskop",-2.84040601469201,-2.97900029178653,-0.138594277094517,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",209,"Matkop",-2.84040601469201,-2.69018740274612,0.150218611945885,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",210,"Kuifmees",-2.84040601469201,-2.85422744806423,-0.0138214333722186,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",212,"Zwarte Mees",-2.84040601469201,-2.98968494543752,-0.149278930745511,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",213,"Pimpelmees",-2.84040601469201,-3.08598700249239,-0.245580987800376,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",214,"Koolmees",-2.84040601469201,-2.94725630763978,-0.106850292947769,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",215,"Boomklever",-2.84040601469201,-2.3033928517939,0.537013162898115,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",217,"Boomkruiper",-2.84040601469201,-3.14909302456999,-0.308687009877984,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",224,"Kauw",-2.84040601469201,-2.92563223434733,-0.0852262196553211,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",229,"Spreeuw",-2.84040601469201,-2.87324388346086,-0.0328378687688535,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",231,"Huismus",-2.84040601469201,-2.86381536379594,-0.0234093491039311,FALSE
"fg_v1_holenbroed","Holenbroeders","gewogen","volledig",232,"Ringmus",-2.84040601469201,-2.4880584160356,0.352347598656411,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",8,"Woudaap",-1.3587737009345,-1.3219782972561,0.0367954036784024,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",39,"Zomertaling",-1.3587737009345,-1.50453931686233,-0.145765615927829,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",40,"Slobeend",-1.3587737009345,-1.26531067821132,0.0934630227231836,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",53,"Wespendief",-1.3587737009345,-1.34661796475389,0.0121557361806079,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",66,"Boomvalk",-1.3587737009345,-1.23512263109653,0.123651069837971,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",70,"Kwartel",-1.3587737009345,-1.33818199447877,0.0205917064557304,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",84,"Kleine Plevier",-1.3587737009345,-1.44029950212772,-0.0815258011932163,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",93,"Watersnip",-1.3587737009345,-1.36227311388665,-0.00349941295214595,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",98,"Tureluur",-1.3587737009345,-1.39242975850665,-0.0336560575721512,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",116,"Visdief",-1.3587737009345,-1.34124471340914,0.0175289875253615,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",125,"Tortelduif",-1.3587737009345,-1.10208536753187,0.256688333402633,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",127,"Koekoek",-1.3587737009345,-1.50166625857174,-0.142892557637242,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",135,"Nachtzwaluw",-1.3587737009345,-1.30074748827802,0.0580262126564812,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",136,"Gierzwaluw",-1.3587737009345,-1.33365534364898,0.0251183572855251,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",141,"Draaihals",-1.3587737009345,-1.35818819923567,0.000585501698835422,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",151,"Oeverzwaluw",-1.3587737009345,-1.41514748301133,-0.056373782076824,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",152,"Boerenzwaluw",-1.3587737009345,-1.24091480853293,0.117858892401568,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",155,"Boompieper",-1.3587737009345,-1.38773004787269,-0.0289563469381915,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",158,"Gele Kwikstaart",-1.3587737009345,-1.32585903389391,0.0329146670405955,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",167,"Nachtegaal",-1.3587737009345,-1.43171275291271,-0.0729390519782047,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",168,"Blauwborst",-1.3587737009345,-1.54933378335904,-0.19056008242454,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",170,"Gekraagde Roodstaart",-1.3587737009345,-1.42031764984341,-0.0615439489089042,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",171,"Paapje",-1.3587737009345,-0.911012956638568,0.447760744295933,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",182,"Sprinkhaanrietzanger",-1.3587737009345,-1.41915316521347,-0.0603794642789701,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",184,"Snor",-1.3587737009345,-1.33576085536239,0.0230128455721124,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",186,"Rietzanger",-1.3587737009345,-1.5277581055759,-0.168984404641404,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",187,"Bosrietzanger",-1.3587737009345,-1.49336383175467,-0.134590130820167,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",188,"Kleine Karekiet",-1.3587737009345,-1.5394197487808,-0.1806460478463,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",189,"Grote Karekiet",-1.3587737009345,-1.3501458160827,0.00862788485179733,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",190,"Spotvogel",-1.3587737009345,-1.33709276322853,0.0216809377059701,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",192,"Braamsluiper",-1.3587737009345,-1.48979623802415,-0.131022537089653,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",193,"Grasmus",-1.3587737009345,-1.45004047969866,-0.0912667787641541,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",194,"Tuinfluiter",-1.3587737009345,-1.59415621731436,-0.235382516379856,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",197,"Fluiter",-1.3587737009345,-1.23708011423989,0.121693586694616,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",200,"Fitis",-1.3587737009345,-1.39742948551052,-0.0386557845760138,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",203,"Grauwe Vliegenvanger",-1.3587737009345,-1.29039512580742,0.0683785751270816,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",205,"Bonte Vliegenvanger",-1.3587737009345,-0.917917102638721,0.44085659829578,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",218,"Wielewaal",-1.3587737009345,-1.49542964102646,-0.136655940091956,FALSE
"fg_v1_lange_trek","Langeafstandstrekkers","gewogen","volledig",219,"Grauwe Klauwier",-1.3587737009345,-1.28772302970447,0.071050671230033,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",61,"Sperwer",-3.154533920608,-3.52214791337128,-0.367613992763272,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",66,"Boomvalk",-3.154533920608,-3.01762884243936,0.136905078168648,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",67,"Slechtvalk",-3.154533920608,-3.26029349600477,-0.105759575396769,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",135,"Nachtzwaluw",-3.154533920608,-3.35684267944126,-0.202308758833258,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",136,"Gierzwaluw",-3.154533920608,-3.17168975898209,-0.0171558383740833,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",151,"Oeverzwaluw",-3.154533920608,-3.3522177342821,-0.197683813674099,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",152,"Boerenzwaluw",-3.154533920608,-3.11778165713738,0.0367522634706297,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",169,"Zwarte Roodstaart",-3.154533920608,-3.17289631617699,-0.0183623955689827,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",197,"Fluiter",-3.154533920608,-3.22339696876862,-0.0688630481606167,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",201,"Goudhaan",-3.154533920608,-3.6370563283765,-0.482522407768493,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",202,"Vuurgoudhaan",-3.154533920608,-3.2283045758763,-0.0737706552682904,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",203,"Grauwe Vliegenvanger",-3.154533920608,-3.1557574260689,-0.00122350546089001,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",205,"Bonte Vliegenvanger",-3.154533920608,-1.84638060797494,1.30815331263306,FALSE
"fg_v1_lucht","Luchtfoerageerders","gewogen","volledig",219,"Grauwe Klauwier",-3.154533920608,-2.99103699210173,0.163496928506279,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",21,"Grauwe Gans",-2.02942868620598,-2.12768921284775,-0.0982605266417691,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",22,"Soepgans",-2.02942868620598,-2.01994559236245,0.00948309384353196,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",25,"Grote Canadese Gans",-2.02942868620598,-2.09289844175996,-0.0634697555539798,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",34,"Krakeend",-2.02942868620598,-2.08584518352548,-0.0564164973195003,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",35,"Wintertaling",-2.02942868620598,-1.93937570669493,0.0900529795110461,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",36,"Wilde Eend",-2.02942868620598,-2.0359588916571,-0.00653020545111627,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",69,"Patrijs",-2.02942868620598,-2.35785884636355,-0.328430160157567,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",70,"Kwartel",-2.02942868620598,-2.01286631961365,0.016562366592332,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",71,"Gewone Fazant",-2.02942868620598,-1.82688717763932,0.202541508566656,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",72,"Waterral",-2.02942868620598,-2.16202474843077,-0.132596062224788,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",77,"Waterhoen",-2.02942868620598,-2.03251883702078,-0.00309015081479957,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",78,"Meerkoet",-2.02942868620598,-2.05191127268172,-0.0224825864757361,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",122,"Holenduif",-2.02942868620598,-1.98889500849178,0.0405336777142051,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",123,"Houtduif",-2.02942868620598,-2.03715828024948,-0.00772959404350404,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",124,"Turkse Tortel",-2.02942868620598,-2.06068803984091,-0.031259353634927,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",125,"Tortelduif",-2.02942868620598,-1.85146991147297,0.177958774733011,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",126,"Halsbandparkiet",-2.02942868620598,-2.15521808617644,-0.125789399970455,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",144,"Grote Bonte Specht",-2.02942868620598,-2.22060234126372,-0.191173655057741,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",147,"Kuifleeuwerik",-2.02942868620598,-2.04612802555006,-0.016699339344084,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",150,"Veldleeuwerik",-2.02942868620598,-1.97408390243641,0.0553447837695731,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",165,"Heggenmus",-2.02942868620598,-2.06557473078142,-0.0361460445754358,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",166,"Roodborst",-2.02942868620598,-2.08370992178879,-0.0542812355828093,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",169,"Zwarte Roodstaart",-2.02942868620598,-2.01849496241338,0.0109337237926055,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",172,"Roodborsttapuit",-2.02942868620598,-2.08222126789225,-0.0527925816862673,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",179,"Grote Lijster",-2.02942868620598,-2.02762599742707,0.00180268877890688,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",207,"Staartmees",-2.02942868620598,-2.11492249650719,-0.0854938103012071,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",208,"Glanskop",-2.02942868620598,-2.08092529544353,-0.0514966092375446,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",209,"Matkop",-2.02942868620598,-1.94911502953228,0.0803136566737028,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",210,"Kuifmees",-2.02942868620598,-2.01691353873314,0.0125151474728358,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",212,"Zwarte Mees",-2.02942868620598,-2.11975129729376,-0.0903226110877786,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",213,"Pimpelmees",-2.02942868620598,-2.1298513146067,-0.10042262840072,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",214,"Koolmees",-2.02942868620598,-2.08454717977673,-0.0551184935707494,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",215,"Boomklever",-2.02942868620598,-1.51989974573915,0.50952894046683,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",222,"Gaai",-2.02942868620598,-2.18107878189756,-0.15165009569158,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",223,"Ekster",-2.02942868620598,-2.04400364283631,-0.014574956630331,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",224,"Kauw",-2.02942868620598,-2.06017744456664,-0.0307487583606547,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",226,"Zwarte Kraai",-2.02942868620598,-2.0943478843078,-0.0649191981018205,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",231,"Huismus",-2.02942868620598,-2.03658072297643,-0.00715203677045251,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",232,"Ringmus",-2.02942868620598,-1.68469604539445,0.344732640811529,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",233,"Vink",-2.02942868620598,-2.26605668149064,-0.236627995284655,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",236,"Groenling",-2.02942868620598,-2.09100080544177,-0.0615721192357865,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",237,"Putter",-2.02942868620598,-2.18380722389858,-0.154378537692601,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",238,"Sijs",-2.02942868620598,-1.96801372335189,0.0614149628540894,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",239,"Kneu",-2.02942868620598,-2.05895938655687,-0.0295307003508882,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",240,"Barmsijs",-2.02942868620598,-1.77079222543974,0.258636460766237,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",242,"Kleine Barmsijs",-2.02942868620598,-1.5196031188207,0.50982556738528,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",243,"Kruisbek",-2.02942868620598,-1.88948144468288,0.139947241523097,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",245,"Roodmus",-2.02942868620598,-2.00433030203989,0.025098384166089,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",246,"Goudvink",-2.02942868620598,-2.10191037109225,-0.0724816848862719,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",248,"Appelvink",-2.02942868620598,-2.15713014924482,-0.127701463038843,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",249,"Geelgors",-2.02942868620598,-2.0285271240351,0.000901562170885217,FALSE
"fg_v1_zaad","Zaadeters","gewogen","volledig",251,"Rietgors",-2.02942868620598,-2.0002418027729,0.0291868834330855,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",29,"Bergeend",-1.33090338674074,-1.22178855408572,0.109114832655022,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",44,"Kuifeend",-1.33090338674074,-1.31284736953398,0.018056017206769,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",64,"Torenvalk",-1.33090338674074,-1.22384706491048,0.107056321830268,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",80,"Scholekster",-1.33090338674074,-1.23093833739913,0.0999650493416104,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",84,"Kleine Plevier",-1.33090338674074,-1.38188074099967,-0.0509773542589298,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",88,"Kievit",-1.33090338674074,-1.30113760811219,0.0297657786285543,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",94,"Houtsnip",-1.33090338674074,-1.27885850103472,0.0520448857060263,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",97,"Wulp",-1.33090338674074,-1.03096380121053,0.299939585530218,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",122,"Holenduif",-1.33090338674074,-1.28697286284885,0.0439305238918997,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",125,"Tortelduif",-1.33090338674074,-1.22177113779813,0.109132248942612,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",142,"Groene Specht",-1.33090338674074,-1.37005593304222,-0.0391525463014797,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",144,"Grote Bonte Specht",-1.33090338674074,-1.4319904521644,-0.101087065423655,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",148,"Boomleeuwerik",-1.33090338674074,-1.54105385014855,-0.21015046340781,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",150,"Veldleeuwerik",-1.33090338674074,-1.28137000861149,0.0495333781292517,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",155,"Boompieper",-1.33090338674074,-1.34866211676353,-0.0177587300227877,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",156,"Graspieper",-1.33090338674074,-1.44290107900957,-0.111997692268828,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",158,"Gele Kwikstaart",-1.33090338674074,-1.27661196682634,0.0542914199144096,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",162,"Witte Kwikstaart",-1.33090338674074,-1.45378595704213,-0.122882570301386,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",165,"Heggenmus",-1.33090338674074,-1.43208705110839,-0.101183664367643,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",166,"Roodborst",-1.33090338674074,-1.38325042869899,-0.052347041958245,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",167,"Nachtegaal",-1.33090338674074,-1.37162292001862,-0.0407195332778776,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",170,"Gekraagde Roodstaart",-1.33090338674074,-1.38725843088271,-0.0563550441419647,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",171,"Paapje",-1.33090338674074,-0.877643154014374,0.453260232726371,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",172,"Roodborsttapuit",-1.33090338674074,-1.47857358597739,-0.147670199236649,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",173,"Tapuit",-1.33090338674074,-0.716744730719188,0.614158656021557,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",175,"Merel",-1.33090338674074,-1.3809174020929,-0.0500140153521511,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",177,"Zanglijster",-1.33090338674074,-1.429833361428,-0.0989299746872563,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",179,"Grote Lijster",-1.33090338674074,-1.28938604142133,0.0415173453194195,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",182,"Sprinkhaanrietzanger",-1.33090338674074,-1.40952926435617,-0.0786258776154236,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",190,"Spotvogel",-1.33090338674074,-1.3145375019279,0.0163658848128412,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",194,"Tuinfluiter",-1.33090338674074,-1.45136220395327,-0.120458817212521,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",195,"Zwartkop",-1.33090338674074,-1.45078061189585,-0.119877225155107,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",198,"Tjiftjaf",-1.33090338674074,-1.66121494112532,-0.330311554384577,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",200,"Fitis",-1.33090338674074,-1.38294093872934,-0.0520375519885929,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",207,"Staartmees",-1.33090338674074,-1.5271276238329,-0.196224237092157,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",219,"Grauwe Klauwier",-1.33090338674074,-1.28690259675055,0.0440007899901951,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",223,"Ekster",-1.33090338674074,-1.36349215710934,-0.0325887703685912,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",224,"Kauw",-1.33090338674074,-1.36075223230137,-0.0298488455606205,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",231,"Huismus",-1.33090338674074,-1.30354572807028,0.0273576586704682,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",233,"Vink",-1.33090338674074,-1.45877280886404,-0.127869422123295,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",239,"Kneu",-1.33090338674074,-1.34778905974767,-0.0168856730069278,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",240,"Barmsijs",-1.33090338674074,-1.16993677709815,0.160966609642599,FALSE
"fg_v1_bodem_insect","Bodemfoeragerende insecteneters","gewogen","robuust",251,"Rietgors",-1.33090338674074,-1.35214366338303,-0.021240276642287,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",1,"Dodaars",-1.92312523953282,-2.03393394298168,-0.110808703448861,FALSE
"fg_v1_grondbroed","Grondbroeders","gewogen","robuust",2,"Fuut",-1.92312523953282,-2.07435725356243,-0.151232014029612,FALSE
