"chart_id","chart_title","jaar","dichtheid","territoria","oppervlakte_km2"
"800","Bosvogels",2005,79.141,1482,18.72608657
"800","Bosvogels",2006,79.515,1489,18.72608657
"800","Bosvogels",2007,97.191,1820,18.72608657
"800","Bosvogels",2008,81.864,1533,18.72608657
"800","Bosvogels",2009,78.714,1474,18.72608657
"800","Bosvogels",2010,101.303,1897,18.72608657
"800","Bosvogels",2011,104.293,1953,18.72608657
"800","Bosvogels",2012,109.74,2055,18.72608657
"800","Bosvogels",2013,107.337,2010,18.72608657
"800","Bosvogels",2014,117.59,2202,18.72608657
"800","Bosvogels",2015,122.076,2286,18.72608657
"800","Bosvogels",2016,141.941,2658,18.72608657
"800","Bosvogels",2017,142.422,2667,18.72608657
"800","Bosvogels",2018,128.27,2402,18.72608657
"800","Bosvogels",2019,110.381,2067,18.72608657
"800","Bosvogels",2020,114.866,2151,18.72608657
"800","Bosvogels",2021,121.542,2276,18.72608657
"800","Bosvogels",2022,116.095,2174,18.72608657
"800","Bosvogels",2023,136.601,2558,18.72608657
"800","Bosvogels",2024,136.013,2547,18.72608657
"800","Bosvogels",2025,131.101,2455,18.72608657
"900","Vogels van bebouwing/overige",1958,0.057,1,17.4483
"900","Vogels van bebouwing/overige",1959,0.287,5,17.4483
"900","Vogels van bebouwing/overige",1960,0.286,5,17.4683
"900","Vogels van bebouwing/overige",1961,0.287,5,17.4483
"900","Vogels van bebouwing/overige",1962,0.115,2,17.4483
"900","Vogels van bebouwing/overige",1963,0.115,2,17.3683
"900","Vogels van bebouwing/overige",1964,0.172,3,17.4483
"900","Vogels van bebouwing/overige",1965,0.113,2,17.7613
"900","Vogels van bebouwing/overige",1966,0.224,4,17.8413
"900","Vogels van bebouwing/overige",1967,0.664,12,18.0713
"900","Vogels van bebouwing/overige",1968,0.443,8,18.0463
"900","Vogels van bebouwing/overige",1969,0.277,5,18.0463
"900","Vogels van bebouwing/overige",1970,0.443,8,18.0713
"900","Vogels van bebouwing/overige",1971,0.554,10,18.0613
"900","Vogels van bebouwing/overige",1972,0.884,16,18.0913
"900","Vogels van bebouwing/overige",1973,6.828,124,18.1613
"900","Vogels van bebouwing/overige",1974,9.279,177,19.0763
"900","Vogels van bebouwing/overige",1975,7.572,144,19.0163
"900","Vogels van bebouwing/overige",1976,9.229,175,18.9613
"900","Vogels van bebouwing/overige",1977,10.392,197,18.9563
"900","Vogels van bebouwing/overige",1978,12.717,241,18.9513
"900","Vogels van bebouwing/overige",1979,11.239,213,18.9513
"900","Vogels van bebouwing/overige",1980,10.152,193,19.0113
"900","Vogels van bebouwing/overige",1981,10.993,209,19.0113
"900","Vogels van bebouwing/overige",1982,13.248,251,18.9463
"900","Vogels van bebouwing/overige",1983,14.265,272,19.0673
"900","Vogels van bebouwing/overige",1984,7.263,136,18.72608657
"900","Vogels van bebouwing/overige",1985,12.549,235,18.72608657
"900","Vogels van bebouwing/overige",1986,12.71,238,18.72608657
"900","Vogels van bebouwing/overige",1987,13.724,257,18.72608657
"900","Vogels van bebouwing/overige",1988,13.297,249,18.72608657
"900","Vogels van bebouwing/overige",1989,12.763,239,18.72608657
"900","Vogels van bebouwing/overige",1990,19.438,364,18.72608657
"900","Vogels van bebouwing/overige",1991,16.982,318,18.72608657
"900","Vogels van bebouwing/overige",1992,17.462,327,18.72608657
"900","Vogels van bebouwing/overige",1993,22.162,415,18.72608657
"900","Vogels van bebouwing/overige",1994,20.506,384,18.72608657
"900","Vogels van bebouwing/overige",1995,13.991,262,18.72608657
"900","Vogels van bebouwing/overige",1996,14.365,269,18.72608657
"900","Vogels van bebouwing/overige",1997,14.846,278,18.72608657
"900","Vogels van bebouwing/overige",1998,15.166,284,18.72608657
"900","Vogels van bebouwing/overige",1999,14.952,280,18.72608657
"900","Vogels van bebouwing/overige",2000,12.122,227,18.72608657
"900","Vogels van bebouwing/overige",2001,11.642,218,18.72608657
"900","Vogels van bebouwing/overige",2002,10.467,196,18.72608657
"900","Vogels van bebouwing/overige",2003,8.971,168,18.72608657
"900","Vogels van bebouwing/overige",2004,9.933,186,18.72608657
"900","Vogels van bebouwing/overige",2005,4.86,91,18.72608657
"900","Vogels van bebouwing/overige",2006,5.821,109,18.72608657
"900","Vogels van bebouwing/overige",2007,6.622,124,18.72608657
"900","Vogels van bebouwing/overige",2008,5.287,99,18.72608657
"900","Vogels van bebouwing/overige",2009,6.141,115,18.72608657
"900","Vogels van bebouwing/overige",2010,6.622,124,18.72608657
"900","Vogels van bebouwing/overige",2011,7.85,147,18.72608657
"900","Vogels van bebouwing/overige",2012,4.753,89,18.72608657
"900","Vogels van bebouwing/overige",2013,6.355,119,18.72608657
"900","Vogels van bebouwing/overige",2014,4.753,89,18.72608657
"900","Vogels van bebouwing/overige",2015,6.515,122,18.72608657
"900","Vogels van bebouwing/overige",2016,7.903,148,18.72608657
"900","Vogels van bebouwing/overige",2017,6.248,117,18.72608657
"900","Vogels van bebouwing/overige",2018,6.675,125,18.72608657
"900","Vogels van bebouwing/overige",2019,6.141,115,18.72608657
"900","Vogels van bebouwing/overige",2020,6.034,113,18.72608657
"900","Vogels van bebouwing/overige",2021,6.782,127,18.72608657
"900","Vogels van bebouwing/overige",2022,5.287,99,18.72608657
"900","Vogels van bebouwing/overige",2023,5.554,104,18.72608657
"900","Vogels van bebouwing/overige",2024,4.326,81,18.72608657
"900","Vogels van bebouwing/overige",2025,4.753,89,18.72608657
"oranje-lijst","Oranje Lijst",1958,5.445,95,17.4483
"oranje-lijst","Oranje Lijst",1959,7.508,131,17.4483
"oranje-lijst","Oranje Lijst",1960,6.641,116,17.4683
"oranje-lijst","Oranje Lijst",1961,7.966,139,17.4483
"oranje-lijst","Oranje Lijst",1962,7.164,125,17.4483
"oranje-lijst","Oranje Lijst",1963,4.318,75,17.3683
"oranje-lijst","Oranje Lijst",1964,5.043,88,17.4483
"oranje-lijst","Oranje Lijst",1965,4.955,88,17.7613
"oranje-lijst","Oranje Lijst",1966,4.652,83,17.8413
"oranje-lijst","Oranje Lijst",1967,4.206,76,18.0713
"oranje-lijst","Oranje Lijst",1968,7.481,135,18.0463
"oranje-lijst","Oranje Lijst",1969,6.705,121,18.0463
"oranje-lijst","Oranje Lijst",1970,6.198,112,18.0713
"oranje-lijst","Oranje Lijst",1971,7.032,127,18.0613
"oranje-lijst","Oranje Lijst",1972,7.02,127,18.0913
"oranje-lijst","Oranje Lijst",1973,13.16,239,18.1613
"oranje-lijst","Oranje Lijst",1974,14.049,268,19.0763
"oranje-lijst","Oranje Lijst",1975,15.303,291,19.0163
"oranje-lijst","Oranje Lijst",1976,15.031,285,18.9613
"oranje-lijst","Oranje Lijst",1977,14.454,274,18.9563
"oranje-lijst","Oranje Lijst",1978,25.856,490,18.9513
"oranje-lijst","Oranje Lijst",1979,27.861,528,18.9513
"oranje-lijst","Oranje Lijst",1980,47.182,897,19.0113
"oranje-lijst","Oranje Lijst",1981,78.637,1495,19.0113
"oranje-lijst","Oranje Lijst",1982,118.915,2253,18.9463
"oranje-lijst","Oranje Lijst",1983,131.639,2510,19.0673
"oranje-lijst","Oranje Lijst",1984,98.259,1840,18.72608657
"oranje-lijst","Oranje Lijst",1985,33.429,626,18.72608657
"oranje-lijst","Oranje Lijst",1986,25.846,484,18.72608657
"oranje-lijst","Oranje Lijst",1987,19.812,371,18.72608657
"oranje-lijst","Oranje Lijst",1988,14.792,277,18.72608657
"oranje-lijst","Oranje Lijst",1989,13.244,248,18.72608657
"oranje-lijst","Oranje Lijst",1990,27.715,519,18.72608657
"oranje-lijst","Oranje Lijst",1991,21.04,394,18.72608657
"oranje-lijst","Oranje Lijst",1992,19.278,361,18.72608657
"oranje-lijst","Oranje Lijst",1993,19.652,368,18.72608657
"oranje-lijst","Oranje Lijst",1994,19.011,356,18.72608657
"oranje-lijst","Oranje Lijst",1995,20.933,392,18.72608657
"oranje-lijst","Oranje Lijst",1996,24.778,464,18.72608657
"oranje-lijst","Oranje Lijst",1997,23.603,442,18.72608657
"oranje-lijst","Oranje Lijst",1998,6.034,113,18.72608657
"oranje-lijst","Oranje Lijst",1999,7.156,134,18.72608657
"oranje-lijst","Oranje Lijst",2000,6.301,118,18.72608657
"oranje-lijst","Oranje Lijst",2001,6.088,114,18.72608657
"oranje-lijst","Oranje Lijst",2002,5.821,109,18.72608657
"oranje-lijst","Oranje Lijst",2003,5.554,104,18.72608657
"oranje-lijst","Oranje Lijst",2004,5.874,110,18.72608657
"oranje-lijst","Oranje Lijst",2005,3.898,73,18.72608657
"oranje-lijst","Oranje Lijst",2006,4.219,79,18.72608657
"oranje-lijst","Oranje Lijst",2007,4.165,78,18.72608657
"oranje-lijst","Oranje Lijst",2008,3.631,68,18.72608657
"oranje-lijst","Oranje Lijst",2009,2.723,51,18.72608657
"oranje-lijst","Oranje Lijst",2010,2.937,55,18.72608657
"oranje-lijst","Oranje Lijst",2011,2.67,50,18.72608657
"oranje-lijst","Oranje Lijst",2012,2.67,50,18.72608657
"oranje-lijst","Oranje Lijst",2013,2.617,49,18.72608657
"oranje-lijst","Oranje Lijst",2014,2.083,39,18.72608657
"oranje-lijst","Oranje Lijst",2015,3.151,59,18.72608657
"oranje-lijst","Oranje Lijst",2016,3.685,69,18.72608657
"oranje-lijst","Oranje Lijst",2017,3.097,58,18.72608657
"oranje-lijst","Oranje Lijst",2018,2.563,48,18.72608657
"oranje-lijst","Oranje Lijst",2019,2.884,54,18.72608657
"oranje-lijst","Oranje Lijst",2020,3.631,68,18.72608657
"oranje-lijst","Oranje Lijst",2021,3.257,61,18.72608657
"oranje-lijst","Oranje Lijst",2022,2.51,47,18.72608657
"oranje-lijst","Oranje Lijst",2023,2.884,54,18.72608657
"oranje-lijst","Oranje Lijst",2024,2.243,42,18.72608657
"oranje-lijst","Oranje Lijst",2025,1.976,37,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1958,10.717,187,17.4483
"rode-en-oranje-lijst","Rode & Oranjelijst",1959,16.621,290,17.4483
"rode-en-oranje-lijst","Rode & Oranjelijst",1960,15.056,263,17.4683
"rode-en-oranje-lijst","Rode & Oranjelijst",1961,17.308,302,17.4483
"rode-en-oranje-lijst","Rode & Oranjelijst",1962,17.538,306,17.4483
"rode-en-oranje-lijst","Rode & Oranjelijst",1963,12.206,212,17.3683
"rode-en-oranje-lijst","Rode & Oranjelijst",1964,16.907,295,17.4483
"rode-en-oranje-lijst","Rode & Oranjelijst",1965,17.623,313,17.7613
"rode-en-oranje-lijst","Rode & Oranjelijst",1966,18.16,324,17.8413
"rode-en-oranje-lijst","Rode & Oranjelijst",1967,16.435,297,18.0713
"rode-en-oranje-lijst","Rode & Oranjelijst",1968,19.395,350,18.0463
"rode-en-oranje-lijst","Rode & Oranjelijst",1969,16.402,296,18.0463
"rode-en-oranje-lijst","Rode & Oranjelijst",1970,17.099,309,18.0713
"rode-en-oranje-lijst","Rode & Oranjelijst",1971,17.662,319,18.0613
"rode-en-oranje-lijst","Rode & Oranjelijst",1972,19.402,351,18.0913
"rode-en-oranje-lijst","Rode & Oranjelijst",1973,43.609,792,18.1613
"rode-en-oranje-lijst","Rode & Oranjelijst",1974,47.913,914,19.0763
"rode-en-oranje-lijst","Rode & Oranjelijst",1975,49.063,933,19.0163
"rode-en-oranje-lijst","Rode & Oranjelijst",1976,52.634,998,18.9613
"rode-en-oranje-lijst","Rode & Oranjelijst",1977,48.058,911,18.9563
"rode-en-oranje-lijst","Rode & Oranjelijst",1978,63.267,1199,18.9513
"rode-en-oranje-lijst","Rode & Oranjelijst",1979,63.426,1202,18.9513
"rode-en-oranje-lijst","Rode & Oranjelijst",1980,80.11,1523,19.0113
"rode-en-oranje-lijst","Rode & Oranjelijst",1981,113.985,2167,19.0113
"rode-en-oranje-lijst","Rode & Oranjelijst",1982,152.536,2890,18.9463
"rode-en-oranje-lijst","Rode & Oranjelijst",1983,166.411,3173,19.0673
"rode-en-oranje-lijst","Rode & Oranjelijst",1984,113.425,2124,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1985,54.523,1021,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1986,45.712,856,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1987,39.41,738,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1988,29.905,560,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1989,28.089,526,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1990,42.775,801,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1991,33.483,627,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1992,35.459,664,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1993,36.153,677,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1994,35.031,656,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1995,33.59,629,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1996,37.968,711,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1997,35.939,673,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1998,16.608,311,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",1999,18.958,355,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2000,16.394,307,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2001,16.821,315,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2002,17.996,337,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2003,16.287,305,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2004,14.739,276,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2005,13.724,257,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2006,11.214,210,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2007,11.695,219,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2008,10.253,192,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2009,8.598,161,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2010,7.797,146,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2011,8.01,150,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2012,8.491,159,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2013,8.277,155,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2014,8.491,159,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2015,11.428,214,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2016,12.816,240,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2017,12.015,225,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2018,12.389,232,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2019,12.816,240,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2020,13.511,253,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2021,14.632,274,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2022,13.19,247,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2023,15.647,293,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2024,13.457,252,18.72608657
"rode-en-oranje-lijst","Rode & Oranjelijst",2025,13.831,259,18.72608657
"rode-lijst","Rode Lijst Totaal",1958,5.273,92,17.4483
"rode-lijst","Rode Lijst Totaal",1959,9.113,159,17.4483
"rode-lijst","Rode Lijst Totaal",1960,8.415,147,17.4683
"rode-lijst","Rode Lijst Totaal",1961,9.342,163,17.4483
"rode-lijst","Rode Lijst Totaal",1962,10.374,181,17.4483
"rode-lijst","Rode Lijst Totaal",1963,7.888,137,17.3683
"rode-lijst","Rode Lijst Totaal",1964,11.864,207,17.4483
"rode-lijst","Rode Lijst Totaal",1965,12.668,225,17.7613
"rode-lijst","Rode Lijst Totaal",1966,13.508,241,17.8413
"rode-lijst","Rode Lijst Totaal",1967,12.229,221,18.0713
"rode-lijst","Rode Lijst Totaal",1968,11.914,215,18.0463
"rode-lijst","Rode Lijst Totaal",1969,9.697,175,18.0463
"rode-lijst","Rode Lijst Totaal",1970,10.901,197,18.0713
"rode-lijst","Rode Lijst Totaal",1971,10.63,192,18.0613
"rode-lijst","Rode Lijst Totaal",1972,12.382,224,18.0913
"rode-lijst","Rode Lijst Totaal",1973,30.449,553,18.1613
"rode-lijst","Rode Lijst Totaal",1974,33.864,646,19.0763
"rode-lijst","Rode Lijst Totaal",1975,33.761,642,19.0163
"rode-lijst","Rode Lijst Totaal",1976,37.603,713,18.9613
"rode-lijst","Rode Lijst Totaal",1977,33.604,637,18.9563
"rode-lijst","Rode Lijst Totaal",1978,37.412,709,18.9513
"rode-lijst","Rode Lijst Totaal",1979,35.565,674,18.9513
"rode-lijst","Rode Lijst Totaal",1980,32.928,626,19.0113
"rode-lijst","Rode Lijst Totaal",1981,35.347,672,19.0113
"rode-lijst","Rode Lijst Totaal",1982,33.621,637,18.9463
"rode-lijst","Rode Lijst Totaal",1983,34.772,663,19.0673
"rode-lijst","Rode Lijst Totaal",1984,15.166,284,18.72608657
"rode-lijst","Rode Lijst Totaal",1985,21.094,395,18.72608657
"rode-lijst","Rode Lijst Totaal",1986,19.865,372,18.72608657
"rode-lijst","Rode Lijst Totaal",1987,19.598,367,18.72608657
"rode-lijst","Rode Lijst Totaal",1988,15.113,283,18.72608657
"rode-lijst","Rode Lijst Totaal",1989,14.846,278,18.72608657
"rode-lijst","Rode Lijst Totaal",1990,15.059,282,18.72608657
"rode-lijst","Rode Lijst Totaal",1991,12.443,233,18.72608657
"rode-lijst","Rode Lijst Totaal",1992,16.181,303,18.72608657
"rode-lijst","Rode Lijst Totaal",1993,16.501,309,18.72608657
"rode-lijst","Rode Lijst Totaal",1994,16.02,300,18.72608657
"rode-lijst","Rode Lijst Totaal",1995,12.656,237,18.72608657
"rode-lijst","Rode Lijst Totaal",1996,13.19,247,18.72608657
"rode-lijst","Rode Lijst Totaal",1997,12.336,231,18.72608657
"rode-lijst","Rode Lijst Totaal",1998,10.573,198,18.72608657
"rode-lijst","Rode Lijst Totaal",1999,11.802,221,18.72608657
"rode-lijst","Rode Lijst Totaal",2000,10.093,189,18.72608657
"rode-lijst","Rode Lijst Totaal",2001,10.734,201,18.72608657
"rode-lijst","Rode Lijst Totaal",2002,12.176,228,18.72608657
"rode-lijst","Rode Lijst Totaal",2003,10.734,201,18.72608657
"rode-lijst","Rode Lijst Totaal",2004,8.865,166,18.72608657
"rode-lijst","Rode Lijst Totaal",2005,9.826,184,18.72608657
"rode-lijst","Rode Lijst Totaal",2006,6.996,131,18.72608657
"rode-lijst","Rode Lijst Totaal",2007,7.53,141,18.72608657
"rode-lijst","Rode Lijst Totaal",2008,6.622,124,18.72608657
"rode-lijst","Rode Lijst Totaal",2009,5.874,110,18.72608657
"rode-lijst","Rode Lijst Totaal",2010,4.86,91,18.72608657
"rode-lijst","Rode Lijst Totaal",2011,5.34,100,18.72608657
"rode-lijst","Rode Lijst Totaal",2012,5.821,109,18.72608657
"rode-lijst","Rode Lijst Totaal",2013,5.661,106,18.72608657
"rode-lijst","Rode Lijst Totaal",2014,6.408,120,18.72608657
"rode-lijst","Rode Lijst Totaal",2015,8.277,155,18.72608657
"rode-lijst","Rode Lijst Totaal",2016,9.132,171,18.72608657
"rode-lijst","Rode Lijst Totaal",2017,8.918,167,18.72608657
"rode-lijst","Rode Lijst Totaal",2018,9.826,184,18.72608657
"rode-lijst","Rode Lijst Totaal",2019,9.933,186,18.72608657
"rode-lijst","Rode Lijst Totaal",2020,9.879,185,18.72608657
"rode-lijst","Rode Lijst Totaal",2021,11.375,213,18.72608657
"rode-lijst","Rode Lijst Totaal",2022,10.68,200,18.72608657
"rode-lijst","Rode Lijst Totaal",2023,12.763,239,18.72608657
"rode-lijst","Rode Lijst Totaal",2024,11.214,210,18.72608657
"rode-lijst","Rode Lijst Totaal",2025,11.855,222,18.72608657
