"plot_id","jaar","oppervlakte_km2","plot_naam","kavel_nummer","in_hist_kern","in_analyse","geteld","referentie_oppervlakte_km2","oppervlakte_factor","analyse_reeks"
3505,1994,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1994,0.35810495,"Meijendel k 2","2",TRUE,TRUE,TRUE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1994,0.31860243,"Meijendel k 3","3",TRUE,TRUE,TRUE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1994,0.39178849,"Meijendel k 31","31",FALSE,TRUE,TRUE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1994,0.37302188,"Meijendel k 32","32",FALSE,TRUE,TRUE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1994,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1994,0.21211802,"Meijendel k 34","34",FALSE,TRUE,TRUE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1994,0.19137915,"Meijendel k 35","35",FALSE,TRUE,FALSE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1994,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1994,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1994,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1994,0.39934582,"Meijendel k 42","42",FALSE,TRUE,FALSE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1994,0.3232999,"Meijendel k 43","43",FALSE,TRUE,TRUE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1994,0.39893068,"Meijendel k 45","45",FALSE,TRUE,FALSE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1994,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1994,0.40503516,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1994,0.28390529,"Meijendel k 52","52",FALSE,TRUE,FALSE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1994,0.44751061,"Meijendel k 53","53",FALSE,TRUE,TRUE,0.44751061,1,"volledig_netwerk_1973_2025"
12381,1994,0.23652066,"Meijendel k 54a","54a",FALSE,TRUE,FALSE,0.23652066,1,"volledig_netwerk_1973_2025"
12382,1994,0.06658184,"Meijendel k 54b","54b",FALSE,TRUE,FALSE,0.06658184,1,"volledig_netwerk_1973_2025"
29455,1994,0.46230733,"Meijendel k 55","55",FALSE,TRUE,FALSE,0.46230733,1,"volledig_netwerk_1973_2025"
3521,1994,0.28185771,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1,"volledig_netwerk_1973_2025"
3522,1994,0.19528551,"Meijendel k 61","61",FALSE,TRUE,TRUE,0.19528551,1,"volledig_netwerk_1973_2025"
3520,1994,0.2051323,"Meijendel k 62","62",FALSE,TRUE,TRUE,0.2051323,1,"volledig_netwerk_1973_2025"
3509,1994,0.33888858,"Meijendel k 63","63",FALSE,TRUE,FALSE,0.33888858,1,"volledig_netwerk_1973_2025"
3516,1994,0.30833684,"Meijendel k 64","64",FALSE,TRUE,FALSE,0.30833684,1,"volledig_netwerk_1973_2025"
3518,1994,0.30803665,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,1,"volledig_netwerk_1973_2025"
3503,1994,0.57690923,"Meijendel k 66 HGC","66",FALSE,TRUE,TRUE,0.57690923,1,"volledig_netwerk_1973_2025"
3498,1994,0.31891561,"Meijendel k 7","7",TRUE,TRUE,FALSE,0.31891561,1,"volledig_netwerk_1973_2025"
3501,1994,0.48463054,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,1,"volledig_netwerk_1973_2025"
3526,1994,0.08998431,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,1,"volledig_netwerk_1973_2025"
3527,1994,0.47182172,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,1,"volledig_netwerk_1973_2025"
3528,1994,0.12519234,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1,"volledig_netwerk_1973_2025"
3531,1994,0.48348721,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1,"volledig_netwerk_1973_2025"
3583,1994,0.06448681,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1,"volledig_netwerk_1973_2025"
3532,1994,0.33433729,"Meijendel k 77","77",FALSE,TRUE,TRUE,0.33433729,1,"volledig_netwerk_1973_2025"
20758,1994,0.50079216,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1,"volledig_netwerk_1973_2025"
3530,1994,0.46368324,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1,"volledig_netwerk_1973_2025"
3497,1994,0.46461197,"Meijendel k 83","83",FALSE,TRUE,TRUE,0.46461197,1,"volledig_netwerk_1973_2025"
3517,1994,0.21915317,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,1,"volledig_netwerk_1973_2025"
3510,1994,0.37324048,"Meijendel k 85","85",FALSE,TRUE,TRUE,0.37324048,1,"volledig_netwerk_1973_2025"
3514,1994,0.40069449,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,TRUE,0.40069449,1,"volledig_netwerk_1973_2025"
3502,1995,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1995,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1995,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1995,0.14552799,"Meijendel k 13","13",TRUE,TRUE,TRUE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1995,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1995,0.40580915,"Meijendel k 14","14",TRUE,TRUE,TRUE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1995,0.31589047,"Meijendel k 15","15",TRUE,TRUE,TRUE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1995,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1995,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,FALSE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1995,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,TRUE,0.57219326,1,"volledig_netwerk_1973_2025"
3529,1995,0.22014556,"Meijendel k 17b","17b",FALSE,TRUE,TRUE,0.22014556,1,"volledig_netwerk_1973_2025"
3534,1995,0.42910686,"Meijendel k 1a","1a",TRUE,TRUE,TRUE,0.42910686,1,"volledig_netwerk_1973_2025"
3505,1995,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1995,0.35810495,"Meijendel k 2","2",TRUE,TRUE,FALSE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1995,0.31860243,"Meijendel k 3","3",TRUE,TRUE,TRUE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1995,0.39178849,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1995,0.37302188,"Meijendel k 32","32",FALSE,TRUE,FALSE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1995,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1995,0.21211802,"Meijendel k 34","34",FALSE,TRUE,FALSE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1995,0.19137915,"Meijendel k 35","35",FALSE,TRUE,FALSE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1995,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1995,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1995,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1995,0.39934582,"Meijendel k 42","42",FALSE,TRUE,FALSE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1995,0.3232999,"Meijendel k 43","43",FALSE,TRUE,TRUE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1995,0.39893068,"Meijendel k 45","45",FALSE,TRUE,FALSE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1995,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1995,0.40503516,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1995,0.28390529,"Meijendel k 52","52",FALSE,TRUE,FALSE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1995,0.44751061,"Meijendel k 53","53",FALSE,TRUE,TRUE,0.44751061,1,"volledig_netwerk_1973_2025"
12381,1995,0.23652066,"Meijendel k 54a","54a",FALSE,TRUE,TRUE,0.23652066,1,"volledig_netwerk_1973_2025"
12382,1995,0.06658184,"Meijendel k 54b","54b",FALSE,TRUE,TRUE,0.06658184,1,"volledig_netwerk_1973_2025"
29455,1995,0.46230733,"Meijendel k 55","55",FALSE,TRUE,TRUE,0.46230733,1,"volledig_netwerk_1973_2025"
3521,1995,0.28185771,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1,"volledig_netwerk_1973_2025"
3522,1995,0.19528551,"Meijendel k 61","61",FALSE,TRUE,TRUE,0.19528551,1,"volledig_netwerk_1973_2025"
3520,1995,0.2051323,"Meijendel k 62","62",FALSE,TRUE,TRUE,0.2051323,1,"volledig_netwerk_1973_2025"
3509,1995,0.33888858,"Meijendel k 63","63",FALSE,TRUE,FALSE,0.33888858,1,"volledig_netwerk_1973_2025"
3516,1995,0.30833684,"Meijendel k 64","64",FALSE,TRUE,FALSE,0.30833684,1,"volledig_netwerk_1973_2025"
3518,1995,0.30803665,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,1,"volledig_netwerk_1973_2025"
3503,1995,0.57690923,"Meijendel k 66 HGC","66",FALSE,TRUE,TRUE,0.57690923,1,"volledig_netwerk_1973_2025"
3498,1995,0.31891561,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,1,"volledig_netwerk_1973_2025"
3501,1995,0.48463054,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,1,"volledig_netwerk_1973_2025"
3526,1995,0.08998431,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,1,"volledig_netwerk_1973_2025"
3527,1995,0.47182172,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,1,"volledig_netwerk_1973_2025"
3528,1995,0.12519234,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1,"volledig_netwerk_1973_2025"
3531,1995,0.48348721,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1,"volledig_netwerk_1973_2025"
3583,1995,0.06448681,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1,"volledig_netwerk_1973_2025"
3532,1995,0.33433729,"Meijendel k 77","77",FALSE,TRUE,FALSE,0.33433729,1,"volledig_netwerk_1973_2025"
20758,1995,0.50079216,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1,"volledig_netwerk_1973_2025"
3530,1995,0.46368324,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1,"volledig_netwerk_1973_2025"
3497,1995,0.46461197,"Meijendel k 83","83",FALSE,TRUE,TRUE,0.46461197,1,"volledig_netwerk_1973_2025"
3517,1995,0.21915317,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,1,"volledig_netwerk_1973_2025"
3510,1995,0.37324048,"Meijendel k 85","85",FALSE,TRUE,TRUE,0.37324048,1,"volledig_netwerk_1973_2025"
3514,1995,0.40069449,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,1,"volledig_netwerk_1973_2025"
3502,1996,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1996,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1996,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1996,0.14552799,"Meijendel k 13","13",TRUE,TRUE,TRUE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1996,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1996,0.40580915,"Meijendel k 14","14",TRUE,TRUE,TRUE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1996,0.31589047,"Meijendel k 15","15",TRUE,TRUE,TRUE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1996,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1996,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,FALSE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1996,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,TRUE,0.57219326,1,"volledig_netwerk_1973_2025"
3529,1996,0.22014556,"Meijendel k 17b","17b",FALSE,TRUE,TRUE,0.22014556,1,"volledig_netwerk_1973_2025"
3534,1996,0.42910686,"Meijendel k 1a","1a",TRUE,TRUE,TRUE,0.42910686,1,"volledig_netwerk_1973_2025"
3505,1996,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1996,0.35810495,"Meijendel k 2","2",TRUE,TRUE,TRUE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1996,0.31860243,"Meijendel k 3","3",TRUE,TRUE,TRUE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1996,0.39178849,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1996,0.37302188,"Meijendel k 32","32",FALSE,TRUE,FALSE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1996,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1996,0.21211802,"Meijendel k 34","34",FALSE,TRUE,FALSE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1996,0.19137915,"Meijendel k 35","35",FALSE,TRUE,FALSE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1996,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1996,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1996,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1996,0.39934582,"Meijendel k 42","42",FALSE,TRUE,FALSE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1996,0.3232999,"Meijendel k 43","43",FALSE,TRUE,TRUE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1996,0.39893068,"Meijendel k 45","45",FALSE,TRUE,FALSE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1996,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1996,0.40503516,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1996,0.28390529,"Meijendel k 52","52",FALSE,TRUE,FALSE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1996,0.44751061,"Meijendel k 53","53",FALSE,TRUE,TRUE,0.44751061,1,"volledig_netwerk_1973_2025"
12381,1996,0.23652066,"Meijendel k 54a","54a",FALSE,TRUE,TRUE,0.23652066,1,"volledig_netwerk_1973_2025"
12382,1996,0.06658184,"Meijendel k 54b","54b",FALSE,TRUE,FALSE,0.06658184,1,"volledig_netwerk_1973_2025"
29455,1996,0.46230733,"Meijendel k 55","55",FALSE,TRUE,TRUE,0.46230733,1,"volledig_netwerk_1973_2025"
3521,1996,0.28185771,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1,"volledig_netwerk_1973_2025"
3522,1996,0.19528551,"Meijendel k 61","61",FALSE,TRUE,FALSE,0.19528551,1,"volledig_netwerk_1973_2025"
3520,1996,0.2051323,"Meijendel k 62","62",FALSE,TRUE,TRUE,0.2051323,1,"volledig_netwerk_1973_2025"
3509,1996,0.33888858,"Meijendel k 63","63",FALSE,TRUE,FALSE,0.33888858,1,"volledig_netwerk_1973_2025"
3516,1996,0.30833684,"Meijendel k 64","64",FALSE,TRUE,FALSE,0.30833684,1,"volledig_netwerk_1973_2025"
3518,1996,0.30803665,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,1,"volledig_netwerk_1973_2025"
3503,1996,0.57690923,"Meijendel k 66 HGC","66",FALSE,TRUE,TRUE,0.57690923,1,"volledig_netwerk_1973_2025"
3498,1996,0.31891561,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,1,"volledig_netwerk_1973_2025"
3501,1996,0.48463054,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,1,"volledig_netwerk_1973_2025"
3526,1996,0.08998431,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,1,"volledig_netwerk_1973_2025"
3527,1996,0.47182172,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,1,"volledig_netwerk_1973_2025"
3528,1996,0.12519234,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1,"volledig_netwerk_1973_2025"
3531,1996,0.48348721,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1,"volledig_netwerk_1973_2025"
3583,1996,0.06448681,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1,"volledig_netwerk_1973_2025"
3532,1996,0.33433729,"Meijendel k 77","77",FALSE,TRUE,FALSE,0.33433729,1,"volledig_netwerk_1973_2025"
20758,1996,0.50079216,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1,"volledig_netwerk_1973_2025"
3530,1996,0.46368324,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1,"volledig_netwerk_1973_2025"
3497,1996,0.46461197,"Meijendel k 83","83",FALSE,TRUE,TRUE,0.46461197,1,"volledig_netwerk_1973_2025"
3517,1996,0.21915317,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,1,"volledig_netwerk_1973_2025"
3510,1996,0.37324048,"Meijendel k 85","85",FALSE,TRUE,FALSE,0.37324048,1,"volledig_netwerk_1973_2025"
3514,1996,0.40069449,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,1,"volledig_netwerk_1973_2025"
3502,1997,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1997,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1997,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1997,0.14552799,"Meijendel k 13","13",TRUE,TRUE,TRUE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1997,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1997,0.40580915,"Meijendel k 14","14",TRUE,TRUE,TRUE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1997,0.31589047,"Meijendel k 15","15",TRUE,TRUE,TRUE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1997,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1997,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,FALSE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1997,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,TRUE,0.57219326,1,"volledig_netwerk_1973_2025"
3529,1997,0.22014556,"Meijendel k 17b","17b",FALSE,TRUE,TRUE,0.22014556,1,"volledig_netwerk_1973_2025"
3534,1997,0.42910686,"Meijendel k 1a","1a",TRUE,TRUE,TRUE,0.42910686,1,"volledig_netwerk_1973_2025"
3505,1997,0.29445564,"Meijendel k 1b","1b",TRUE,TRUE,TRUE,0.29445564,1,"volledig_netwerk_1973_2025"
3523,1997,0.35810495,"Meijendel k 2","2",TRUE,TRUE,FALSE,0.35810495,1,"volledig_netwerk_1973_2025"
3504,1997,0.31860243,"Meijendel k 3","3",TRUE,TRUE,TRUE,0.31860243,1,"volledig_netwerk_1973_2025"
29459,1997,0.39178849,"Meijendel k 31","31",FALSE,TRUE,FALSE,0.39178849,1,"volledig_netwerk_1973_2025"
3508,1997,0.37302188,"Meijendel k 32","32",FALSE,TRUE,FALSE,0.37302188,1,"volledig_netwerk_1973_2025"
3490,1997,0.33959448,"Meijendel k 33","33",FALSE,TRUE,FALSE,0.33959448,1,"volledig_netwerk_1973_2025"
3496,1997,0.21211802,"Meijendel k 34","34",FALSE,TRUE,FALSE,0.21211802,1,"volledig_netwerk_1973_2025"
3515,1997,0.19137915,"Meijendel k 35","35",FALSE,TRUE,FALSE,0.19137915,1,"volledig_netwerk_1973_2025"
3533,1997,0.40029839,"Meijendel k 36","36",FALSE,TRUE,FALSE,0.40029839,1,"volledig_netwerk_1973_2025"
3581,1997,0.2709021,"Meijendel k 4-5","4-5",TRUE,TRUE,TRUE,0.2709021,1,"volledig_netwerk_1973_2025"
100425,1997,0.18061456,"Meijendel k 41","41",FALSE,TRUE,FALSE,0.18061456,1,"volledig_netwerk_1973_2025"
29457,1997,0.39934582,"Meijendel k 42","42",FALSE,TRUE,FALSE,0.39934582,1,"volledig_netwerk_1973_2025"
10626,1997,0.3232999,"Meijendel k 43","43",FALSE,TRUE,TRUE,0.3232999,1,"volledig_netwerk_1973_2025"
3507,1997,0.39893068,"Meijendel k 45","45",FALSE,TRUE,TRUE,0.39893068,1,"volledig_netwerk_1973_2025"
3500,1997,0.29083889,"Meijendel k 46","46",FALSE,TRUE,FALSE,0.29083889,1,"volledig_netwerk_1973_2025"
9917,1997,0.40503516,"Meijendel k 51","51",FALSE,TRUE,TRUE,0.40503516,1,"volledig_netwerk_1973_2025"
20247,1997,0.28390529,"Meijendel k 52","52",FALSE,TRUE,FALSE,0.28390529,1,"volledig_netwerk_1973_2025"
27371,1997,0.44751061,"Meijendel k 53","53",FALSE,TRUE,TRUE,0.44751061,1,"volledig_netwerk_1973_2025"
12381,1997,0.23652066,"Meijendel k 54a","54a",FALSE,TRUE,TRUE,0.23652066,1,"volledig_netwerk_1973_2025"
12382,1997,0.06658184,"Meijendel k 54b","54b",FALSE,TRUE,FALSE,0.06658184,1,"volledig_netwerk_1973_2025"
29455,1997,0.46230733,"Meijendel k 55","55",FALSE,TRUE,TRUE,0.46230733,1,"volledig_netwerk_1973_2025"
3521,1997,0.28185771,"Meijendel k 6","6",TRUE,TRUE,TRUE,0.28185771,1,"volledig_netwerk_1973_2025"
3522,1997,0.19528551,"Meijendel k 61","61",FALSE,TRUE,TRUE,0.19528551,1,"volledig_netwerk_1973_2025"
3520,1997,0.2051323,"Meijendel k 62","62",FALSE,TRUE,TRUE,0.2051323,1,"volledig_netwerk_1973_2025"
3509,1997,0.33888858,"Meijendel k 63","63",FALSE,TRUE,FALSE,0.33888858,1,"volledig_netwerk_1973_2025"
3516,1997,0.30833684,"Meijendel k 64","64",FALSE,TRUE,FALSE,0.30833684,1,"volledig_netwerk_1973_2025"
3518,1997,0.30803665,"Meijendel k 65","65",FALSE,TRUE,TRUE,0.30803665,1,"volledig_netwerk_1973_2025"
3503,1997,0.57690923,"Meijendel k 66 HGC","66",FALSE,TRUE,TRUE,0.57690923,1,"volledig_netwerk_1973_2025"
3498,1997,0.31891561,"Meijendel k 7","7",TRUE,TRUE,TRUE,0.31891561,1,"volledig_netwerk_1973_2025"
3501,1997,0.48463054,"Meijendel k 71","71",FALSE,TRUE,TRUE,0.48463054,1,"volledig_netwerk_1973_2025"
3526,1997,0.08998431,"Meijendel k 72","72",FALSE,TRUE,TRUE,0.08998431,1,"volledig_netwerk_1973_2025"
3527,1997,0.47182172,"Meijendel k 73","73",FALSE,TRUE,TRUE,0.47182172,1,"volledig_netwerk_1973_2025"
3528,1997,0.12519234,"Meijendel k 74","74",FALSE,TRUE,TRUE,0.12519234,1,"volledig_netwerk_1973_2025"
3531,1997,0.48348721,"Meijendel k 75","75",FALSE,TRUE,TRUE,0.48348721,1,"volledig_netwerk_1973_2025"
3583,1997,0.06448681,"Meijendel k 75a","75a",FALSE,TRUE,FALSE,0.06448681,1,"volledig_netwerk_1973_2025"
3532,1997,0.33433729,"Meijendel k 77","77",FALSE,TRUE,FALSE,0.33433729,1,"volledig_netwerk_1973_2025"
20758,1997,0.50079216,"Meijendel k 78/79","78/79",FALSE,TRUE,FALSE,0.50079216,1,"volledig_netwerk_1973_2025"
3530,1997,0.46368324,"Meijendel k 8","8",TRUE,TRUE,TRUE,0.46368324,1,"volledig_netwerk_1973_2025"
3497,1997,0.46461197,"Meijendel k 83","83",FALSE,TRUE,TRUE,0.46461197,1,"volledig_netwerk_1973_2025"
3517,1997,0.21915317,"Meijendel k 84","84",FALSE,TRUE,FALSE,0.21915317,1,"volledig_netwerk_1973_2025"
3510,1997,0.37324048,"Meijendel k 85","85",FALSE,TRUE,FALSE,0.37324048,1,"volledig_netwerk_1973_2025"
3514,1997,0.40069449,"Meijendel k 91 Voorlinden","91",FALSE,TRUE,FALSE,0.40069449,1,"volledig_netwerk_1973_2025"
3502,1998,0.62196178,"Meijendel k 10-12-76","10-12-76",TRUE,TRUE,TRUE,0.62196178,1,"volledig_netwerk_1973_2025"
3499,1998,0.15579624,"Meijendel k 105 Hertenkamp","105",FALSE,TRUE,FALSE,0.15579624,1,"volledig_netwerk_1973_2025"
3519,1998,0.70955652,"Meijendel k 12a","12a",TRUE,TRUE,TRUE,0.70955652,1,"volledig_netwerk_1973_2025"
3511,1998,0.14552799,"Meijendel k 13","13",TRUE,TRUE,TRUE,0.14552799,1,"volledig_netwerk_1973_2025"
3506,1998,0.55621728,"Meijendel k 13s","13s",TRUE,TRUE,TRUE,0.55621728,1,"volledig_netwerk_1973_2025"
3512,1998,0.40580915,"Meijendel k 14","14",TRUE,TRUE,TRUE,0.40580915,1,"volledig_netwerk_1973_2025"
3524,1998,0.31589047,"Meijendel k 15","15",TRUE,TRUE,TRUE,0.31589047,1,"volledig_netwerk_1973_2025"
3525,1998,0.38696592,"Meijendel k 16","16",TRUE,TRUE,TRUE,0.38696592,1,"volledig_netwerk_1973_2025"
29456,1998,0.12250244,"Meijendel k 16s","16s",TRUE,TRUE,FALSE,0.12250244,1,"volledig_netwerk_1973_2025"
3513,1998,0.57219326,"Meijendel k 17a","17a",TRUE,TRUE,TRUE,0.57219326,1,"volledig_netwerk_1973_2025"
