"soort_id","euring_code","soort_naam","periode","jaar","basisjaar_index_100","basisjaar_toelichting","trim_index","trim_se","model_config","model_overdispersion","model_serial_correlation","model_warnings","index_100","index_gebrugged","brugfactor","brugmethode"
1,70,"Dodaars","1984-2025",2008,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.17666744133013,0.387369670822293,"model3_overdisp",TRUE,FALSE,NA,117.666744133013,193.973136759801,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2009,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.900800326328005,0.299177286436985,"model3_overdisp",TRUE,FALSE,NA,90.0800326328005,148.496557952327,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2010,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.717415291124507,0.246427181264838,"model3_overdisp",TRUE,FALSE,NA,71.7415291124507,118.26561141316,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2011,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.577433495457896,0.20668171265323,"model3_overdisp",TRUE,FALSE,NA,57.7433495457896,95.1896708024231,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2012,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.637854526750014,0.225045387350486,"model3_overdisp",TRUE,FALSE,NA,63.7854526750014,105.150052601333,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2013,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.05862807500614,0.343180599393437,"model3_overdisp",TRUE,FALSE,NA,105.862807500614,174.514396471109,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2014,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.932639878461859,0.307397178337967,"model3_overdisp",TRUE,FALSE,NA,93.2639878461859,153.745294837108,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2015,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.03418679657038,0.334965698642157,"model3_overdisp",TRUE,FALSE,NA,103.418679657038,170.48526191866,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2016,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.956414851000696,0.314111587044769,"model3_overdisp",TRUE,FALSE,NA,95.6414851000696,157.664589140453,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2017,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.964432329720818,0.313717010205927,"model3_overdisp",TRUE,FALSE,NA,96.4432329720818,158.986267162315,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2018,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",0.879841092699183,0.290084984135998,"model3_overdisp",TRUE,FALSE,NA,87.9841092699183,145.041437033481,1.64849582767863,"1981_1983_naar_1984_1986"
1,70,"Dodaars","1984-2025",2019,1984,"index_100 = eerste analysejaar vanaf eerste positieve jaar binnen deze modelperiode",1.2617099200327,0.39857717895921,"model3_overdisp",TRUE,FALSE,NA,126.17099200327,207.992353891465,1.64849582767863,"1981_1983_naar_1984_1986"
