"plot_id","plot_label","totaal_aantal","detecties","geldige_bezoeken","gemiddeld_per_bezoek","waarnemingsfrequentie","soort_id","soort_naam","modelstatus"
"3504","M3",314,107,118,2.66101694915254,0.906779661016949,222,"Gaai","betrouwbaar"
"3505","M1b",182,56,62,2.93548387096774,0.903225806451613,222,"Gaai","betrouwbaar"
"3506","M13s",227,74,151,1.50331125827815,0.490066225165563,222,"Gaai","betrouwbaar"
"3507","M45",148,44,49,3.02040816326531,0.897959183673469,222,"Gaai","betrouwbaar"
"3508","M32",116,44,90,1.28888888888889,0.488888888888889,222,"Gaai","betrouwbaar"
"3509","M63",161,47,52,3.09615384615385,0.903846153846154,222,"Gaai","betrouwbaar"
"3510","M85",105,30,34,3.08823529411765,0.88235294117647,222,"Gaai","betrouwbaar"
"3511","M13",24,16,75,0.32,0.213333333333333,222,"Gaai","betrouwbaar"
"3512","M14",317,100,140,2.26428571428571,0.714285714285714,222,"Gaai","betrouwbaar"
"3513","M17a",320,105,133,2.40601503759398,0.789473684210526,222,"Gaai","betrouwbaar"
"3515","M35",5,3,23,0.217391304347826,0.130434782608696,222,"Gaai","betrouwbaar"
"3516","M64",362,87,93,3.89247311827957,0.935483870967742,222,"Gaai","betrouwbaar"
"3517","M84",297,74,75,3.96,0.986666666666667,222,"Gaai","betrouwbaar"
"3518","M65",86,12,12,7.16666666666667,1,222,"Gaai","betrouwbaar"
"3519","M12a",292,62,65,4.49230769230769,0.953846153846154,222,"Gaai","betrouwbaar"
"3520","M62",182,47,56,3.25,0.839285714285714,222,"Gaai","betrouwbaar"
"3521","M6",236,86,102,2.31372549019608,0.843137254901961,222,"Gaai","betrouwbaar"
"3522","M61",111,43,46,2.41304347826087,0.934782608695652,222,"Gaai","betrouwbaar"
"3523","M2",342,85,94,3.63829787234043,0.904255319148936,222,"Gaai","betrouwbaar"
"3524","M15",117,72,139,0.841726618705036,0.517985611510791,222,"Gaai","betrouwbaar"
"3525","M16",171,83,131,1.30534351145038,0.633587786259542,222,"Gaai","betrouwbaar"
"3526","M72",135,79,123,1.09756097560976,0.642276422764228,222,"Gaai","betrouwbaar"
"3527","M73",436,98,106,4.11320754716981,0.924528301886792,222,"Gaai","betrouwbaar"
"3528","M74",79,51,140,0.564285714285714,0.364285714285714,222,"Gaai","betrouwbaar"
"3529","M17b",99,63,133,0.744360902255639,0.473684210526316,222,"Gaai","betrouwbaar"
"3530","M8",247,65,76,3.25,0.855263157894737,222,"Gaai","betrouwbaar"
"3531","M75",735,131,137,5.36496350364964,0.956204379562044,222,"Gaai","betrouwbaar"
"3532","M77",524,127,142,3.69014084507042,0.894366197183099,222,"Gaai","betrouwbaar"
"3533","M36",66,39,56,1.17857142857143,0.696428571428571,222,"Gaai","betrouwbaar"
"3534","M1a",214,72,91,2.35164835164835,0.791208791208791,222,"Gaai","betrouwbaar"
"3581","M4-5",332,94,98,3.38775510204082,0.959183673469388,222,"Gaai","betrouwbaar"
"3583","M75a",41,28,55,0.745454545454545,0.509090909090909,222,"Gaai","betrouwbaar"
"9917","M51",41,10,11,3.72727272727273,0.909090909090909,222,"Gaai","betrouwbaar"
"10626","M43",0,0,42,0,0,249,"Geelgors","alleen_beschrijvend"
"12381","M54a",0,0,39,0,0,249,"Geelgors","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,249,"Geelgors","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,249,"Geelgors","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,249,"Geelgors","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,249,"Geelgors","alleen_beschrijvend"
"29455","M55",0,0,9,0,0,249,"Geelgors","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,249,"Geelgors","alleen_beschrijvend"
"29457","M42",0,0,62,0,0,249,"Geelgors","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,249,"Geelgors","alleen_beschrijvend"
"3490","M33",0,0,76,0,0,249,"Geelgors","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,249,"Geelgors","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,249,"Geelgors","alleen_beschrijvend"
"3498","M7",1,1,128,0.0078125,0.0078125,249,"Geelgors","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,249,"Geelgors","alleen_beschrijvend"
"3501","M71",2,2,118,0.0169491525423729,0.0169491525423729,249,"Geelgors","alleen_beschrijvend"
"3502","M10-12-76",0,0,85,0,0,249,"Geelgors","alleen_beschrijvend"
"3504","M3",0,0,118,0,0,249,"Geelgors","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,249,"Geelgors","alleen_beschrijvend"
"3506","M13s",1,1,151,0.00662251655629139,0.00662251655629139,249,"Geelgors","alleen_beschrijvend"
"3507","M45",0,0,49,0,0,249,"Geelgors","alleen_beschrijvend"
"3508","M32",0,0,90,0,0,249,"Geelgors","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,249,"Geelgors","alleen_beschrijvend"
"3510","M85",0,0,34,0,0,249,"Geelgors","alleen_beschrijvend"
"3511","M13",0,0,75,0,0,249,"Geelgors","alleen_beschrijvend"
"3512","M14",0,0,140,0,0,249,"Geelgors","alleen_beschrijvend"
"3513","M17a",0,0,133,0,0,249,"Geelgors","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,249,"Geelgors","alleen_beschrijvend"
"3516","M64",0,0,93,0,0,249,"Geelgors","alleen_beschrijvend"
"3517","M84",0,0,75,0,0,249,"Geelgors","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,249,"Geelgors","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,249,"Geelgors","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,249,"Geelgors","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,249,"Geelgors","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,249,"Geelgors","alleen_beschrijvend"
"3523","M2",0,0,94,0,0,249,"Geelgors","alleen_beschrijvend"
"3524","M15",0,0,139,0,0,249,"Geelgors","alleen_beschrijvend"
"3525","M16",0,0,131,0,0,249,"Geelgors","alleen_beschrijvend"
"3526","M72",0,0,123,0,0,249,"Geelgors","alleen_beschrijvend"
"3527","M73",0,0,106,0,0,249,"Geelgors","alleen_beschrijvend"
"3528","M74",0,0,140,0,0,249,"Geelgors","alleen_beschrijvend"
"3529","M17b",0,0,133,0,0,249,"Geelgors","alleen_beschrijvend"
"3530","M8",0,0,76,0,0,249,"Geelgors","alleen_beschrijvend"
"3531","M75",0,0,137,0,0,249,"Geelgors","alleen_beschrijvend"
"3532","M77",0,0,142,0,0,249,"Geelgors","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,249,"Geelgors","alleen_beschrijvend"
"3534","M1a",0,0,91,0,0,249,"Geelgors","alleen_beschrijvend"
"3581","M4-5",0,0,98,0,0,249,"Geelgors","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,249,"Geelgors","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,249,"Geelgors","alleen_beschrijvend"
"10626","M43",0,0,42,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"12381","M54a",2,2,39,0.0512820512820513,0.0512820512820513,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"20247","M52",2,1,19,0.105263157894737,0.0526315789473684,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"27371","M53",2,2,27,0.0740740740740741,0.0740740740740741,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"29455","M55",6,1,9,0.666666666666667,0.111111111111111,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"29457","M42",1,1,62,0.0161290322580645,0.0161290322580645,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3490","M33",2,2,76,0.0263157894736842,0.0263157894736842,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3498","M7",3,3,128,0.0234375,0.0234375,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3501","M71",0,0,118,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3502","M10-12-76",4,2,85,0.0470588235294118,0.0235294117647059,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3504","M3",2,2,118,0.0169491525423729,0.0169491525423729,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3505","M1b",1,1,62,0.0161290322580645,0.0161290322580645,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3506","M13s",36,14,151,0.23841059602649,0.0927152317880795,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3507","M45",6,3,49,0.122448979591837,0.0612244897959184,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3508","M32",2,2,90,0.0222222222222222,0.0222222222222222,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3509","M63",3,1,52,0.0576923076923077,0.0192307692307692,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3510","M85",0,0,34,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3511","M13",6,5,75,0.08,0.0666666666666667,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3512","M14",9,6,140,0.0642857142857143,0.0428571428571429,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3513","M17a",4,3,133,0.0300751879699248,0.0225563909774436,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3516","M64",6,3,93,0.0645161290322581,0.032258064516129,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3517","M84",3,2,75,0.04,0.0266666666666667,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3518","M65",6,3,12,0.5,0.25,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3523","M2",5,3,94,0.0531914893617021,0.0319148936170213,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3524","M15",9,4,139,0.0647482014388489,0.0287769784172662,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3525","M16",0,0,131,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3526","M72",0,0,123,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3527","M73",4,4,106,0.0377358490566038,0.0377358490566038,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3528","M74",3,1,140,0.0214285714285714,0.00714285714285714,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3529","M17b",2,2,133,0.0150375939849624,0.0150375939849624,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3530","M8",20,4,76,0.263157894736842,0.0526315789473684,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3531","M75",24,9,137,0.175182481751825,0.0656934306569343,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3532","M77",3,2,142,0.0211267605633803,0.0140845070422535,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3534","M1a",3,2,91,0.032967032967033,0.021978021978022,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3581","M4-5",2,2,98,0.0204081632653061,0.0204081632653061,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,170,"Gekraagde Roodstaart","alleen_beschrijvend"
"10626","M43",0,0,42,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"12381","M54a",0,0,39,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"29455","M55",1,1,9,0.111111111111111,0.111111111111111,158,"Gele Kwikstaart","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"29457","M42",1,1,62,0.0161290322580645,0.0161290322580645,158,"Gele Kwikstaart","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3490","M33",1,1,76,0.0131578947368421,0.0131578947368421,158,"Gele Kwikstaart","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3498","M7",1,1,128,0.0078125,0.0078125,158,"Gele Kwikstaart","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3501","M71",0,0,118,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3502","M10-12-76",3,1,85,0.0352941176470588,0.0117647058823529,158,"Gele Kwikstaart","alleen_beschrijvend"
"3504","M3",0,0,118,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3506","M13s",1,1,151,0.00662251655629139,0.00662251655629139,158,"Gele Kwikstaart","alleen_beschrijvend"
"3507","M45",2,1,49,0.0408163265306122,0.0204081632653061,158,"Gele Kwikstaart","alleen_beschrijvend"
"3508","M32",0,0,90,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3510","M85",0,0,34,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3511","M13",3,1,75,0.04,0.0133333333333333,158,"Gele Kwikstaart","alleen_beschrijvend"
"3512","M14",1,1,140,0.00714285714285714,0.00714285714285714,158,"Gele Kwikstaart","alleen_beschrijvend"
"3513","M17a",0,0,133,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3516","M64",0,0,93,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3517","M84",0,0,75,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3523","M2",0,0,94,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3524","M15",0,0,139,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3525","M16",2,1,131,0.0152671755725191,0.00763358778625954,158,"Gele Kwikstaart","alleen_beschrijvend"
"3526","M72",0,0,123,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3527","M73",0,0,106,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3528","M74",0,0,140,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3529","M17b",0,0,133,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3530","M8",0,0,76,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3531","M75",0,0,137,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3532","M77",0,0,142,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3534","M1a",0,0,91,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"3581","M4-5",1,1,98,0.0102040816326531,0.0102040816326531,158,"Gele Kwikstaart","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,158,"Gele Kwikstaart","alleen_beschrijvend"
"10626","M43",0,0,42,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"12381","M54a",0,0,39,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"29455","M55",0,0,9,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"29457","M42",0,0,62,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3490","M33",3,1,76,0.0394736842105263,0.0131578947368421,4,"Geoorde Fuut","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3498","M7",4,1,128,0.03125,0.0078125,4,"Geoorde Fuut","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3501","M71",0,0,118,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3502","M10-12-76",3,2,85,0.0352941176470588,0.0235294117647059,4,"Geoorde Fuut","alleen_beschrijvend"
"3504","M3",5,2,118,0.0423728813559322,0.0169491525423729,4,"Geoorde Fuut","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3506","M13s",0,0,151,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3507","M45",0,0,49,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3508","M32",2,1,90,0.0222222222222222,0.0111111111111111,4,"Geoorde Fuut","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3510","M85",0,0,34,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3511","M13",0,0,75,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3512","M14",5,3,140,0.0357142857142857,0.0214285714285714,4,"Geoorde Fuut","alleen_beschrijvend"
"3513","M17a",13,9,133,0.0977443609022556,0.0676691729323308,4,"Geoorde Fuut","alleen_beschrijvend"
"3515","M35",0,0,23,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3516","M64",0,0,93,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3517","M84",0,0,75,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3521","M6",0,0,102,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3523","M2",1,1,94,0.0106382978723404,0.0106382978723404,4,"Geoorde Fuut","alleen_beschrijvend"
"3524","M15",2,2,139,0.0143884892086331,0.0143884892086331,4,"Geoorde Fuut","alleen_beschrijvend"
"3525","M16",4,3,131,0.0305343511450382,0.0229007633587786,4,"Geoorde Fuut","alleen_beschrijvend"
"3526","M72",0,0,123,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3527","M73",0,0,106,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3528","M74",0,0,140,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3529","M17b",0,0,133,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3530","M8",0,0,76,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3531","M75",0,0,137,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3532","M77",0,0,142,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3533","M36",0,0,56,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"3534","M1a",2,1,91,0.021978021978022,0.010989010989011,4,"Geoorde Fuut","alleen_beschrijvend"
"3581","M4-5",1,1,98,0.0102040816326531,0.0102040816326531,4,"Geoorde Fuut","alleen_beschrijvend"
"3583","M75a",0,0,55,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,4,"Geoorde Fuut","alleen_beschrijvend"
"10626","M43",0,0,42,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"12381","M54a",136,29,39,3.48717948717949,0.743589743589744,71,"Gewone Fazant","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"27371","M53",23,4,27,0.851851851851852,0.148148148148148,71,"Gewone Fazant","alleen_beschrijvend"
"29455","M55",2,2,9,0.222222222222222,0.222222222222222,71,"Gewone Fazant","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"29457","M42",0,0,62,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3490","M33",3,2,76,0.0394736842105263,0.0263157894736842,71,"Gewone Fazant","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3497","M83",1,1,135,0.00740740740740741,0.00740740740740741,71,"Gewone Fazant","alleen_beschrijvend"
"3498","M7",1,1,128,0.0078125,0.0078125,71,"Gewone Fazant","alleen_beschrijvend"
"3500","M46",2,1,31,0.0645161290322581,0.032258064516129,71,"Gewone Fazant","alleen_beschrijvend"
"3501","M71",32,24,118,0.271186440677966,0.203389830508475,71,"Gewone Fazant","alleen_beschrijvend"
"3502","M10-12-76",20,11,85,0.235294117647059,0.129411764705882,71,"Gewone Fazant","alleen_beschrijvend"
"3504","M3",14,7,118,0.11864406779661,0.0593220338983051,71,"Gewone Fazant","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3506","M13s",0,0,151,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3507","M45",0,0,49,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3508","M32",7,1,90,0.0777777777777778,0.0111111111111111,71,"Gewone Fazant","alleen_beschrijvend"
"3509","M63",0,0,52,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3510","M85",1,1,34,0.0294117647058824,0.0294117647058824,71,"Gewone Fazant","alleen_beschrijvend"
"3511","M13",0,0,75,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3512","M14",27,15,140,0.192857142857143,0.107142857142857,71,"Gewone Fazant","alleen_beschrijvend"
"3513","M17a",3,3,133,0.0225563909774436,0.0225563909774436,71,"Gewone Fazant","alleen_beschrijvend"
"3515","M35",18,2,23,0.782608695652174,0.0869565217391304,71,"Gewone Fazant","alleen_beschrijvend"
"3516","M64",1,1,93,0.010752688172043,0.010752688172043,71,"Gewone Fazant","alleen_beschrijvend"
"3517","M84",0,0,75,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3518","M65",0,0,12,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3519","M12a",0,0,65,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3520","M62",0,0,56,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3521","M6",3,3,102,0.0294117647058824,0.0294117647058824,71,"Gewone Fazant","alleen_beschrijvend"
"3522","M61",0,0,46,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3523","M2",0,0,94,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3524","M15",0,0,139,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3525","M16",0,0,131,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3526","M72",0,0,123,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"3527","M73",2,2,106,0.0188679245283019,0.0188679245283019,71,"Gewone Fazant","alleen_beschrijvend"
"3528","M74",1,1,140,0.00714285714285714,0.00714285714285714,71,"Gewone Fazant","alleen_beschrijvend"
"3529","M17b",21,8,133,0.157894736842105,0.0601503759398496,71,"Gewone Fazant","alleen_beschrijvend"
"3530","M8",8,8,76,0.105263157894737,0.105263157894737,71,"Gewone Fazant","alleen_beschrijvend"
"3531","M75",13,12,137,0.0948905109489051,0.0875912408759124,71,"Gewone Fazant","alleen_beschrijvend"
"3532","M77",12,9,142,0.0845070422535211,0.0633802816901408,71,"Gewone Fazant","alleen_beschrijvend"
"3533","M36",13,9,56,0.232142857142857,0.160714285714286,71,"Gewone Fazant","alleen_beschrijvend"
"3534","M1a",7,5,91,0.0769230769230769,0.0549450549450549,71,"Gewone Fazant","alleen_beschrijvend"
"3581","M4-5",17,14,98,0.173469387755102,0.142857142857143,71,"Gewone Fazant","alleen_beschrijvend"
"3583","M75a",1,1,55,0.0181818181818182,0.0181818181818182,71,"Gewone Fazant","alleen_beschrijvend"
"9917","M51",0,0,11,0,0,71,"Gewone Fazant","alleen_beschrijvend"
"10626","M43",0,0,42,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"12381","M54a",0,0,39,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"12382","M54b",0,0,2,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"20247","M52",0,0,19,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"20758","M78/79",0,0,9,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"27371","M53",0,0,27,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"29455","M55",0,0,9,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"29456","M16s",0,0,33,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"29457","M42",0,0,62,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"29459","M31",0,0,3,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3490","M33",1,1,76,0.0131578947368421,0.0131578947368421,136,"Gierzwaluw","alleen_beschrijvend"
"3496","M34",0,0,37,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3497","M83",0,0,135,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3498","M7",0,0,128,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3500","M46",0,0,31,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3501","M71",0,0,118,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3502","M10-12-76",0,0,85,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3504","M3",0,0,118,0,0,136,"Gierzwaluw","alleen_beschrijvend"
"3505","M1b",0,0,62,0,0,136,"Gierzwaluw","alleen_beschrijvend"
