"soort_id","soort_naam","seizoen_start","seizoen","index","index_ondergrens","index_bovengrens","schatting_aantal","ondergrens_aantal","bovengrens_aantal","schatting_detectie","ondergrens_detectie","bovengrens_detectie","totaal_aantal","gemiddeld_per_bezoek","waarnemingsfrequentie","geldige_bezoeken","geldige_plots","detecties","modelstatus","weergavetype"
233,"Vink",2000,"00/01",86.0493362699547,66.8153142067089,109.469113090674,2.8939246088001,1.86820508429348,4.11697212590361,0.733716595125267,0.615050506194932,0.828961849065294,403,3.875,0.634615384615385,104,21,66,"indicatief","modelindex"
233,"Vink",2001,"01/02",93.7897277047613,76.3139378053472,114.994215447653,3.1526643356344,2.12747120179561,4.32022612250588,0.703785592405294,0.593518986950059,0.803630775300175,454,3.31386861313869,0.62043795620438,137,24,85,"indicatief","modelindex"
233,"Vink",2002,"02/03",72.4952943908717,57.5051605379157,90.8476042589674,2.43203438426456,1.71486639822096,3.33684527594189,0.664585466088653,0.542920053775764,0.755163565907802,638,4.43055555555556,0.618055555555556,144,23,89,"indicatief","modelindex"
233,"Vink",2003,"03/04",156.511672765071,130.114600627163,184.677410457576,5.26825737950546,3.54074742283937,7.31947345051091,0.700035589408167,0.586942191325011,0.794839849795307,865,6.50375939849624,0.654135338345865,133,24,87,"indicatief","modelindex"
233,"Vink",2004,"04/05",91.1539688693407,73.3374756925773,113.39781836947,3.06144066205177,2.14233893266059,4.18472002862878,0.585920986946712,0.46787183207529,0.689270816682428,715,4.8972602739726,0.520547945205479,146,25,76,"indicatief","modelindex"
233,"Vink",2005,"05/06",139.639599801215,110.103755094275,174.561047801063,4.68218225965577,3.28858068282819,6.51368095607695,0.782748880715126,0.694380632167206,0.858156433924799,970,6.87943262411348,0.716312056737589,141,24,101,"indicatief","modelindex"
233,"Vink",2006,"06/07",148.439482237864,116.533089895437,188.155186754204,4.97350437977396,3.48981611271834,6.95265088725486,0.798082295604829,0.706681462326347,0.867680214984648,1009,7.1056338028169,0.73943661971831,142,22,105,"indicatief","modelindex"
233,"Vink",2007,"07/08",129.737259101002,99.5474123953712,167.512163442596,4.34870095982977,2.94864030579005,6.10764252508169,0.710043223101031,0.596303192701506,0.806339948445601,662,5.21259842519685,0.645669291338583,127,20,82,"indicatief","modelindex"
233,"Vink",2008,"08/09",154.122616583958,121.29424967379,194.663637369077,5.16698926837079,3.4797372763959,7.01307067511042,0.737844815527142,0.638741803199258,0.828139708525047,761,5.35915492957746,0.690140845070423,142,24,98,"indicatief","modelindex"
233,"Vink",2009,"09/10",179.556991569455,134.521189670899,226.930811817502,6.01791699107412,4.0785993964833,8.1976218161943,0.733111576809196,0.625898786052218,0.818132717121437,836,5.97142857142857,0.678571428571429,140,27,95,"indicatief","modelindex"
233,"Vink",2010,"10/11",126.837080753747,94.764205236595,161.849933876555,4.2471262671019,2.97016724725302,5.95118152283326,0.669810494069969,0.553980611086204,0.773181735628144,580,4.46153846153846,0.646153846153846,130,27,84,"indicatief","modelindex"
233,"Vink",2011,"11/12",163.370630686432,123.817375676853,212.934377553695,5.48022028205765,3.76699910380347,7.64944803980078,0.748349500899025,0.638222349527695,0.841323494023022,547,4.79824561403509,0.666666666666667,114,29,76,"indicatief","modelindex"
233,"Vink",2012,"12/13",154.55306192118,117.579651077163,202.590098087893,5.17384858055931,3.51491102385814,7.11197376167421,0.6759145824949,0.562442313385607,0.774069096872253,719,5.79838709677419,0.645161290322581,124,29,80,"indicatief","modelindex"
233,"Vink",2013,"13/14",433.698056030473,337.507595815204,559.228003359943,14.5104234720141,10.4731074070877,19.5965236236249,0.88151168133296,0.803696780773555,0.933751637701081,1645,14.4298245614035,0.81578947368421,114,25,93,"indicatief","modelindex"
233,"Vink",2014,"14/15",169.557985205484,127.403225731836,215.324539057774,5.6793874254143,3.97010740960872,7.97149667089417,0.748219244995121,0.646419893687759,0.835007681205541,640,5.6140350877193,0.692982456140351,114,27,79,"indicatief","modelindex"
233,"Vink",2015,"15/16",289.633185999431,222.293429941382,366.959507595721,9.69553804104429,6.82337442912953,13.3214781619944,0.884285054910635,0.818855373568236,0.932400073997324,1219,9.67460317460317,0.833333333333333,126,27,105,"indicatief","modelindex"
233,"Vink",2016,"16/17",188.057965025155,146.625674484503,234.454268501577,6.29839866091884,4.57100283351782,8.43042816584009,0.792126444073057,0.710228358346101,0.856042799164152,1556,7.51690821256039,0.748792270531401,207,40,155,"indicatief","modelindex"
233,"Vink",2017,"17/18",271.34191927435,211.042496115541,333.542178055286,9.08557074021398,6.64456323747577,12.3602875984254,0.856194366739915,0.783524520420172,0.907918012098152,2998,14.0093457943925,0.803738317757009,214,40,172,"indicatief","modelindex"
233,"Vink",2018,"18/19",225.709820190137,182.181733592384,274.993119736058,7.5557861512638,5.48060064990129,9.96425845346856,0.822862523457957,0.739185185241565,0.882930771792619,1901,9.55276381909548,0.78391959798995,199,38,156,"indicatief","modelindex"
233,"Vink",2019,"19/20",239.028749624682,186.846416173778,297.509307558239,8.00651172781976,5.72169047167489,10.8000320827655,0.850925076851388,0.771917471158118,0.911248973135702,1937,10.7611111111111,0.811111111111111,180,35,146,"indicatief","modelindex"
233,"Vink",2020,"20/21",192.277988869432,151.652092941635,239.007958087246,6.44145846239996,4.56450625615392,8.86382303514733,0.837674461614047,0.746795156616094,0.901700026839982,1482,8.76923076923077,0.816568047337278,169,31,138,"indicatief","modelindex"
233,"Vink",2021,"21/22",179.012064046664,139.836546517863,227.228096305773,5.99210315673872,4.34194237028707,8.15599065234964,0.812830786053343,0.720243623691382,0.879391326167651,1532,9.01176470588235,0.782352941176471,170,33,133,"indicatief","modelindex"
233,"Vink",2022,"22/23",191.099134347487,153.313801224852,234.504080115515,6.40076436747254,4.70109248146623,8.74746281962772,0.83712834500474,0.763618518956552,0.895474079900851,1487,8.17032967032967,0.796703296703297,182,37,145,"indicatief","modelindex"
233,"Vink",2023,"23/24",171.004876429498,135.643568875487,211.431805023355,5.7258046035981,4.1666662684958,7.68221460022365,0.762630822458569,0.674828342588302,0.84215851252012,1335,7.02631578947368,0.742105263157895,190,37,141,"indicatief","modelindex"
