"soort_id","soort_naam","soortgroep","protocolgroep","telkarakteristiek","bron_soort_ids","voorlopige_klasse","geldige_bezoeken","detecties","winters","plots","maximum_bezoektotaal","pct_nul","trend_aantal_pct_per_jaar","trend_aantal_laag","trend_aantal_hoog","trend_detectie_pct_per_jaar","trend_detectie_laag","trend_detectie_hoog","trend_getrimd_pct_per_jaar","trend_vanaf_2012_pct_per_jaar","zelfde_trendrichting","robuust_tegen_extremen","robuust_met_telduur","modellen_geconvergeerd","voorspellingen_geldig","model_getest","advies","reden_status"
188,"Kleine Karekiet","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","188","alleen_beschrijvend",3757,38,25,50,4,98.9885546978973,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
107,"Kleine Mantelmeeuw","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","107","alleen_beschrijvend",3757,45,25,50,52,98.8022358264573,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
84,"Kleine Plevier","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","84","alleen_beschrijvend",3757,5,25,50,2,99.8669150918286,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
417,"Kleine strandloper","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","417","alleen_beschrijvend",3757,1,25,50,2,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
9,"Kleine Zilverreiger","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","9","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
344,"Kleine Zwaan","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","344","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
239,"Kneu","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","239","kansrijk",3757,334,25,50,65,91.1099281341496,-1.78824101874906,-4.06612441323342,0.543729138384386,-2.40956269553303,-4.36003421098048,-0.419313466854643,-1.47046361071687,-3.94394623738233,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"betrouwbaar","kernmodellen en gevoeligheidscontroles groen"
17,"Knobbelzwaan","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","17","kansrijk",3757,979,25,50,18,73.9419749800373,-0.0257691069677768,-1.06684213048909,1.02625912170056,1.03575368361248,-0.302540847594979,2.3920128878165,0.124720734456729,-5.32067310875021,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
127,"Koekoek","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","127","alleen_beschrijvend",3757,2,25,50,1,99.9467660367314,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
105,"Kokmeeuw","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","105","alleen_beschrijvend",3757,42,25,50,100,98.8820867713601,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
20,"Kolgans","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","20","alleen_beschrijvend",3757,10,25,50,95,99.7338301836572,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
214,"Koolmees","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","214","kansrijk",3757,3424,25,50,124,8.86345488421613,2.22118494250541,1.7857505104772,2.65848214160707,4.29239241333572,2.17072279861259,6.45812046114747,2.21772841115346,-3.43533937567664,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
178,"Koperwiek","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","178","kansrijk",3757,1125,25,50,750,70.055895661432,-1.90437357219465,-3.46345062252905,-0.320117237283013,0.0711224964380586,-1.25805898060858,1.41819630353901,-1.73781357043304,2.42983965151016,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
34,"Krakeend","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","34","kansrijk",3757,577,25,50,65,84.6420015970189,-1.08822970840584,-2.91267743817977,0.770502719213773,-1.14024781368034,-2.80240835555685,0.55033707102432,-0.9948493852312,0.559652509269015,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"betrouwbaar","kernmodellen en gevoeligheidscontroles groen"
176,"Kramsvogel","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","176","kansrijk",3757,991,25,50,710,73.6225712004259,-9.06298052463876,-10.9206993654683,-7.16651958247944,-6.39368111118305,-7.62372901540468,-5.14725434872702,-8.49502476533901,-21.6222258553185,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
421,"Krombekstrandloper","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","421","alleen_beschrijvend",3757,2,25,50,1,99.9467660367314,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
41,"Krooneend","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","41","kansrijk",3757,373,25,50,201,90.0718658504126,7.42491514042627,4.5612851340566,10.3669716581272,5.62513649245879,3.50007026073291,7.793834641321,6.96674230716634,-1.35894025362951,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
243,"Kruisbek","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","243","alleen_beschrijvend",3757,32,25,50,38,99.148256587703,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
44,"Kuifeend","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","44","kansrijk",3757,1538,25,50,200,59.0630822464733,2.34788959493633,1.43784815047079,3.2660954025636,0.505581787612908,-1.10578724114904,2.14320624704587,2.3426026755341,-0.385569455437074,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"betrouwbaar","kernmodellen en gevoeligheidscontroles groen"
210,"Kuifmees","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","210","nader_beoordelen",3757,222,25,50,12,94.0910300771892,-4.88596089176421,-6.89574628860015,-2.83279146916876,-6.1384575450753,-8.81461580672766,-3.38375793488589,-4.5035911524838,2.66064502361785,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
32,"Mandarijneend","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","32","alleen_beschrijvend",3757,2,25,50,2,99.9467660367314,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
209,"Matkop","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","209","alleen_beschrijvend",3757,10,25,50,3,99.7338301836572,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
78,"Meerkoet","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","78","kansrijk",3757,1924,25,50,1430,48.7889273356401,-0.615314843769244,-1.54406796925289,0.322199382750221,0.3755256797082,-1.32027996223062,2.10047364971739,-0.377113341119006,-3.25003630396573,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
175,"Merel","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","175","kansrijk",3757,3349,25,50,100,10.8597285067873,-1.19702182140526,-1.67720685316988,-0.714491680664886,-5.14836106671862,-6.91331809400269,-3.34993981829813,-1.15886322884282,-6.49704946331918,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
50,"Middelste Zaagbek","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","50","alleen_beschrijvend",3757,7,25,50,2,99.81368112856,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
167,"Nachtegaal","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","167","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
27,"Nijlgans","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","27","kansrijk",3757,337,25,50,20,91.0300771892467,-2.43651829818993,-4.51814201613329,-0.309512584183647,-0.274889136440548,-2.21186920658987,1.70045849183382,-2.40279316488643,-7.37647234474159,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
49,"Nonnetje","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","49","nader_beoordelen",3757,255,25,50,37,93.2126696832579,-11.455148366746,-14.0155016755666,-8.8185556287988,-12.1113372475423,-14.4440483806345,-9.71502397891815,-10.9689294670572,-16.9209820226903,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"alleen_beschrijvend","minimaal één kernmodel, Hessiaan of voorspelling is niet stabiel"
247,"Noordse Goudvink","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","247","alleen_beschrijvend",3757,0,25,50,0,100,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
638,"Noordse Kauw","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","638","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
102,"Oeverloper","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","102","alleen_beschrijvend",3757,13,25,50,5,99.6539792387543,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
498,"Oeverpieper","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","498","alleen_beschrijvend",3757,21,25,50,12,99.4410433856801,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
151,"Oeverzwaluw","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","151","alleen_beschrijvend",3757,7,25,50,20,99.81368112856,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
14,"Ooievaar","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","14","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
171,"Paapje","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","171","alleen_beschrijvend",3757,50,25,50,8,98.6691509182859,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
634,"Pallas’ boszanger","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","634","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
69,"Patrijs","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","69","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
504,"Pestvogel","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","504","alleen_beschrijvend",3757,8,25,50,11,99.7870641469257,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
38,"Pijlstaart","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","38","alleen_beschrijvend",3757,32,25,50,10,99.148256587703,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
213,"Pimpelmees","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","213","kansrijk",3757,3126,25,50,96,16.7953154112324,1.38270399651057,0.85766732894712,1.91047385739076,0.998870607717839,-0.537496988027075,2.55897001512824,1.36362101689234,-1.91958687255327,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
73,"Porseleinhoen","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","73","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
12,"Purperreiger","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","12","alleen_beschrijvend",3757,3,25,50,1,99.9201490550972,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
237,"Putter","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","237","nader_beoordelen",3757,294,25,50,45,92.1746073995209,5.33538600375307,2.50080566347972,8.24835446647538,7.67622429242201,5.42217324839134,9.9784696199942,5.83924181833309,8.37688269216101,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
228,"Raaf","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","228","alleen_beschrijvend",3757,8,25,50,2,99.7870641469257,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
132,"Ransuil","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","132","alleen_beschrijvend",3757,8,25,50,3,99.7870641469257,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
96,"Regenwulp","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","96","alleen_beschrijvend",3757,15,25,50,10,99.6007452754858,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
251,"Rietgors","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","251","kansrijk",3757,310,25,50,14,91.7487356933724,0.617335172511613,-1.10395583783919,2.3685853462184,-0.321406295754878,-2.3748130331719,1.77519092723533,0.479356071735637,0.85338912343953,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
232,"Ringmus","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","232","alleen_beschrijvend",3757,16,25,50,17,99.5741282938515,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
627,"Ringsnaveleend","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","627","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
55,"Rode Wouw","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","55","alleen_beschrijvend",3757,6,25,50,1,99.8402981101943,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
225,"Roek","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","225","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
7,"Roerdomp","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","7","nader_beoordelen",3757,139,25,50,3,96.3002395528347,-4.10951281035403,-6.64151613718726,-1.50883826498949,-4.34813873938287,-7.06037606024176,-1.55675077240744,-3.75901725052276,-7.15590641683015,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"alleen_beschrijvend","minimaal één kernmodel, Hessiaan of voorspelling is niet stabiel"
166,"Roodborst","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","166","kansrijk",3757,2973,25,50,153,20.8677136012776,1.3058094600964,0.778495480084662,1.83588256081333,3.14132398740035,1.70668942308667,4.59619494270065,1.37618136148525,-1.76805910665021,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
172,"Roodborsttapuit","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","172","kansrijk",3757,408,25,50,16,89.1402714932127,1.30333242631415,-0.227555628096576,2.85771011506122,2.30949911170517,0.186180984827455,4.47781825392861,1.15837730640105,9.00839449982618,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
48,"Roodhalsfuut","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","48","alleen_beschrijvend",3757,2,25,50,3,99.9467660367314,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
300,"Roodkeelduiker","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","300","alleen_beschrijvend",3757,2,25,50,1,99.9467660367314,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
245,"Roodmus","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","245","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
424,"Rosse grutto","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","424","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
52,"Rosse Stekelstaart","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","52","alleen_beschrijvend",3757,3,25,50,1,99.9201490550972,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
351,"Rotgans","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","351","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
163,"Rouwkwikstaart","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","163","alleen_beschrijvend",3757,2,25,50,1,99.9467660367314,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
381,"Ruigpootbuizerd","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","381","alleen_beschrijvend",3757,23,25,50,2,99.3878094224115,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
80,"Scholekster","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","80","alleen_beschrijvend",3757,27,25,50,24,99.2813414958744,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
636,"Siberische tjiftjaf","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","636","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
238,"Sijs","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","238","kansrijk",3757,454,25,50,100,87.9158903380357,-2.12116713137134,-4.73937730256925,0.569003775610732,0.261959343620055,-1.52357665671673,2.07986998450798,-1.84519043447566,-5.17645306808225,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
67,"Slechtvalk","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","67","alleen_beschrijvend",3757,91,25,50,3,97.5778546712803,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
40,"Slobeend","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","40","kansrijk",3757,341,25,50,200,90.9236092627096,4.248022953306,0.827114699230047,7.78499734016491,2.98775381404632,1.02559678115062,4.98802059679169,4.10732647649563,19.7025085127151,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"indicatief","kernmodellen bruikbaar; minimaal één gevoeligheidscontrole vraagt terughoudendheid"
65,"Smelleken","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","65","alleen_beschrijvend",3757,22,25,50,2,99.4144264040458,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
33,"Smient","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","33","alleen_beschrijvend",3757,59,25,50,25,98.4295980835773,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
564,"Sneeuwgors","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","564","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
37,"Soepeend","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","37","alleen_beschrijvend",3757,90,25,50,9,97.6044716529146,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
22,"Soepgans","water_wetland","alle_volledige_bezoeken","water- of wetlandsoort","22","alleen_beschrijvend",3757,7,25,50,4,99.81368112856,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
61,"Sperwer","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","61","kansrijk",3757,629,25,50,5,83.2579185520362,-4.69190696492102,-5.83290080343615,-3.53708805426671,-5.27420323852306,-6.66538379275858,-3.86228671929266,-4.20600975249726,-6.5088310415063,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"betrouwbaar","kernmodellen en gevoeligheidscontroles groen"
633,"Sperwergrasmus","overige_vogels","alle_volledige_bezoeken","overige vogelsoort","633","alleen_beschrijvend",3757,1,25,50,1,99.9733830183657,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"alleen_beschrijvend","onvoldoende winters of positieve bezoeken voor volledige modelvalidatie"
