EURING,VARIABELE,WAARDE,VARNR
13490,BJEI_NORM, 6,57
13490,BKEI_MAX,11,58
13490,BLLEG_MIN,1,59
13490,BMLEG_NORM,1,60
13490,BNLEG_MAX,1,61
13490,BONESTH,3,62
13490,BPHOLBROED,*,63
13490,BQKOLBROED,-,64
13490,BRNESTPER, 16,65
13490,Broed-eco1,8,2
13490,Broed-eco2,9,3
13490,Broedvogel,1,1
13490,BSNESTVLIE,-,66
13490,BTGESLRIJP,1,67
13490,BULEEF_MAX,9,68
13490,BVOVERLEV,-,69
13490,BWONVKLEED,2,70
13490,BXGEW_MAN,   13,71
13490,BYGEW_VR,  14,72
13490,BZLENG_MAN, 80,73
13490,CALENG_VR, 79,74
13490,Nest-pl1,6,4
13490,Nest-pl2,10,5
13490,Nest-pl2,11,5
13490,Openh-max,2,12
13490,Openh-min,1,11
13490,Openh-opt.,1,10
13490,Ter-gem,2,16
13490,Ter-max,3?,18
13490,Ter-min,2,17
13490,Vocht-opt,x,21
13490,Voedsel-eco1,8,6
13490,Voedsel-eco2,9,7
13490,Voedsel-pl1,7,8
13490,Voedsel-pl2,5,9
13490,Voedsel-pl2,6,9
13490,Voedsel-pl2,8,9
13490,Voedselrijk-opt,x,27
13490,Zout-opt,x,30
13490,Zuur-opt,x,24
13640,AORO_LIJST,*,36
13640,APBL_LIJST,*,37
13640,AQNBP,it,38
13640,ARBMP,-,39
13640,ASPTT,-,40
13640,ATOE_GROEP,XI,41
13640,AUPMI73_77,   7500,42
13640,AVPMA73_77,   8000,43
13640,AWPMI79_85,   700,44
13640,AXPMA79_85,  1400,45
13640,AYTRST_BR,SDe,46
13640,AZTRST_NBR,WDo,47
13640,BAWINT_GEB, 12,48
13640,BBBROEDGEB,1234,49
13640,BCBRV_NED,*,50
13640,BDPRESENT,234,51
13640,BEBROEDBIO,d1,52
13640,BFBRTYBEG,4,53
13640,BGBRTYEND,7,54
13640,BHBRDUUR,12,55
13640,BIEI_MIN, 5,56
13640,BJEI_NORM, 6,57
13640,BKEI_MAX,12,58
13640,BLLEG_MIN,2,59
13640,BMLEG_NORM,2,60
13640,BNLEG_MAX,3,61
13640,BONESTH,2,62
13640,BPHOLBROED,-,63
13640,BQKOLBROED,-,64
13640,BRNESTPER, 10,65
13640,Broed-eco1,2,2
13640,Broedvogel,1,1
13640,BSNESTVLIE,-,66
13640,BTGESLRIJP,1,67
13640,BULEEF_MAX,6,68
13640,BVOVERLEV,-,69
13640,BWONVKLEED,0,70
13640,BXGEW_MAN,   16,71
13640,BYGEW_VR,  16,72
13640,BZLENG_MAN, 61,73
13640,CALENG_VR, 59,74
13640,Nest-pl1,9,4
13640,Nest-pl2,4,5
13640,Openh-max,5,12
13640,Openh-min,3,11
13640,Openh-opt.,4,10
13640,Pendelaar,x,14
13640,Ter-gem,2?,16
13640,Ter-max,3,18
13640,Ter-min,2,17
13640,Vocht-max,2,23
13640,Vocht-min,2,22
13640,Vocht-opt,2,21
13640,Voedsel-eco1,2,6
13640,Voedsel-pl1,9,8
13640,Voedsel-pl2,2,9
13640,Voedsel-pl2,3,9
13640,Voedsel-pl2,4,9
13640,Voedsel-pl2,5a,9
13640,Voedselrijk-max,3,29
13640,Voedselrijk-min,3?,28
13640,Voedselrijk-opt,3,27
13640,Zout-max,3,32
13640,Zout-min,1,31
13640,Zout-opt,1,30
13640,Zuur-max,3,26
13640,Zuur-min,3?,25
13640,Zuur-opt,3,24
14370,AORO_LIJST,-,36
14370,APBL_LIJST,-,37
14370,AQNBP,-,38
14370,ARBMP,*,39
14370,ASPTT,*,40
14370,ATOE_GROEP,X,41
14370,AUPMI73_77,  10000,42
14370,AVPMA73_77,  20000,43
14370,AWPMI79_85, 20000,44
14370,AXPMA79_85, 40000,45
14370,AYTRST_BR,S,46
14370,AZTRST_NBR,WDo,47
14370,BAWINT_GEB,  1,48
14370,BBBROEDGEB,1234,49
14370,BCBRV_NED,*,50
14370,BDPRESENT,1024,51
14370,BEBROEDBIO,b1b2b3b4,52
14370,BFBRTYBEG,3,53
14370,BGBRTYEND,4,54
14370,BHBRDUUR,13,55
14370,BIEI_MIN, 5,56
14370,BJEI_NORM,10,57
14370,BKEI_MAX,16,58
14370,BLLEG_MIN,1,59
14370,BMLEG_NORM,1,60
14370,BNLEG_MAX,2,61
14370,BONESTH,3,62
14370,BPHOLBROED,-,63
14370,BQKOLBROED,-,64
14370,BRNESTPER, 15,65
14370,Broed-eco1,8,2
14370,Broed-eco2,9,3
14370,Broedvogel,1,1
14370,BSNESTVLIE,-,66
14370,BTGESLRIJP,1,67
14370,BULEEF_MAX,8,68
14370,BVOVERLEV,-,69
14370,BWONVKLEED,1,70
14370,BXGEW_MAN,    8,71
14370,BYGEW_VR,   8,72
14370,BZLENG_MAN, 64,73
14370,CALENG_VR, 62,74
14370,Nest-pl1,5,4
14370,Nest-pl2,7,5
14370,Openh-max,3,12
14370,Openh-min,1,11
14370,Openh-opt.,2,10
14370,Randvogel,x?,13
14370,Ter-gem,2,16
14370,Ter-max,3,18
14370,Ter-min,2,17
14370,Vocht-opt,x,21
14370,Voedsel-eco1,8,6
14370,Voedsel-eco2,7,7
14370,Voedsel-eco2,9,7
14370,Voedsel-pl1,7,8
14370,Voedsel-pl2,4,9
14370,Voedsel-pl2,5,9
14370,Voedselrijk-opt,x,27
14370,Zout-opt,x?,30
14370,Zuur-opt,x,24
14400,AORO_LIJST,-,36
14400,APBL_LIJST,-,37
14400,AQNBP,-,38
14400,ARBMP,*,39
14400,ASPTT,*,40
14400,ATOE_GROEP,X,41
14400,AUPMI73_77,   4000,42
14400,AVPMA73_77,   7000,43
14400,AWPMI79_85, 13000,44
14400,AXPMA79_85, 20000,45
14400,AYTRST_BR,S,46
14400,AZTRST_NBR,-,47
14400,BAWINT_GEB,  1,48
14400,BBBROEDGEB,1234,49
14400,BCBRV_NED,*,50
14400,BDPRESENT,640,51
14400,BEBROEDBIO,b2b3,52
14400,BFBRTYBEG,4,53
14400,BGBRTYEND,6,54
14400,BHBRDUUR,15,55
14400,BIEI_MIN, 5,56
14400,BJEI_NORM, 8,57
14400,BKEI_MAX,11,58
14400,BLLEG_MIN,1,59
14400,BMLEG_NORM,1,60
14400,BNLEG_MAX,2,61
14400,BONESTH,4,62
14400,BPHOLBROED,*,63
14400,BQKOLBROED,-,64
14400,BRNESTPER, 17,65
14400,Broed-eco1,8,2
14400,Broedvogel,1,1
14400,BSNESTVLIE,-,66
14400,BTGESLRIJP,1,67
14400,BULEEF_MAX,10,68
14400,BVOVERLEV,-,69
14400,BWONVKLEED,0,70
14400,BXGEW_MAN,   11,71
14400,BYGEW_VR,  11,72
14400,BZLENG_MAN, 66,73
14400,CALENG_VR, 63,74
14400,Nest-pl1,6,4
14400,Nest-pl2,11,5
14400,Openh-max,2,12
14400,Openh-min,1,11
14400,Openh-opt.,1,10
14400,Ter-gem,2?,16
14400,Ter-max,3,18
14400,Ter-min,1,17
14400,Vocht-opt,x,21
14400,Voedsel-eco1,8,6
14400,Voedsel-pl1,5,8
14400,Voedsel-pl2,3,9
14400,Voedsel-pl2,6,9
14400,Voedsel-pl2,7,9
14400,Voedselrijk-max,3,29
14400,Voedselrijk-min,2,28
14400,Voedselrijk-opt,3,27
14400,Zout-opt,x?,30
14400,Zuur-opt,x,24
14420,AORO_LIJST,-,36
14420,APBL_LIJST,-,37
14420,AQNBP,-,38
14420,ARBMP,*,39
14420,ASPTT,*,40
14420,ATOE_GROEP,X,41
14420,AUPMI73_77,  25000,42
14420,AVPMA73_77,  30000,43
14420,AWPMI79_85, 40000,44
14420,AXPMA79_85, 60000,45
14420,AYTRST_BR,S,46
14420,AZTRST_NBR,-,47
14420,BAWINT_GEB,  1,48
14420,BBBROEDGEB,1234,49
14420,BCBRV_NED,*,50
14420,BDPRESENT,1131,51
14420,BEBROEDBIO,b1b2b3,52
14420,BFBRTYBEG,4,53
14420,BGBRTYEND,6,54
14420,BHBRDUUR,14,55
14420,BIEI_MIN, 5,56
14420,BJEI_NORM, 8,57
14420,BKEI_MAX,13,58
14420,BLLEG_MIN,1,59
14420,BMLEG_NORM,1,60
14420,BNLEG_MAX,1,61
14420,BONESTH,4,62
14420,BPHOLBROED,*,63
14420,BQKOLBROED,-,64
14420,BRNESTPER, 18,65
14420,Broed-eco1,8,2
14420,Broed-eco2,7,3
14420,Broedvogel,1,1
14420,BSNESTVLIE,-,66
14420,BTGESLRIJP,1,67
14420,BULEEF_MAX,9,68
14420,BVOVERLEV,-,69
14420,BWONVKLEED,0,70
14420,BXGEW_MAN,   11,71
14420,BYGEW_VR,  10,72
14420,BZLENG_MAN, 64,73
14420,CALENG_VR, 62,74
14420,Nest-pl1,6,4
14420,Nest-pl2,11,5
14420,Openh-max,3,12
14420,Openh-min,1,11
14420,Openh-opt.,2,10
14420,Ter-gem,2?,16
14420,Ter-max,3,18
14420,Ter-min,2?,17
14420,Vocht-max,4,23
14420,Vocht-min,2,22
14420,Vocht-opt,3,21
14420,Voedsel-eco1,8,6
14420,Voedsel-eco2,7,7
14420,Voedsel-pl1,5,8
14420,Voedsel-pl2,6,9
14420,Voedsel-pl2,7,9
14420,Voedselrijk-opt,x,27
14420,Zout-opt,x?,30
14420,Zuur-opt,x,24
14540,AORO_LIJST,-,36
14540,APBL_LIJST,-,37
14540,AQNBP,-,38
14540,ARBMP,*,39
14540,ASPTT,*,40
14540,ATOE_GROEP,X,41
14540,AUPMI73_77,  15000,42
14540,AVPMA73_77,  20000,43
14540,AWPMI79_85, 30000,44
14540,AXPMA79_85, 45000,45
14540,AYTRST_BR,S,46
14540,AZTRST_NBR,-,47
14540,BAWINT_GEB,  1,48
14540,BBBROEDGEB,1234,49
14540,BCBRV_NED,*,50
14540,BDPRESENT,601,51
14540,BEBROEDBIO,b1,52
14540,BFBRTYBEG,4,53
14540,BGBRTYEND,5,54
14540,BHBRDUUR,15,55
14540,BIEI_MIN, 4,56
14540,BJEI_NORM, 6,57
14540,BKEI_MAX,11,58
14540,BLLEG_MIN,1,59
14540,BMLEG_NORM,1,60
14540,BNLEG_MAX,2,61
14540,BONESTH,3,62
14540,BPHOLBROED,*,63
14540,BQKOLBROED,-,64
14540,BRNESTPER, 18,65
14540,Broed-eco1,8,2
14540,Broedvogel,1,1
14540,BSNESTVLIE,-,66
14540,BTGESLRIJP,1,67
14540,BULEEF_MAX,5,68
14540,BVOVERLEV,-,69
14540,BWONVKLEED,3,70
14540,BXGEW_MAN,   12,71
14540,BYGEW_VR,  11,72
14540,BZLENG_MAN, 64,73
14540,CALENG_VR, 61,74
14540,Nest-pl1,6,4
14540,Nest-pl2,11,5
14540,Openh-max,2,12
14540,Openh-min,1,11
14540,Openh-opt.,1,10
14540,Ter-gem,2,16
14540,Ter-max,3,18
14540,Ter-min,1,17
14540,Vocht-opt,x,21
14540,Voedsel-eco1,8,6
14540,Voedsel-pl1,7,8
14540,Voedsel-pl2,6,9
14540,Voedselrijk-opt,x,27
14540,Zout-opt,x,30
14540,Zuur-opt,x,24
14610,AORO_LIJST,-,36
14610,APBL_LIJST,-,37
14610,AQNBP,-,38
14610,ARBMP,*,39
14610,ASPTT,*,40
14610,ATOE_GROEP,X,41
14610,AUPMI73_77,  25000,42
14610,AVPMA73_77,  30000,43
14610,AWPMI79_85, 60000,44
14610,AXPMA79_85, 85000,45
14610,AYTRST_BR,S,46
14610,AZTRST_NBR,WDo,47
14610,BAWINT_GEB, 12,48
14610,BBBROEDGEB,1234,49
14610,BCBRV_NED,*,50
14610,BDPRESENT,695,51
14610,BEBROEDBIO,b1,52
14610,BFBRTYBEG,4,53
14610,BGBRTYEND,7,54
14610,BHBRDUUR,16,55
14610,BIEI_MIN, 7,56
14610,BJEI_NORM, 8,57
14610,BKEI_MAX,12,58
14610,BLLEG_MIN,1,59
14610,BMLEG_NORM,2,60
14610,BNLEG_MAX,2,61
14610,BONESTH,4,62
14610,BPHOLBROED,*,63
14610,BQKOLBROED,-,64
14610,BRNESTPER, 17,65
14610,Broed-eco1,8,2
14610,Broedvogel,1,1
14610,BSNESTVLIE,-,66
14610,BTGESLRIJP,1,67
14610,BULEEF_MAX,7,68
14610,BVOVERLEV,-,69
14610,BWONVKLEED,2,70
14610,BXGEW_MAN,   10,71
14610,BYGEW_VR,  10,72
14610,BZLENG_MAN, 64,73
14610,CALENG_VR, 61,74
14610,Nest-pl1,6,4
14610,Nest-pl2,11,5
14610,Openh-max,2,12
14610,Openh-min,1,11
14610,Openh-opt.,1,10
14610,Ter-gem,2,16
14610,Ter-max,3,18
14610,Ter-min,1,17
14610,Vocht-opt,x,21
14610,Voedsel-eco1,8,6
14610,Voedsel-pl1,7,8
14610,Voedsel-pl2,6,9
14610,Voedselrijk-opt,x,27
14610,Zout-opt,x,30
14610,Zuur-opt,x,24
14620,AORO_LIJST,-,36
14620,APBL_LIJST,-,37
14620,AQNBP,-,38
14620,ARBMP,*,39
14620,ASPTT,*,40
14620,ATOE_GROEP,X,41
14620,AUPMI73_77,  80000,42
14620,AVPMA73_77, 125000,43
14620,AWPMI79_85,125000,44
14620,AXPMA79_85,200000,45
14620,AYTRST_BR,S,46
14620,AZTRST_NBR,WDo,47
14620,BAWINT_GEB, 12,48
14620,BBBROEDGEB,1234,49
14620,BCBRV_NED,*,50
14620,BDPRESENT,1539,51
14620,BEBROEDBIO,b1b2b4b3e,52
14620,BFBRTYBEG,4,53
14620,BGBRTYEND,5,54
14620,BHBRDUUR,14,55
14620,BIEI_MIN, 5,56
14620,BJEI_NORM, 9,57
14620,BKEI_MAX,16,58
14620,BLLEG_MIN,1,59
14620,BMLEG_NORM,2,60
14620,BNLEG_MAX,2,61
14620,BONESTH,4,62
14620,BPHOLBROED,*,63
14620,BQKOLBROED,-,64
14620,BRNESTPER, 19,65
14620,Broed-eco1,8,2
14620,Broed-eco2,9,3
14620,Broedvogel,1,1
14620,BSNESTVLIE,-,66
14620,BTGESLRIJP,1,67
14620,BULEEF_MAX,14,68
14620,BVOVERLEV,30,69
14620,BWONVKLEED,2,70
14620,BXGEW_MAN,   12,71
14620,BYGEW_VR,  11,72
14620,BZLENG_MAN, 69,73
14620,CALENG_VR, 66,74
14620,Nest-pl1,6,4
14620,Nest-pl2,10,5
14620,Nest-pl2,11,5
14620,Openh-max,3,12
14620,Openh-min,1,11
14620,Openh-opt.,1,10
14620,Ter-gem,1,16
14620,Ter-max,2?,18
14620,Ter-min,1,17
14620,Vocht-opt,x,21
14620,Voedsel-eco1,8,6
14620,Voedsel-eco2,2,7
14620,Voedsel-eco2,7,7
14620,Voedsel-eco2,9,7
14620,Voedsel-pl1,7,8
14620,Voedsel-pl2,5,9
14620,Voedselrijk-opt,x,27
14620,Zout-opt,x,30
14620,Zuur-opt,x,24
14640,AORO_LIJST,-,36
14640,APBL_LIJST,-,37
14640,AQNBP,-,38
14640,ARBMP,*,39
14640,ASPTT,*,40
14640,ATOE_GROEP,X,41
14640,AUPMI73_77, 175000,42
14640,AVPMA73_77, 250000,43
14640,AWPMI79_85,250000,44
14640,AXPMA79_85,500000,45
14640,AYTRST_BR,S,46
14640,AZTRST_NBR,WDo,47
14640,BAWINT_GEB, 12,48
14640,BBBROEDGEB,1234,49
14640,BCBRV_NED,*,50
14640,BDPRESENT,1580,51
14640,BEBROEDBIO,b1b2b3b4e,52
14640,BFBRTYBEG,4,53
14640,BGBRTYEND,5,54
14640,BHBRDUUR,14,55
14640,BIEI_MIN, 7,56
14640,BJEI_NORM,10,57
14640,BKEI_MAX,15,58
14640,BLLEG_MIN,1,59
14640,BMLEG_NORM,2,60
14640,BNLEG_MAX,2,61
14640,BONESTH,4,62
14640,BPHOLBROED,*,63
14640,BQKOLBROED,-,64
14640,BRNESTPER, 20,65
14640,Broed-eco1,8,2
14640,Broed-eco2,9,3
14640,Broedvogel,1,1
14640,BSNESTVLIE,-,66
14640,BTGESLRIJP,1,67
14640,BULEEF_MAX,5,68
14640,BVOVERLEV,50,69
14640,BWONVKLEED,2,70
14640,BXGEW_MAN,   18,71
14640,BYGEW_VR,  17,72
14640,BZLENG_MAN, 76,73
14640,CALENG_VR, 74,74
14640,Nest-pl1,6,4
14640,Nest-pl2,10,5
14640,Nest-pl2,11,5
14640,Openh-max,3,12
14640,Openh-min,1,11
14640,Openh-opt.,1,10
14640,Ter-gem,1,16
14640,Ter-max,2?,18
14640,Ter-min,1,17
14640,Vocht-opt,x,21
14640,Voedsel-eco1,8,6
14640,Voedsel-eco2,7,7
14640,Voedsel-eco2,9,7
14640,Voedsel-pl1,7,8
14640,Voedsel-pl2,3,9
14640,Voedsel-pl2,5,9
14640,Voedselrijk-opt,x,27
14640,Zout-opt,x,30
14640,Zuur-opt,x,24
14790,AORO_LIJST,-,36
14790,APBL_LIJST,-,37
14790,AQNBP,-,38
14790,ARBMP,*,39
14790,ASPTT,*,40
14790,ATOE_GROEP,X,41
14790,AUPMI73_77,   5000,42
14790,AVPMA73_77,   6000,43
14790,AWPMI79_85, 10000,44
14790,AXPMA79_85, 17500,45
14790,AYTRST_BR,S,46
14790,AZTRST_NBR,-,47
14790,BAWINT_GEB,  1,48
14790,BBBROEDGEB,1234,49
14790,BCBRV_NED,*,50
14790,BDPRESENT,532,51
14790,BEBROEDBIO,b2,52
14790,BFBRTYBEG,4,53
14790,BGBRTYEND,5,54
14790,BHBRDUUR,16,55
14790,BIEI_MIN, 4,56
14790,BJEI_NORM, 7,57
14790,BKEI_MAX,13,58
14790,BLLEG_MIN,1,59
14790,BMLEG_NORM,1,60
14790,BNLEG_MAX,2,61
14790,BONESTH,4,62
14790,BPHOLBROED,*,63
14790,BQKOLBROED,-,64
14790,BRNESTPER, 24,65
14790,Broed-eco1,8,2
14790,Broedvogel,1,1
14790,BSNESTVLIE,-,66
14790,BTGESLRIJP,1,67
14790,BULEEF_MAX,9,68
14790,BVOVERLEV,-,69
14790,BWONVKLEED,0,70
14790,BXGEW_MAN,   22,71
14790,BYGEW_VR,  21,72
14790,BZLENG_MAN, 88,73
14790,CALENG_VR, 85,74
14790,Nest-pl1,6,4
14790,Openh-max,2,12
14790,Openh-min,1,11
14790,Openh-opt.,1,10
14790,Ter-gem,2,16
14790,Ter-max,3,18
14790,Ter-min,1,17
14790,Vocht-opt,x,21
14790,Voedsel-eco1,8,6
14790,Voedsel-pl1,6,8
14790,Voedselrijk-max,3,29
14790,Voedselrijk-min,2,28
14790,Voedselrijk-opt,3,27
14790,Zout-max,2,32
14790,Zout-min,1,31
14790,Zout-opt,1,30
14790,Zuur-opt,x,24
14860,AORO_LIJST,-,36
14860,APBL_LIJST,-,37
14860,AQNBP,-,38
14860,ARBMP,-,39
14860,ASPTT,-,40
14860,ATOE_GROEP,X,41
14860,AUPMI73_77,      0,42
14860,AVPMA73_77,      1,43
14860,AWPMI79_85,     0,44
14860,AXPMA79_85,     0,45
14860,AYTRST_BR,S,46
14860,AZTRST_NBR,WDo,47
14860,BAWINT_GEB,  1,48
14860,BBBROEDGEB,1234,49
14860,BCBRV_NED,i,50
14860,BDPRESENT,3,51
14860,BEBROEDBIO,b1b2,52
14860,BFBRTYBEG,4,53
14860,BGBRTYEND,6,54
14860,BHBRDUUR,15,55
14860,BIEI_MIN, 3,56
14860,BJEI_NORM, 6,57
14860,BKEI_MAX, 9,58
14860,BLLEG_MIN,2,59
14860,BMLEG_NORM,2,60
14860,BNLEG_MAX,2,61
14860,BONESTH,4,62
14860,BPHOLBROED,-,63
14860,BQKOLBROED,-,64
14860,BRNESTPER, 14,65
14860,Broed-eco1,8,2
14860,Broedvogel,2,1
14860,BSNESTVLIE,-,66
14860,BTGESLRIJP,1,67
14860,BULEEF_MAX,9,68
14860,BVOVERLEV,-,69
14860,BWONVKLEED,0,70
14860,BXGEW_MAN,    9,71
14860,BYGEW_VR,   9,72
14860,BZLENG_MAN, 66,73
14860,CALENG_VR, 62,74
14860,Nest-pl1,6,4
14860,Openh-max,2,12
14860,Openh-min,1,11
14860,Openh-opt.,1,10
14860,Ter-gem,2?,16
14860,Ter-max,3?,18
14860,Ter-min,2?,17
14860,Vocht-opt,x,21
14860,Voedsel-eco1,8,6
14860,Voedsel-pl1,6,8
14860,Voedselrijk-opt,x,27
14860,Zout-opt,x,30
14860,Zuur-opt,x,24
14870,AORO_LIJST,-,36
14870,APBL_LIJST,-,37
14870,AQNBP,-,38
14870,ARBMP,*,39
14870,ASPTT,*,40
14870,ATOE_GROEP,X,41
14870,AUPMI73_77,  30000,42
14870,AVPMA73_77,  50000,43
14870,AWPMI79_85, 60000,44
14870,AXPMA79_85,100000,45
14870,AYTRST_BR,S,46
14870,AZTRST_NBR,-,47
14870,BAWINT_GEB,  1,48
14870,BBBROEDGEB,134,49
14870,BCBRV_NED,*,50
14870,BDPRESENT,1176,51
14870,BEBROEDBIO,b2b3b4b1e,52
14870,BFBRTYBEG,3,53
14870,BGBRTYEND,6,54
14870,BHBRDUUR,15,55
14870,BIEI_MIN, 6,56
14870,BJEI_NORM, 6,57
14870,BKEI_MAX, 7,58
14870,BLLEG_MIN,1,59
14870,BMLEG_NORM,2,60
14870,BNLEG_MAX,2,61
14870,BONESTH,4,62
14870,BPHOLBROED,-,63
14870,BQKOLBROED,-,64
14870,BRNESTPER, 16,65
14870,Broed-eco1,8,2
14870,Broedvogel,1,1
14870,BSNESTVLIE,-,66
14870,BTGESLRIJP,1,67
14870,BULEEF_MAX,6,68
14870,BVOVERLEV,-,69
14870,BWONVKLEED,0,70
14870,BZLENG_MAN, 64,73
14870,CALENG_VR, 60,74
14870,Nest-pl1,6,4
14870,Nest-pl2,10,5
14870,Openh-max,3,12
14870,Openh-min,1,11
14870,Openh-opt.,1,10
14870,Ter-gem,2,16
14870,Ter-max,3,18
14870,Ter-min,2,17
14870,Vocht-opt,x,21
14870,Voedsel-eco1,8,6
14870,Voedsel-pl1,6,8
14870,Voedselrijk-max,3,29
14870,Voedselrijk-min,1,28
14870,Voedselrijk-opt,3,27
14870,Zout-opt,x?,30
14870,Zuur-opt,x,24
14900,AORO_LIJST,-,36
14900,APBL_LIJST,-,37
14900,AQNBP,-,38
14900,ARBMP,-,39
14900,ASPTT,-,40
14900,ATOE_GROEP,XI,41
14900,AUPMI73_77,      0,42
14900,AVPMA73_77,      1,43
14900,AWPMI79_85,     0,44
14900,AXPMA79_85,     7,45
14900,AYTRST_BR,Z,46
14900,AZTRST_NBR,Do,47
14900,BAWINT_GEB,  1,48
14900,BBBROEDGEB,1234,49
14900,BCBRV_NED,*,50
14900,BDPRESENT,3,51
14900,BEBROEDBIO,d1,52
14900,BFBRTYBEG,4,53
14900,BGBRTYEND,6,54
14900,BHBRDUUR,13,55
14900,BIEI_MIN, 5,56
14900,BJEI_NORM, 7,57
14900,BKEI_MAX,10,58
14900,BLLEG_MIN,1,59
14900,BMLEG_NORM,1,60
14900,BNLEG_MAX,2,61
14900,BONESTH,4,62
14900,BPHOLBROED,-,63
14900,BQKOLBROED,-,64
14900,BRNESTPER, 17,65
14900,Broed-eco1,2,2
14900,Broed-eco2,7,3
14900,Broed-eco2,8,3
14900,Broedvogel,1,1
14900,BSNESTVLIE,-,66
14900,BTGESLRIJP,1,67
14900,BULEEF_MAX,-,68
14900,BVOVERLEV,-,69
14900,BWONVKLEED,6,70
14900,BXGEW_MAN,   10,71
14900,BYGEW_VR,  10,72
14900,BZLENG_MAN, 56,73
14900,CALENG_VR, 55,74
14900,Nest-pl1,5,4
14900,Nest-pl2,7,5
14900,Openh-max,4,12
14900,Openh-min,2,11
14900,Openh-opt.,3,10
14900,Pendelaar,x?,14
14900,Ter-gem,3,16
14900,Ter-max,3,18
14900,Ter-min,2,17
14900,Vocht-max,3,23
14900,Vocht-min,2,22
14900,Vocht-opt,2,21
14900,Voedsel-eco1,2,6
14900,Voedsel-eco2,7,7
14900,Voedsel-eco2,8,7
14900,Voedsel-pl1,9,8
14900,Voedsel-pl2,4,9
14900,Voedsel-pl2,5,9
14900,Voedsel-pl2,7,9
14900,Voedselrijk-max,3,29
14900,Voedselrijk-min,2,28
14900,Voedselrijk-opt,3,27
14900,Zout-max,3,32
14900,Zout-min,1,31
14900,Zout-opt,1,30
14900,Zuur-max,3,26
14900,Zuur-min,3?,25
14900,Zuur-opt,3,24
15080,AORO_LIJST,-,36
15080,APBL_LIJST,-,37
15080,AQNBP,-,38
15080,ARBMP,*,39
15080,ASPTT,-,40
15080,ATOE_GROEP,X,41
15080,AUPMI73_77,   4000,42
15080,AVPMA73_77,   5000,43
15080,AWPMI79_85,  7000,44
15080,AXPMA79_85, 10000,45
15080,AYTRST_BR,Z,46
15080,AZTRST_NBR,Do,47
15080,BAWINT_GEB,  3,48
15080,BBBROEDGEB,1234,49
15080,BCBRV_NED,*,50
15080,BDPRESENT,1090,51
15080,BEBROEDBIO,b2,52
15080,BFBRTYBEG,5,53
15080,BGBRTYEND,6,54
15080,BHBRDUUR,14,55
15080,BIEI_MIN, 3,56
15080,BJEI_NORM, 4,57
15080,BKEI_MAX, 6,58
15080,BLLEG_MIN,1,59
15080,BMLEG_NORM,1,60
15080,BNLEG_MAX,2,61
15080,BONESTH,4,62
15080,BPHOLBROED,-,63
15080,BQKOLBROED,-,64
15080,BRNESTPER, 14,65
15080,Broed-eco1,8,2
15080,Broedvogel,1,1
15080,BSNESTVLIE,-,66
15080,BTGESLRIJP,1,67
15080,BULEEF_MAX,-,68
15080,BVOVERLEV,-,69
15080,BWONVKLEED,0,70
15080,BXGEW_MAN,   75,71
15080,BYGEW_VR,  72,72
15080,BZLENG_MAN,156,73
15080,CALENG_VR,152,74
15080,Nest-pl1,7,4
15080,Openh-max,3,12
15080,Openh-min,1,11
15080,Openh-opt.,2,10
15080,Ter-gem,3,16
15080,Ter-max,4,18
15080,Ter-min,2,17
15080,Vocht-max,4,23
15080,Vocht-min,2,22
15080,Vocht-opt,3,21
15080,Voedsel-eco1,8,6
15080,Voedsel-pl1,7,8
15080,Voedselrijk-max,3,29
15080,Voedselrijk-min,2?,28
15080,Voedselrijk-opt,3,27
15080,Zout-opt,?,30
15080,Zuur-opt,x,24
15150,AORO_LIJST,*,36
15150,APBL_LIJST,-,37
15150,AQNBP,tz,38
15150,ARBMP,-,39
15150,ASPTT,-,40
15150,ATOE_GROEP,IX,41
15150,AUPMI73_77,    200,42
15150,AVPMA73_77,    250,43
15150,AWPMI79_85,    80,44
15150,AXPMA79_85,   175,45
15150,AYTRST_BR,Z,46
15150,AZTRST_NBR,Do,47
15150,BAWINT_GEB,  3,48
15150,BBBROEDGEB,1234,49
15150,BCBRV_NED,*,50
15150,BDPRESENT,160,51
15150,BEBROEDBIO,b3a1,52
15150,BFBRTYBEG,5,53
15150,BGBRTYEND,7,54
15150,BHBRDUUR,15,55
15150,BIEI_MIN, 5,56
15150,BJEI_NORM, 6,57
15150,BKEI_MAX, 7,58
15150,BLLEG_MIN,1,59
15150,BMLEG_NORM,1,60
15150,BNLEG_MAX,1,61
15150,BONESTH,3,62
15150,BPHOLBROED,-,63
15150,BQKOLBROED,-,64
15150,BRNESTPER, 14,65
15150,Broed-eco1,7,2
15150,Broedvogel,1,1
15150,BSNESTVLIE,-,66
15150,BTGESLRIJP,1,67
15150,BULEEF_MAX,7,68
15150,BVOVERLEV,-,69
15150,BWONVKLEED,6,70
15150,BXGEW_MAN,   28,71
15150,BYGEW_VR,  29,72
15150,BZLENG_MAN, 95,73
15150,CALENG_VR, 95,74
15150,Nest-pl1,5a,4
15150,Nest-pl2,5b,5
15150,Openh-max,4,12
15150,Openh-min,2,11
15150,Openh-opt.,2?,10
15150,Ter-gem,3,16
15150,Ter-max,3?,18
15150,Ter-min,2?,17
15150,Vocht-opt,x,21
15150,Voedsel-eco1,8,6
15150,Voedsel-eco2,10,7
15150,Voedsel-pl1,3,8
