LANDSCHAP,EURING,DREMPEL,CODE
7240, 6870,0,K
7240, 7240,0,K
7240, 7610,0,K
7240, 7670,0,K
7240, 8460,0,K
7240, 8480,0,K
7240, 8560,0,K
7240, 8630,0,K
7240, 8760,0,K
7240, 8830,0,K
7240, 8870,0,K
7240,10660,0,K
7240,10840,0,K
7240,10990,0,K
7240,11040,0,K
7240,11220,0,K
7240,11870,0,K
7240,11980,0,K
7240,12000,0,K
7240,12020,0,K
7240,12590,0,K
7240,12740,0,K
7240,12750,0,K
7240,12760,0,K
7240,12770,0,K
7240,13070,0,K
7240,13080,0,K
7240,13110,0,K
7240,13120,0,K
7240,13350,0,K
7240,13430,0,K
7240,13490,0,K
7240,14370,0,K
7240,14400,0,K
7240,14420,0,K
7240,14620,0,K
7240,14640,0,K
7240,14790,0,K
7240,14860,0,K
7240,14870,0,K
7240,15080,0,K
7240,15390,0,K
7240,15490,0,K
7240,15600,0,K
7240,15630,0,K
7240,15671,0,K
7240,15720,0,K
7240,15820,0,K
7240,15980,0,K
7240,16360,0,K
7240,17100,0,K
7240,17170,0,K
7241, 1220,0,K
7241, 2310,0,K
7241, 2380,0,K
7241, 2390,0,K
7241, 2670,0,K
7241, 2690,0,K
7241, 2870,0,K
7241, 3100,0,K
7241, 3940,0,K
7241, 4330,0,K
7241, 5290,0,K
7241, 5530,0,K
7241, 6680,0,K
7241, 6700,0,K
7241, 6870,0,K
7241, 7240,0,K
7241, 7610,0,K
7241, 7670,0,K
7241, 8460,0,K
7241, 8480,0,K
7241, 8560,0,K
7241, 8630,0,K
7241, 8760,0,K
7241, 8830,0,K
7241, 8870,0,K
7241,10660,0,K
7241,10840,0,K
7241,10990,0,K
7241,11040,0,K
7241,11220,0,K
7241,11870,0,K
7241,11980,0,K
7241,12000,0,K
7241,12020,0,K
7241,12590,0,K
7241,12740,0,K
7241,12750,0,K
7241,12760,0,K
7241,12770,0,K
7241,13070,0,K
7241,13080,0,K
7241,13110,0,K
7241,13120,0,K
7241,13350,0,K
7241,13430,0,K
7241,13490,0,K
7241,14370,0,K
7241,14400,0,K
7241,14420,0,K
7241,14620,0,K
7241,14640,0,K
7241,14790,0,K
7241,14860,0,K
7241,14870,0,K
7241,15080,0,K
7241,15390,0,K
7241,15490,0,K
7241,15600,0,K
7241,15630,0,K
7241,15671,0,K
7241,15720,0,K
7241,15820,0,K
7241,15980,0,K
7241,16360,0,K
7241,17100,0,K
7241,17170,0,K
7242, 1220,0,K
7242, 2310,0,K
7242, 2380,0,K
7242, 2390,0,K
7242, 2670,0,K
7242, 2690,0,K
7242, 2870,0,K
7242, 3100,0,K
7242, 3940,0,K
7242, 4330,0,K
7242, 5290,0,K
7242, 5530,0,K
7242, 6680,0,K
7242, 6700,0,K
7242, 6870,0,K
7242, 7240,0,K
7242, 7610,0,K
7242, 7670,0,K
7242, 8460,0,K
7242, 8480,0,K
7242, 8560,0,K
7242, 8630,0,K
7242, 8760,0,K
7242, 8830,0,K
7242, 8870,0,K
7242,10660,0,K
7242,10840,0,K
7242,10990,0,K
7242,11040,0,K
7242,11060,0,K
7242,11220,0,K
7242,11870,0,K
7242,11980,0,K
7242,12000,0,K
7242,12020,0,K
7242,12500,0,K
7242,12590,0,K
7242,12740,0,K
7242,12750,0,K
7242,12760,0,K
7242,12770,0,K
7242,13070,0,K
7242,13080,0,K
7242,13110,0,K
7242,13120,0,K
7242,13350,0,K
7242,13430,0,K
7242,13490,0,K
7242,14370,0,K
7242,14400,0,K
7242,14420,0,K
7242,14620,0,K
7242,14640,0,K
7242,14790,0,K
7242,14860,0,K
7242,14870,0,K
7242,15080,0,K
7242,15390,0,K
7242,15490,0,K
7242,15600,0,K
7242,15630,0,K
7242,15671,0,K
7242,15720,0,K
7242,15820,0,K
7242,15980,0,K
7242,16360,0,K
7242,17100,0,K
7242,17170,0,K
7242,18770,0,K
7243, 1220,0,K
7243, 2310,0,K
7243, 2380,0,K
7243, 2390,0,K
7243, 2670,0,K
7243, 2690,0,K
7243, 2870,0,K
7243, 3100,0,K
7243, 3940,0,K
7243, 4330,0,K
7243, 5290,0,K
7243, 5530,0,K
7243, 6680,0,K
7243, 6700,0,K
7243, 6870,0,K
7243, 7240,0,K
7243, 7610,0,K
7243, 7670,0,K
7243, 8460,0,K
7243, 8480,0,K
7243, 8560,0,K
7243, 8630,0,K
7243, 8760,0,K
7243, 8830,0,K
7243, 8870,0,K
7243,10660,0,K
7243,10840,0,K
7243,10990,0,K
7243,11040,0,K
7243,11220,0,K
7243,11870,0,K
7243,11980,0,K
7243,12000,0,K
7243,12020,0,K
7243,12590,0,K
7243,12740,0,K
7243,12750,0,K
7243,12760,0,K
7243,12770,0,K
7243,13070,0,K
7243,13080,0,K
7243,13110,0,K
7243,13120,0,K
7243,13350,0,K
7243,13430,0,K
7243,13490,0,K
7243,14370,0,K
7243,14400,0,K
7243,14420,0,K
7243,14620,0,K
7243,14640,0,K
7243,14790,0,K
7243,14860,0,K
7243,14870,0,K
7243,15080,0,K
7243,15390,0,K
7243,15490,0,K
7243,15600,0,K
7243,15630,0,K
7243,15671,0,K
7243,15720,0,K
7243,15820,0,K
7243,15980,0,K
7243,16360,0,K
7243,17100,0,K
7243,17170,0,K
7245, 1220,0,K
7245, 2310,0,K
7245, 2380,0,K
7245, 2390,0,K
7245, 2670,0,K
7245, 2690,0,K
7245, 2870,0,K
7245, 3100,0,K
7245, 3200,0,K
7245, 3940,0,K
7245, 4330,0,K
7245, 5290,0,K
7245, 5530,0,K
7245, 6680,0,K
7245, 6700,0,K
7245, 6870,0,K
7245, 7240,0,K
7245, 7610,0,K
7245, 7670,0,K
7245, 7700,0,K
7245, 7780,0,K
7245, 8460,0,K
7245, 8480,0,K
7245, 8560,0,K
7245, 8630,0,K
7245, 8760,0,K
7245, 8830,0,K
7245, 8870,0,K
7245, 9740,0,K
7245,10090,0,K
7245,10660,0,K
7245,10840,0,K
7245,10990,0,K
7245,11040,0,K
7245,11220,0,K
7245,11870,0,K
7245,11980,0,K
7245,12000,0,K
7245,12020,0,K
7245,12590,0,K
7245,12740,0,K
7245,12750,0,K
7245,12760,0,K
7245,12770,0,K
7245,13070,0,K
7245,13080,0,K
7245,13110,0,K
7245,13120,0,K
7245,13140,0,K
7245,13150,0,K
7245,13350,0,K
7245,13430,0,K
7245,13490,0,K
7245,14370,0,K
7245,14400,0,K
7245,14420,0,K
7245,14540,0,K
7245,14610,0,K
7245,14620,0,K
7245,14640,0,K
7245,14790,0,K
7245,14860,0,K
7245,14870,0,K
7245,15080,0,K
7245,15390,0,K
7245,15490,0,K
7245,15600,0,K
7245,15630,0,K
7245,15671,0,K
7245,15720,0,K
7245,15820,0,K
7245,15980,0,K
7245,16360,0,K
7245,16380,0,K
7245,16490,0,K
7245,16540,0,K
7245,16630,0,K
7245,16660,0,K
7245,17100,0,K
7245,17170,0,K
7245,18570,0,K
7246, 1220,0,K
7246, 2310,0,K
7246, 2380,0,K
7246, 2390,0,K
7246, 2670,0,K
7246, 2690,0,K
7246, 2870,0,K
7246, 3100,0,K
7246, 3940,0,K
7246, 4330,0,K
7246, 5290,0,K
7246, 5530,0,K
7246, 6680,0,K
7246, 6700,0,K
7246, 6870,0,K
7246, 7240,0,K
7246, 7610,0,K
7246, 7670,0,K
7246, 8460,0,K
7246, 8480,0,K
7246, 8560,0,K
7246, 8630,0,K
7246, 8760,0,K
7246, 8830,0,K
7246, 8870,0,K
7246,10660,0,K
7246,10840,0,K
7246,10990,0,K
7246,11040,0,K
7246,11220,0,K
7246,11870,0,K
7246,11980,0,K
7246,12000,0,K
7246,12020,0,K
7246,12590,0,K
7246,12740,0,K
7246,12750,0,K
7246,12760,0,K
7246,12770,0,K
7246,13070,0,K
7246,13080,0,K
7246,13110,0,K
7246,13120,0,K
7246,13350,0,K
7246,13430,0,K
7246,13490,0,K
7246,14370,0,K
7246,14400,0,K
7246,14420,0,K
7246,14620,0,K
7246,14640,0,K
7246,14790,0,K
7246,14860,0,K
7246,14870,0,K
7246,15080,0,K
7246,15390,0,K
7246,15490,0,K
7246,15600,0,K
7246,15630,0,K
7246,15671,0,K
7246,15720,0,K
7246,15820,0,K
7246,15980,0,K
7246,16360,0,K
7246,17100,0,K
7246,17170,0,K
7251, 1220,0,K
7251, 2310,0,K
7251, 2380,0,K
7251, 2390,0,K
7251, 2670,0,K
7251, 2690,0,K
7251, 2870,0,K
7251, 3100,0,K
7251, 3940,0,K
7251, 4330,0,K
7251, 5290,0,K
7251, 5530,0,K
7251, 6680,0,K
7251, 6700,0,K
7251, 6870,0,K
7251, 7240,0,K
7251, 7610,0,K
7251, 7670,0,K
7251, 8460,0,K
7251, 8480,0,K
7251, 8560,0,K
7251, 8630,0,K
7251, 8760,0,K
7251, 8830,0,K
7251, 8870,0,K
7251,10660,0,K
7251,10840,0,K
7251,10990,0,K
7251,11040,0,K
7251,11220,0,K
7251,11870,0,K
7251,11980,0,K
7251,12000,0,K
7251,12020,0,K
7251,12590,0,K
7251,12740,0,K
7251,12750,0,K
7251,12760,0,K
7251,12770,0,K
7251,13070,0,K
7251,13080,0,K
7251,13110,0,K
7251,13120,0,K
7251,13350,0,K
7251,13430,0,K
7251,13490,0,K
7251,14370,0,K
7251,14400,0,K
7251,14420,0,K
7251,14620,0,K
7251,14640,0,K
7251,14790,0,K
7251,14860,0,K
7251,14870,0,K
7251,15080,0,K
7251,15390,0,K
7251,15490,0,K
7251,15600,0,K
7251,15630,0,K
7251,15671,0,K
7251,15720,0,K
7251,15820,0,K
7251,15980,0,K
7251,16360,0,K
7251,17100,0,K
7251,17170,0,K
7252, 1220,0,K
7252, 2310,0,K
7252, 2380,0,K
7252, 2390,0,K
7252, 2670,0,K
7252, 2690,0,K
7252, 2870,0,K
7252, 3100,0,K
7252, 3940,0,K
7252, 4330,0,K
7252, 5290,0,K
7252, 5530,0,K
7252, 6680,0,K
7252, 6700,0,K
7252, 6870,0,K
7252, 7240,0,K
7252, 7610,0,K
7252, 7670,0,K
7252, 8460,0,K
7252, 8480,0,K
7252, 8560,0,K
7252, 8630,0,K
7252, 8760,0,K
7252, 8830,0,K
7252, 8870,0,K
7252,10660,0,K
7252,10840,0,K
7252,10990,0,K
7252,11040,0,K
7252,11220,0,K
7252,11870,0,K
7252,11980,0,K
7252,12000,0,K
7252,12020,0,K
7252,12590,0,K
7252,12740,0,K
7252,12750,0,K
7252,12760,0,K
7252,12770,0,K
7252,13070,0,K
7252,13080,0,K
7252,13110,0,K
7252,13120,0,K
7252,13350,0,K
7252,13430,0,K
7252,13490,0,K
7252,14370,0,K
7252,14400,0,K
7252,14420,0,K
7252,14620,0,K
7252,14640,0,K
7252,14790,0,K
7252,14860,0,K
7252,14870,0,K
7252,15080,0,K
7252,15390,0,K
7252,15490,0,K
7252,15600,0,K
7252,15630,0,K
7252,15671,0,K
7252,15720,0,K
7252,15820,0,K
7252,15980,0,K
7252,16360,0,K
7252,17100,0,K
7252,17170,0,K
7253, 1220,0,K
7253, 2310,0,K
7253, 2380,0,K
7253, 2390,0,K
7253, 2670,0,K
7253, 2690,0,K
7253, 2870,0,K
7253, 3100,0,K
7253, 3940,0,K
7253, 4330,0,K
7253, 5290,0,K
7253, 5530,0,K
7253, 6680,0,K
7253, 6700,0,K
7253, 6870,0,K
7253, 7240,0,K
7253, 7610,0,K
7253, 7670,0,K
7253, 8460,0,K
7253, 8480,0,K
7253, 8560,0,K
7253, 8630,0,K
7253, 8760,0,K
7253, 8830,0,K
7253, 8870,0,K
7253,10660,0,K
7253,10840,0,K
7253,10990,0,K
7253,11040,0,K
7253,11220,0,K
7253,11870,0,K
7253,11980,0,K
7253,12000,0,K
7253,12020,0,K
7253,12590,0,K
7253,12740,0,K
7253,12750,0,K
7253,12760,0,K
7253,12770,0,K
7253,13070,0,K
7253,13080,0,K
7253,13110,0,K
7253,13120,0,K
7253,13350,0,K
7253,13430,0,K
7253,13490,0,K
7253,14370,0,K
7253,14400,0,K
7253,14420,0,K
7253,14620,0,K
7253,14640,0,K
7253,14790,0,K
7253,14860,0,K
7253,14870,0,K
7253,15080,0,K
7253,15390,0,K
7253,15490,0,K
7253,15600,0,K
7253,15630,0,K
7253,15671,0,K
7253,15720,0,K
7253,15820,0,K
7253,15980,0,K
7253,16360,0,K
7253,17100,0,K
7253,17170,0,K
7254, 1220,0,K
7254, 2310,0,K
7254, 2380,0,K
7254, 2390,0,K
7254, 2670,0,K
7254, 2690,0,K
7254, 2870,0,K
7254, 3100,0,K
7254, 3940,0,K
7254, 4330,0,K
7254, 5290,0,K
7254, 5530,0,K
7254, 6680,0,K
7254, 6700,0,K
7254, 6870,0,K
7254, 7240,0,K
7254, 7610,0,K
7254, 7670,0,K
7254, 8460,0,K
7254, 8480,0,K
7254, 8560,0,K
7254, 8630,0,K
7254, 8760,0,K
7254, 8830,0,K
7254, 8870,0,K
7254,10660,0,K
7254,10840,0,K
7254,10990,0,K
7254,11040,0,K
7254,11220,0,K
7254,11870,0,K
7254,11980,0,K
7254,12000,0,K
7254,12020,0,K
7254,12590,0,K
7254,12740,0,K
7254,12750,0,K
7254,12760,0,K
7254,12770,0,K
7254,13070,0,K
7254,13080,0,K
7254,13110,0,K
7254,13120,0,K
7254,13350,0,K
7254,13430,0,K
7254,13490,0,K
7254,14370,0,K
7254,14400,0,K
7254,14420,0,K
7254,14620,0,K
7254,14640,0,K
7254,14790,0,K
7254,14860,0,K
7254,14870,0,K
7254,15080,0,K
7254,15390,0,K
7254,15490,0,K
7254,15600,0,K
7254,15630,0,K
7254,15671,0,K
7254,15720,0,K
7254,15820,0,K
7254,15980,0,K
7254,16360,0,K
7254,17100,0,K
7254,17170,0,K
7255, 1220,0,K
7255, 2310,0,K
7255, 2380,0,K
7255, 2390,0,K
7255, 2670,0,K
7255, 2690,0,K
7255, 2870,0,K
7255, 3100,0,K
7255, 3940,0,K
7255, 4330,0,K
7255, 5290,0,K
7255, 5530,0,K
7255, 6680,0,K
7255, 6700,0,K
7255, 6870,0,K
7255, 7240,0,K
7255, 7610,0,K
7255, 7670,0,K
7255, 8460,0,K
7255, 8480,0,K
7255, 8560,0,K
7255, 8630,0,K
7255, 8760,0,K
7255, 8830,0,K
7255, 8870,0,K
7255,10660,0,K
7255,10840,0,K
7255,10990,0,K
7255,11040,0,K
7255,11220,0,K
7255,11870,0,K
7255,11980,0,K
7255,12000,0,K
7255,12020,0,K
7255,12590,0,K
7255,12740,0,K
7255,12750,0,K
7255,12760,0,K
7255,12770,0,K
7255,13070,0,K
7255,13080,0,K
7255,13110,0,K
7255,13120,0,K
7255,13350,0,K
7255,13430,0,K
7255,13490,0,K
7255,14370,0,K
7255,14400,0,K
7255,14420,0,K
7255,14620,0,K
7255,14640,0,K
7255,14790,0,K
7255,14860,0,K
7255,14870,0,K
7255,15080,0,K
7255,15390,0,K
7255,15490,0,K
7255,15600,0,K
7255,15630,0,K
7255,15671,0,K
7255,15720,0,K
7255,15820,0,K
7255,15980,0,K
7255,16360,0,K
7255,17100,0,K
7255,17170,0,K
7256, 1220,0,K
7256, 2310,0,K
7256, 2380,0,K
7256, 2390,0,K
7256, 2670,0,K
7256, 2690,0,K
7256, 2870,0,K
7256, 3100,0,K
7256, 3940,0,K
7256, 4330,0,K
7256, 5290,0,K
7256, 5530,0,K
7256, 6680,0,K
7256, 6700,0,K
7256, 6870,0,K
7256, 7240,0,K
7256, 7610,0,K
7256, 7670,0,K
7256, 8460,0,K
7256, 8480,0,K
7256, 8560,0,K
7256, 8630,0,K
7256, 8760,0,K
7256, 8830,0,K
7256, 8870,0,K
7256,10660,0,K
7256,10840,0,K
7256,10990,0,K
7256,11040,0,K
7256,11220,0,K
7256,11870,0,K
7256,11980,0,K
7256,12000,0,K
7256,12020,0,K
7256,12590,0,K
7256,12740,0,K
7256,12750,0,K
7256,12760,0,K
7256,12770,0,K
7256,13070,0,K
7256,13080,0,K
7256,13110,0,K
7256,13120,0,K
7256,13350,0,K
7256,13430,0,K
7256,13490,0,K
7256,14370,0,K
7256,14400,0,K
7256,14420,0,K
7256,14620,0,K
7256,14640,0,K
7256,14790,0,K
7256,14860,0,K
7256,14870,0,K
7256,15080,0,K
7256,15390,0,K
7256,15490,0,K
7256,15600,0,K
7256,15630,0,K
7256,15671,0,K
7256,15720,0,K
7256,15820,0,K
7256,15980,0,K
7256,16360,0,K
7256,17100,0,K
7256,17170,0,K
7300, 1220,0,K
7300, 2310,0,K
7300, 2380,0,K
7300, 2390,0,K
7300, 2670,0,K
7300, 2690,0,K
7300, 2870,0,K
7300, 3100,0,K
7300, 3940,0,K
7300, 4330,0,K
7300, 5290,0,K
7300, 5530,0,K
7300, 6680,0,K
7300, 6700,0,K
7300, 6870,0,K
7300, 7240,0,K
7300, 7610,0,K
7300, 7670,0,K
7300, 8460,0,K
7300, 8480,0,K
7300, 8560,0,K
7300, 8630,0,K
7300, 8760,0,K
7300, 8830,0,K
7300, 8870,0,K
7300,10660,0,K
7300,10840,0,K
7300,10990,0,K
7300,11040,0,K
7300,11220,0,K
7300,11870,0,K
7300,11980,0,K
7300,12000,0,K
7300,12020,0,K
7300,12590,0,K
7300,12740,0,K
7300,12750,0,K
7300,12760,0,K
7300,12770,0,K
7300,13070,0,K
7300,13080,0,K
7300,13110,0,K
7300,13120,0,K
7300,13350,0,K
7300,13430,0,K
7300,13490,0,K
7300,14370,0,K
7300,14400,0,K
7300,14420,0,K
7300,14620,0,K
7300,14640,0,K
7300,14790,0,K
7300,14860,0,K
7300,14870,0,K
7300,15080,0,K
7300,15390,0,K
7300,15490,0,K
7300,15600,0,K
7300,15630,0,K
7300,15671,0,K
7300,15720,0,K
7300,15820,0,K
7300,15980,0,K
7300,16360,0,K
7300,17100,0,K
7300,17170,0,K
7345, 2310,0,K
7345, 2390,0,K
7345, 2670,0,K
7345, 2690,0,K
7345, 2870,0,K
7345, 3100,0,K
7345, 3200,0,K
7345, 3940,0,K
7345, 5290,0,K
7345, 6680,0,K
7345, 6700,0,K
7345, 6870,0,K
7345, 7240,0,K
7345, 7610,0,K
7345, 7670,0,K
7345, 7700,0,K
7345, 7780,0,K
7345, 8480,0,K
7345, 8560,0,K
7345, 8630,0,K
7345, 8760,0,K
7345, 8830,0,K
7345, 8870,0,K
7345, 9740,0,K
7345,10090,0,K
7345,10660,0,K
7345,10840,0,K
7345,10990,0,K
7345,11040,0,K
7345,11220,0,K
7345,11870,0,K
7345,11980,0,K
7345,12000,0,K
7345,12020,0,K
7345,12590,0,K
7345,12740,0,K
7345,12750,0,K
7345,12760,0,K
7345,12770,0,K
7345,13070,0,K
7345,13080,0,K
7345,13110,0,K
7345,13120,0,K
7345,13140,0,K
7345,13150,0,K
7345,13350,0,K
7345,13430,0,K
7345,13490,0,K
7345,14370,0,K
7345,14400,0,K
7345,14420,0,K
7345,14540,0,K
7345,14610,0,K
7345,14620,0,K
7345,14640,0,K
7345,14790,0,K
7345,14860,0,K
7345,14870,0,K
7345,15080,0,K
7345,15390,0,K
7345,15490,0,K
7345,15600,0,K
7345,15671,0,K
7345,15720,0,K
7345,15820,0,K
7345,15980,0,K
7345,16360,0,K
7345,16380,0,K
7345,16490,0,K
7345,16540,0,K
7345,16630,0,K
7345,16660,0,K
7345,17100,0,K
7345,17170,0,K
7345,18570,0,K
7351, 2310,0,K
7351, 2390,0,K
7351, 2670,0,K
7351, 2690,0,K
7351, 2870,0,K
7351, 3100,0,K
7351, 3200,0,K
7351, 3940,0,K
7351, 5290,0,K
7351, 6680,0,K
7351, 6700,0,K
7351, 6870,0,K
7351, 7240,0,K
7351, 7610,0,K
7351, 7670,0,K
7351, 7700,0,K
7351, 7780,0,K
7351, 8480,0,K
7351, 8560,0,K
7351, 8630,0,K
7351, 8760,0,K
7351, 8830,0,K
7351, 8870,0,K
7351, 9740,0,K
7351,10090,0,K
7351,10660,0,K
7351,10840,0,K
7351,10990,0,K
7351,11040,0,K
7351,11220,0,K
7351,11870,0,K
7351,11980,0,K
7351,12000,0,K
7351,12020,0,K
7351,12590,0,K
7351,12740,0,K
7351,12750,0,K
7351,12760,0,K
7351,12770,0,K
7351,13070,0,K
7351,13080,0,K
7351,13110,0,K
7351,13120,0,K
7351,13140,0,K
7351,13150,0,K
7351,13350,0,K
7351,13430,0,K
7351,13490,0,K
7351,14370,0,K
7351,14400,0,K
7351,14420,0,K
7351,14540,0,K
7351,14610,0,K
7351,14620,0,K
7351,14640,0,K
7351,14790,0,K
7351,14860,0,K
7351,14870,0,K
7351,15080,0,K
7351,15390,0,K
7351,15490,0,K
7351,15600,0,K
7351,15671,0,K
7351,15720,0,K
7351,15820,0,K
7351,15980,0,K
7351,16360,0,K
7351,16380,0,K
7351,16490,0,K
7351,16540,0,K
7351,16630,0,K
7351,16660,0,K
7351,17100,0,K
7351,17170,0,K
7351,18570,0,K
7352, 2310,0,K
7352, 2390,0,K
7352, 2670,0,K
7352, 2690,0,K
7352, 2870,0,K
7352, 3100,0,K
7352, 3200,0,K
7352, 3940,0,K
7352, 5290,0,K
7352, 6680,0,K
7352, 6700,0,K
7352, 6870,0,K
7352, 7240,0,K
7352, 7610,0,K
7352, 7670,0,K
7352, 7700,0,K
7352, 7780,0,K
7352, 8480,0,K
7352, 8560,0,K
7352, 8630,0,K
7352, 8760,0,K
7352, 8830,0,K
7352, 8870,0,K
7352, 9740,0,K
7352,10090,0,K
7352,10660,0,K
7352,10840,0,K
7352,10990,0,K
7352,11040,0,K
7352,11220,0,K
7352,11870,0,K
7352,11980,0,K
7352,12000,0,K
7352,12020,0,K
7352,12590,0,K
7352,12740,0,K
7352,12750,0,K
7352,12760,0,K
7352,12770,0,K
7352,13070,0,K
7352,13080,0,K
7352,13110,0,K
7352,13120,0,K
7352,13140,0,K
7352,13150,0,K
7352,13350,0,K
7352,13430,0,K
7352,13490,0,K
7352,14370,0,K
7352,14400,0,K
7352,14420,0,K
7352,14540,0,K
7352,14610,0,K
7352,14620,0,K
7352,14640,0,K
7352,14790,0,K
7352,14860,0,K
7352,14870,0,K
7352,15080,0,K
7352,15390,0,K
7352,15490,0,K
7352,15600,0,K
7352,15671,0,K
7352,15720,0,K
7352,15820,0,K
7352,15980,0,K
7352,16360,0,K
7352,16380,0,K
7352,16490,0,K
7352,16540,0,K
7352,16630,0,K
7352,16660,0,K
7352,17100,0,K
7352,17170,0,K
7352,18570,0,K
7353, 2310,0,K
7353, 2390,0,K
7353, 2670,0,K
7353, 2690,0,K
7353, 2870,0,K
7353, 3100,0,K
7353, 3200,0,K
7353, 3940,0,K
7353, 5290,0,K
7353, 6680,0,K
7353, 6700,0,K
7353, 6870,0,K
7353, 7240,0,K
7353, 7610,0,K
7353, 7670,0,K
7353, 7700,0,K
7353, 7780,0,K
7353, 8480,0,K
7353, 8560,0,K
7353, 8630,0,K
7353, 8760,0,K
7353, 8830,0,K
7353, 8870,0,K
7353, 9740,0,K
7353,10090,0,K
7353,10660,0,K
7353,10840,0,K
7353,10990,0,K
7353,11040,0,K
7353,11220,0,K
7353,11870,0,K
7353,11980,0,K
7353,12000,0,K
7353,12020,0,K
7353,12590,0,K
7353,12740,0,K
7353,12750,0,K
7353,12760,0,K
7353,12770,0,K
7353,13070,0,K
7353,13080,0,K
7353,13110,0,K
7353,13120,0,K
7353,13140,0,K
7353,13150,0,K
7353,13350,0,K
7353,13430,0,K
7353,13490,0,K
7353,14370,0,K
7353,14400,0,K
7353,14420,0,K
7353,14540,0,K
7353,14610,0,K
7353,14620,0,K
7353,14640,0,K
7353,14790,0,K
7353,14860,0,K
7353,14870,0,K
7353,15080,0,K
7353,15390,0,K
7353,15490,0,K
7353,15600,0,K
7353,15671,0,K
7353,15720,0,K
7353,15820,0,K
7353,15980,0,K
7353,16360,0,K
7353,16380,0,K
7353,16490,0,K
7353,16540,0,K
7353,16630,0,K
7353,16660,0,K
7353,17100,0,K
7353,17170,0,K
7353,18570,0,K
7354, 2310,0,K
7354, 2390,0,K
7354, 2670,0,K
7354, 2690,0,K
7354, 2870,0,K
7354, 3100,0,K
7354, 3200,0,K
7354, 3940,0,K
7354, 5290,0,K
7354, 6680,0,K
7354, 6700,0,K
7354, 6870,0,K
7354, 7240,0,K
7354, 7610,0,K
7354, 7670,0,K
7354, 7700,0,K
7354, 7780,0,K
7354, 8480,0,K
7354, 8560,0,K
7354, 8630,0,K
7354, 8760,0,K
7354, 8830,0,K
7354, 8870,0,K
7354, 9740,0,K
7354,10090,0,K
7354,10660,0,K
7354,10840,0,K
7354,10990,0,K
7354,11040,0,K
7354,11220,0,K
7354,11870,0,K
7354,11980,0,K
7354,12000,0,K
7354,12020,0,K
7354,12590,0,K
7354,12740,0,K
7354,12750,0,K
7354,12760,0,K
7354,12770,0,K
7354,13070,0,K
7354,13080,0,K
7354,13110,0,K
7354,13120,0,K
7354,13140,0,K
7354,13150,0,K
7354,13350,0,K
7354,13430,0,K
7354,13490,0,K
7354,14370,0,K
7354,14400,0,K
7354,14420,0,K
7354,14540,0,K
7354,14610,0,K
7354,14620,0,K
7354,14640,0,K
7354,14790,0,K
7354,14860,0,K
7354,14870,0,K
7354,15080,0,K
7354,15390,0,K
7354,15490,0,K
7354,15600,0,K
7354,15671,0,K
7354,15720,0,K
7354,15820,0,K
7354,15980,0,K
7354,16360,0,K
7354,16380,0,K
7354,16490,0,K
7354,16540,0,K
7354,16630,0,K
7354,16660,0,K
7354,17100,0,K
7354,17170,0,K
7354,18570,0,K
7355, 2310,0,K
7355, 2390,0,K
7355, 2670,0,K
7355, 2690,0,K
7355, 2870,0,K
7355, 3100,0,K
7355, 3200,0,K
7355, 3940,0,K
7355, 5290,0,K
7355, 6680,0,K
7355, 6700,0,K
7355, 6870,0,K
7355, 7240,0,K
7355, 7610,0,K
7355, 7670,0,K
7355, 7700,0,K
7355, 7780,0,K
7355, 8480,0,K
7355, 8560,0,K
7355, 8630,0,K
7355, 8760,0,K
7355, 8830,0,K
7355, 8870,0,K
7355, 9740,0,K
7355,10090,0,K
7355,10660,0,K
7355,10840,0,K
7355,10990,0,K
7355,11040,0,K
7355,11220,0,K
7355,11870,0,K
7355,11980,0,K
7355,12000,0,K
7355,12020,0,K
7355,12590,0,K
7355,12740,0,K
7355,12750,0,K
7355,12760,0,K
7355,12770,0,K
7355,13070,0,K
7355,13080,0,K
7355,13110,0,K
7355,13120,0,K
7355,13140,0,K
7355,13150,0,K
7355,13350,0,K
7355,13430,0,K
7355,13490,0,K
7355,14370,0,K
7355,14400,0,K
7355,14420,0,K
7355,14540,0,K
7355,14610,0,K
7355,14620,0,K
7355,14640,0,K
7355,14790,0,K
7355,14860,0,K
7355,14870,0,K
7355,15080,0,K
7355,15390,0,K
7355,15490,0,K
7355,15600,0,K
7355,15671,0,K
7355,15720,0,K
7355,15820,0,K
7355,15980,0,K
7355,16360,0,K
7355,16380,0,K
7355,16490,0,K
7355,16540,0,K
7355,16630,0,K
7355,16660,0,K
7355,17100,0,K
7355,17170,0,K
7355,18570,0,K
7356, 2310,0,K
7356, 2390,0,K
7356, 2670,0,K
7356, 2690,0,K
7356, 2870,0,K
7356, 3100,0,K
7356, 3200,0,K
7356, 3940,0,K
7356, 5290,0,K
7356, 6680,0,K
7356, 6700,0,K
7356, 6870,0,K
7356, 7240,0,K
7356, 7610,0,K
7356, 7670,0,K
7356, 7700,0,K
7356, 7780,0,K
7356, 8480,0,K
7356, 8560,0,K
7356, 8630,0,K
7356, 8760,0,K
7356, 8830,0,K
7356, 8870,0,K
7356, 9740,0,K
7356,10090,0,K
7356,10660,0,K
7356,10840,0,K
7356,10990,0,K
7356,11040,0,K
7356,11220,0,K
7356,11870,0,K
7356,11980,0,K
7356,12000,0,K
7356,12020,0,K
7356,12590,0,K
7356,12740,0,K
7356,12750,0,K
