LANDSCHAP,LAND,ECOCODE,DISTRICT,PERIODE,EURING,MEDIAAN,MAX_DICHT,PRESENTIE
7210, NL,,,1990,10840,6,20.0,0
7210, NL,,,1990,10990,9,153.3,0
7210, NL,,,1990,11040,4,23.3,50
7210, NL,,,1990,11060,2,4.1,16
7210, NL,,,1990,11220,4,6.3,50
7210, NL,,,1990,11870,8,190.0,0
7210, NL,,,1990,12000,7,70.0,0
7210, NL,,,1990,12020,5,6.7,50
7210, NL,,,1990,12500,5,12.6,60
7210, NL,,,1990,12510,3,13.3,80
7210, NL,,,1990,12590,1,0.0,16
7210, NL,,,1990,12740,1,3.3,16
7210, NL,,,1990,12750,4,6.9,66
7210, NL,,,1990,12760,7,36.7,0
7210, NL,,,1990,12770,8,70.0,0
7210, NL,,,1990,13080,4,1.4,33
7210, NL,,,1990,13110,9,81.8,0
7210, NL,,,1990,13120,8,110.0,0
7210, NL,,,1990,13140,3,0.0,0
7210, NL,,,1990,13350,5,53.3,83
7210, NL,,,1990,13490,4,6.3,33
7210, NL,,,1990,14370,6,18.9,100
7210, NL,,,1990,14400,5,18.9,33
7210, NL,,,1990,14420,8,50.3,0
7210, NL,,,1990,14540,6,12.6,0
7210, NL,,,1990,14610,5,6.3,0
7210, NL,,,1990,14620,8,56.6,0
7210, NL,,,1990,14640,8,69.2,0
7210, NL,,,1990,14790,4,12.6,33
7210, NL,,,1990,14870,7,56.6,100
7210, NL,,,1990,15080,5,12.4,83
7210, NL,,,1990,15390,6,16.7,0
7210, NL,,,1990,15490,3,6.3,33
7210, NL,,,1990,15600,3,8.3,16
7210, NL,,,1990,15671,5,12.6,100
7210, NL,,,1990,15820,7,62.9,0
7210, NL,,,1990,16360,9,100.0,0
7210, NL,,,1990,16490,2,3.3,33
7210, NL,,,1990,16530,1,0.0,0
7210, NL,,,1990,17100,5,13.3,66
7210, NL,,,1990,17170,4,10.0,66
7210, NL,,,1990,18570,6,12.6,66
7210, NL,,,1990,18770,3,3.3,80
7211, NL,, 6,1990, 1700,1,2.4,11
7211, NL,, 6,1990, 1730,1,1.0,11
7211, NL,, 6,1990, 1780,1,2.7,11
7211, NL,, 6,1990, 1820,1,0.3,11
7211, NL,, 6,1990, 1860,3,15.5,33
7211, NL,, 6,1990, 2030,1,3.0,11
7211, NL,, 6,1990, 2670,-9,0.0,0
7211, NL,, 6,1990, 2690,1,1.0,11
7211, NL,, 6,1990, 2870,-9,0.0,0
7211, NL,, 6,1990, 3100,1,0.3,22
7211, NL,, 6,1990, 3700,1,3.3,11
7211, NL,, 6,1990, 3940,6,43.5,100
7211, NL,, 6,1990, 4500,1,0.3,11
7211, NL,, 6,1990, 5290,4,8.7,77
7211, NL,, 6,1990, 6680,5,72.5,44
7211, NL,, 6,1990, 6700,7,55.2,100
7211, NL,, 6,1990, 6840,1,0.7,11
7211, NL,, 6,1990, 6870,3,14.7,66
7211, NL,, 6,1990, 7240,3,6.0,55
7211, NL,, 6,1990, 7610,3,14.5,77
7211, NL,, 6,1990, 8560,5,14.5,100
7211, NL,, 6,1990, 8630,1,2.7,44
7211, NL,, 6,1990, 8760,6,43.5,100
7211, NL,, 6,1990, 8870,2,10.9,44
7211, NL,, 6,1990, 9740,1,4.0,22
7211, NL,, 6,1990,10090,4,26.0,66
7211, NL,, 6,1990,10201,1,1.0,11
7211, NL,, 6,1990,10660,8,144.9,100
7211, NL,, 6,1990,10840,5,23.2,77
7211, NL,, 6,1990,10990,9,87.9,100
7211, NL,, 6,1990,11040,7,56.0,88
7211, NL,, 6,1990,11220,6,54.3,88
7211, NL,, 6,1990,11870,8,101.4,100
7211, NL,, 6,1990,12000,5,29.0,100
7211, NL,, 6,1990,12020,1,1.0,11
7211, NL,, 6,1990,12360,2,10.0,22
7211, NL,, 6,1990,12500,1,1.7,11
7211, NL,, 6,1990,12590,1,0.3,11
7211, NL,, 6,1990,12740,2,3.3,55
7211, NL,, 6,1990,12750,4,18.0,55
7211, NL,, 6,1990,12760,5,23.0,88
7211, NL,, 6,1990,12770,7,87.0,100
7211, NL,, 6,1990,13080,2,10.9,33
7211, NL,, 6,1990,13110,7,58.0,100
7211, NL,, 6,1990,13120,8,149.3,88
7211, NL,, 6,1990,13350,3,16.7,44
7211, NL,, 6,1990,13490,1,0.4,11
7211, NL,, 6,1990,14370,5,14.9,100
7211, NL,, 6,1990,14400,6,72.5,88
7211, NL,, 6,1990,14420,1,3.3,22
7211, NL,, 6,1990,14540,1,0.7,22
7211, NL,, 6,1990,14610,1,0.7,11
7211, NL,, 6,1990,14620,8,72.5,100
7211, NL,, 6,1990,14640,8,144.9,100
7211, NL,, 6,1990,14790,1,2.1,33
7211, NL,, 6,1990,14870,6,32.6,100
7211, NL,, 6,1990,15080,2,6.4,44
7211, NL,, 6,1990,15390,6,24.9,88
7211, NL,, 6,1990,15490,5,29.9,66
7211, NL,, 6,1990,15600,4,28.0,33
7211, NL,, 6,1990,15671,3,6.7,55
7211, NL,, 6,1990,15820,3,13.3,55
7211, NL,, 6,1990,15980,2,8.3,22
7211, NL,, 6,1990,16360,6,43.5,100
7211, NL,, 6,1990,16400,1,1.0,11
7211, NL,, 6,1990,16490,1,3.3,44
7211, NL,, 6,1990,16600,1,1.7,22
7211, NL,, 6,1990,16660,1,1.7,11
7211, NL,, 6,1990,17100,1,1.7,33
7214, NL,,16,1990, 2310,1,0.5,37
7214, NL,,16,1990, 2670,3,3.8,25
7214, NL,,16,1990, 2690,4,5.4,25
7214, NL,,16,1990, 2870,3,7.5,75
7214, NL,,16,1990, 3040,2,5.4,0
7214, NL,,16,1990, 6680,7,45.5,87
7214, NL,,16,1990, 6700,-1,0.0,0
7214, NL,,16,1990, 6870,4,5.4,57
7214, NL,,16,1990, 7240,3,5.4,50
7214, NL,,16,1990, 7610,3,3.8,75
7214, NL,,16,1990, 8560,6,15.2,75
7214, NL,,16,1990, 8760,8,43.0,100
7214, NL,,16,1990, 8870,4,10.8,75
7214, NL,,16,1990,10660,-1,0.0,0
7214, NL,,16,1990,10840,-1,0.0,0
7214, NL,,16,1990,10990,-1,0.0,0
7214, NL,,16,1990,11220,3,5.4,50
7214, NL,,16,1990,11870,-1,0.0,0
7214, NL,,16,1990,11980,2,5.4,0
7214, NL,,16,1990,12000,-1,0.0,0
7214, NL,,16,1990,12020,6,11.4,75
7214, NL,,16,1990,12750,2,7.6,25
7214, NL,,16,1990,12760,-1,0.0,0
7214, NL,,16,1990,12770,-1,0.0,0
7214, NL,,16,1990,13080,7,34.1,62
7214, NL,,16,1990,13110,-1,0.0,0
7214, NL,,16,1990,13120,-1,0.0,0
7214, NL,,16,1990,13150,4,21.5,12
7214, NL,,16,1990,13350,9,161.3,100
7214, NL,,16,1990,14370,6,11.3,100
7214, NL,,16,1990,14400,8,80.6,100
7214, NL,,16,1990,14420,5,11.3,100
7214, NL,,16,1990,14620,-1,0.0,0
7214, NL,,16,1990,14640,-1,0.0,0
7214, NL,,16,1990,14790,8,63.9,100
7214, NL,,16,1990,14870,8,64.5,100
7214, NL,,16,1990,15080,1,3.8,75
7214, NL,,16,1990,15390,-1,0.0,0
7214, NL,,16,1990,15671,7,32.3,83
7214, NL,,16,1990,15820,-1,0.0,0
7214, NL,,16,1990,16360,-1,0.0,0
7214, NL,,16,1990,17170,8,69.9,87
7218, NL,,,1990, 1860,5,26.3,37
7218, NL,,,1990, 2310,3,13.2,37
7218, NL,,,1990, 2670,-9,0.0,0
7218, NL,,,1990, 2690,1,4.2,25
7218, NL,,,1990, 2870,6,13.5,75
7218, NL,,,1990, 3940,4,36.0,33
7218, NL,,,1990, 4240,2,8.4,25
7218, NL,,,1990, 5290,5,60.8,25
7218, NL,,,1990, 6680,7,29.5,87
7218, NL,,,1990, 6700,7,40.0,0
7218, NL,,,1990, 6870,5,38.0,57
7218, NL,,,1990, 7240,4,10.0,50
7218, NL,,,1990, 7610,5,20.3,75
7218, NL,,,1990, 7670,1,2.0,12
7218, NL,,,1990, 8560,5,13.2,75
7218, NL,,,1990, 8630,1,4.2,12
7218, NL,,,1990, 8760,8,50.6,100
7218, NL,,,1990, 8870,5,33.8,75
7218, NL,,,1990,10090,4,18.0,25
7218, NL,,,1990,10201,1,4.2,14
7218, NL,,,1990,10660,8,106.0,0
7218, NL,,,1990,10840,7,32.0,0
7218, NL,,,1990,10990,8,86.0,0
7218, NL,,,1990,11040,5,40.0,25
7218, NL,,,1990,11220,3,13.5,50
7218, NL,,,1990,11870,8,70.0,0
7218, NL,,,1990,12000,8,60.0,0
7218, NL,,,1990,12020,6,20.0,75
7218, NL,,,1990,12360,1,2.0,12
7218, NL,,,1990,12500,3,10.0,25
7218, NL,,,1990,12510,1,2.0,12
7218, NL,,,1990,12590,3,20.0,25
7218, NL,,,1990,12750,2,8.0,25
7218, NL,,,1990,12760,8,68.0,0
7218, NL,,,1990,12770,9,96.0,0
7218, NL,,,1990,13080,4,48.8,62
7218, NL,,,1990,13110,9,122.0,0
7218, NL,,,1990,13120,8,56.0,0
7218, NL,,,1990,13140,5,46.0,16
7218, NL,,,1990,13150,4,36.6,12
7218, NL,,,1990,13350,8,47.3,100
7218, NL,,,1990,13490,1,4.2,12
7218, NL,,,1990,14370,6,20.0,100
7218, NL,,,1990,14400,8,54.1,100
7218, NL,,,1990,14420,7,38.0,100
7218, NL,,,1990,14540,3,10.0,28
7218, NL,,,1990,14610,4,18.0,16
7218, NL,,,1990,14620,8,80.0,0
7218, NL,,,1990,14640,8,60.0,0
7218, NL,,,1990,14790,7,71.7,100
7218, NL,,,1990,14870,8,84.4,100
7218, NL,,,1990,15080,6,67.6,75
7218, NL,,,1990,15390,5,18.0,0
7218, NL,,,1990,15490,2,4.2,16
7218, NL,,,1990,15600,4,46.4,12
7218, NL,,,1990,15671,6,29.5,83
7218, NL,,,1990,15820,8,100.0,0
7218, NL,,,1990,15980,5,10.0,0
7218, NL,,,1990,16360,8,72.0,0
7218, NL,,,1990,16530,2,6.8,12
7218, NL,,,1990,16630,3,12.2,12
7218, NL,,,1990,17100,4,26.0,12
7218, NL,,,1990,17170,7,61.0,87
7218, NL,,,1990,18570,4,28.0,25
7219, NL,, 6,1990, 3040,1,0.1,11
7219, NL,, 6,1990, 3100,2,0.8,22
7219, NL,, 6,1990, 3940,6,12.3,100
7219, NL,, 6,1990, 5290,4,2.5,77
7219, NL,, 6,1990, 6680,4,3.3,44
7219, NL,, 6,1990, 6700,6,9.9,100
7219, NL,, 6,1990, 6870,2,0.8,66
7219, NL,, 6,1990, 7610,4,2.5,77
7219, NL,, 6,1990, 8560,4,2.1,100
7219, NL,, 6,1990, 8630,3,1.6,44
7219, NL,, 6,1990, 8760,6,8.2,100
7219, NL,, 6,1990, 8870,4,3.3,44
7219, NL,, 6,1990,10090,7,18.1,66
7219, NL,, 6,1990,10660,7,22.2,100
7219, NL,, 6,1990,10840,4,3.3,77
7219, NL,, 6,1990,10990,7,21.4,100
7219, NL,, 6,1990,11040,7,18.9,88
7219, NL,, 6,1990,11220,7,16.5,88
7219, NL,, 6,1990,11870,7,21.4,100
7219, NL,, 6,1990,12000,5,4.1,100
7219, NL,, 6,1990,12360,2,0.8,22
7219, NL,, 6,1990,12740,4,2.5,55
7219, NL,, 6,1990,12750,1,0.4,55
7219, NL,, 6,1990,12760,6,11.5,88
7219, NL,, 6,1990,12770,7,27.2,100
7219, NL,, 6,1990,13080,2,0.8,33
7219, NL,, 6,1990,13110,7,24.7,100
7219, NL,, 6,1990,13120,8,33.7,88
7219, NL,, 6,1990,13350,6,11.5,44
7219, NL,, 6,1990,14370,4,3.3,100
7219, NL,, 6,1990,14400,5,7.4,88
7219, NL,, 6,1990,14540,2,0.8,22
7219, NL,, 6,1990,14620,5,6.6,100
7219, NL,, 6,1990,14640,6,14.8,100
7219, NL,, 6,1990,14790,3,1.6,33
7219, NL,, 6,1990,14870,6,8.2,100
7219, NL,, 6,1990,15080,2,0.8,44
7219, NL,, 6,1990,15390,5,4.1,88
7219, NL,, 6,1990,15600,5,5.8,33
7219, NL,, 6,1990,15820,4,2.5,55
7219, NL,, 6,1990,15980,5,4.1,22
7219, NL,, 6,1990,16360,6,9.9,100
7219, NL,, 6,1990,16490,3,1.6,44
7219, NL,, 6,1990,17100,4,2.5,33
7221, NL,,,1990, 1860,6,57.3,60
7221, NL,,,1990, 2670,1,0.8,20
7221, NL,,,1990, 2870,3,7.8,60
7221, NL,,,1990, 3040,1,0.6,40
7221, NL,,,1990, 3940,5,26.6,40
7221, NL,,,1990, 4240,2,5.7,20
7221, NL,,,1990, 4290,3,11.3,20
7221, NL,,,1990, 5290,6,17.5,40
7221, NL,,,1990, 6680,6,73.1,80
7221, NL,,,1990, 6700,10,336.7,0
7221, NL,,,1990, 6870,1,0.6,0
7221, NL,,,1990, 7240,1,0.6,0
7221, NL,,,1990, 7610,6,11.3,60
7221, NL,,,1990, 8560,2,5.1,40
7221, NL,,,1990, 8630,4,17.5,20
7221, NL,,,1990, 8760,7,44.8,100
7221, NL,,,1990, 8870,6,18.1,80
7221, NL,,,1990, 9920,1,0.6,0
7221, NL,,,1990,10090,4,23.3,20
7221, NL,,,1990,10201,4,6.8,0
7221, NL,,,1990,10660,9,154.8,0
7221, NL,,,1990,10840,6,15.9,0
7221, NL,,,1990,10990,10,178.0,0
7221, NL,,,1990,11220,5,15.5,40
7221, NL,,,1990,11870,10,216.0,0
7221, NL,,,1990,12000,9,80.5,0
7221, NL,,,1990,12020,5,8.8,80
7221, NL,,,1990,12590,1,0.6,60
7221, NL,,,1990,12760,6,17.5,0
7221, NL,,,1990,12770,9,72.0,0
7221, NL,,,1990,13080,3,7.8,60
7221, NL,,,1990,13110,9,78.9,0
7221, NL,,,1990,13120,6,17.5,0
7221, NL,,,1990,13140,1,1.1,40
7221, NL,,,1990,13350,9,121.3,0
7221, NL,,,1990,13490,6,19.3,40
7221, NL,,,1990,14370,4,17.6,60
7221, NL,,,1990,14400,7,31.2,80
7221, NL,,,1990,14420,6,15.5,100
7221, NL,,,1990,14620,9,179.7,0
7221, NL,,,1990,14640,9,170.1,0
7221, NL,,,1990,14790,7,87.9,100
7221, NL,,,1990,14870,9,122.4,0
7221, NL,,,1990,15080,3,8.8,80
7221, NL,,,1990,15390,6,23.8,0
7221, NL,,,1990,15490,6,20.4,0
7221, NL,,,1990,15600,6,86.7,40
7221, NL,,,1990,15671,7,34.6,0
7221, NL,,,1990,15820,9,135.5,0
7221, NL,,,1990,15910,5,10.8,0
7221, NL,,,1990,15980,3,2.3,0
7221, NL,,,1990,16360,9,105.3,0
7221, NL,,,1990,16490,5,12.5,0
7221, NL,,,1990,16530,1,2.3,40
7221, NL,,,1990,17170,5,7.8,80
7223, NL,,16,1990, 1860,6,20.8,60
7223, NL,,16,1990, 2310,3,2.8,20
7223, NL,,16,1990, 2870,3,2.8,60
7223, NL,,16,1990, 3040,3,2.8,40
7223, NL,,16,1990, 3100,1,0.3,20
7223, NL,,16,1990, 3940,4,5.7,40
7223, NL,,16,1990, 6680,8,36.9,80
7223, NL,,16,1990, 6700,9,93.8,0
7223, NL,,16,1990, 6870,5,8.5,0
7223, NL,,16,1990, 7240,4,5.7,0
7223, NL,,16,1990, 7610,3,2.8,60
7223, NL,,16,1990, 8560,5,8.5,40
7223, NL,,16,1990, 8760,7,31.2,100
7223, NL,,16,1990, 8870,5,10.4,80
7223, NL,,16,1990,10190,6,15.6,40
7223, NL,,16,1990,10660,10,177.1,0
7223, NL,,16,1990,10840,9,125.0,0
7223, NL,,16,1990,10990,9,72.9,0
7223, NL,,16,1990,11870,10,156.2,0
7223, NL,,16,1990,11980,7,41.7,20
7223, NL,,16,1990,12000,9,104.2,0
7223, NL,,16,1990,12020,4,5.7,80
7223, NL,,16,1990,12500,6,10.4,40
7223, NL,,16,1990,12590,7,41.7,60
7223, NL,,16,1990,12760,9,72.9,0
7223, NL,,16,1990,12770,10,197.9,0
7223, NL,,16,1990,13080,5,11.4,60
7223, NL,,16,1990,13110,10,145.8,0
7223, NL,,16,1990,13120,-1,0.0,0
7223, NL,,16,1990,13140,4,5.7,40
7223, NL,,16,1990,13150,7,31.2,40
7223, NL,,16,1990,13350,9,114.6,0
7223, NL,,16,1990,14370,7,41.7,60
7223, NL,,16,1990,14400,8,51.1,80
7223, NL,,16,1990,14420,7,22.7,100
7223, NL,,16,1990,14620,9,83.3,0
7223, NL,,16,1990,14640,9,104.2,0
7223, NL,,16,1990,14790,8,42.6,100
7223, NL,,16,1990,14870,9,83.3,0
7223, NL,,16,1990,15080,4,5.2,80
7223, NL,,16,1990,15390,6,10.4,0
7223, NL,,16,1990,15490,6,20.8,0
7223, NL,,16,1990,15671,8,72.9,0
7223, NL,,16,1990,15820,6,20.8,0
7223, NL,,16,1990,15980,5,10.4,0
7223, NL,,16,1990,16360,10,156.2,0
7223, NL,,16,1990,16490,5,8.5,0
7223, NL,,16,1990,16530,5,10.4,40
7223, NL,,16,1990,17170,7,31.2,80
7227, NL,,,1990,   90,4,12.1,16
7227, NL,,,1990,  950,3,6.1,16
7227, NL,,,1990, 1240,4,18.2,16
7227, NL,,,1990, 1840,3,6.1,33
7227, NL,,,1990, 1860,11,303.0,0
7227, NL,,,1990, 1940,3,6.1,16
7227, NL,,,1990, 2670,5,12.2,66
7227, NL,,,1990, 2870,5,12.2,66
7227, NL,,,1990, 3040,1,0.4,33
7227, NL,,,1990, 3940,7,36.6,80
7227, NL,,,1990, 4070,5,12.1,50
7227, NL,,,1990, 4080,3,6.1,16
7227, NL,,,1990, 4240,4,18.2,50
7227, NL,,,1990, 4290,6,42.4,33
7227, NL,,,1990, 5290,4,12.2,50
7227, NL,,,1990, 6680,6,42.4,66
7227, NL,,,1990, 6700,7,24.2,0
7227, NL,,,1990, 6870,7,18.3,83
7227, NL,,,1990, 7240,5,12.1,83
7227, NL,,,1990, 7610,5,8.1,66
7227, NL,,,1990, 7670,2,4.1,33
7227, NL,,,1990, 8760,6,36.6,100
7227, NL,,,1990, 8870,4,12.2,66
7227, NL,,,1990,10660,9,127.3,0
7227, NL,,,1990,10840,6,12.1,0
7227, NL,,,1990,10990,8,54.5,0
7227, NL,,,1990,11040,2,3.7,50
7227, NL,,,1990,11220,3,10.2,50
7227, NL,,,1990,11870,9,66.7,0
7227, NL,,,1990,12000,7,43.1,0
7227, NL,,,1990,12380,5,24.2,16
7227, NL,,,1990,12500,5,12.1,60
7227, NL,,,1990,12510,8,97.0,80
7227, NL,,,1990,12590,2,3.3,16
7227, NL,,,1990,12750,3,7.7,66
7227, NL,,,1990,12760,9,90.9,0
7227, NL,,,1990,12770,9,78.8,0
7227, NL,,,1990,13080,4,12.2,33
7227, NL,,,1990,13110,10,157.6,0
7227, NL,,,1990,13120,10,218.2,0
7227, NL,,,1990,13350,7,42.4,83
7227, NL,,,1990,13490,4,12.1,33
7227, NL,,,1990,14370,6,24.4,100
7227, NL,,,1990,14420,8,48.5,0
7227, NL,,,1990,14620,6,12.1,0
7227, NL,,,1990,14640,9,72.7,0
7227, NL,,,1990,14870,7,36.6,100
7227, NL,,,1990,15080,5,36.6,83
7227, NL,,,1990,15390,5,12.1,0
7227, NL,,,1990,15490,3,8.1,33
7227, NL,,,1990,15671,7,24.4,100
7227, NL,,,1990,15820,9,151.5,0
7227, NL,,,1990,16360,8,60.6,0
7227, NL,,,1990,17100,6,72.7,66
7227, NL,,,1990,17170,4,12.2,66
7227, NL,,,1990,18570,3,6.1,66
7227, NL,,,1990,18770,6,18.2,80
7230, NL,,,1990,   90,2,9.3,30
7230, NL,,,1990, 1220,7,329.4,10
7230, NL,,,1990, 1520,1,1.3,10
7230, NL,,,1990, 1610,2,5.2,30
7230, NL,,,1990, 1730,1,1.6,10
7230, NL,,,1990, 1840,1,2.6,10
7230, NL,,,1990, 1860,5,39.2,85
7230, NL,,,1990, 1940,1,1.3,10
7230, NL,,,1990, 1980,1,3.1,10
7230, NL,,,1990, 2310,1,0.8,20
7230, NL,,,1990, 2600,1,2.7,10
7230, NL,,,1990, 2670,3,7.3,60
7230, NL,,,1990, 2690,1,2.4,10
7230, NL,,,1990, 2870,4,7.8,60
7230, NL,,,1990, 3100,1,4.1,10
7230, NL,,,1990, 3700,1,1.3,10
7230, NL,,,1990, 3940,3,7.8,71
7230, NL,,,1990, 4070,3,14.7,50
7230, NL,,,1990, 4240,4,13.1,50
7230, NL,,,1990, 4290,4,43.1,60
7230, NL,,,1990, 5190,1,4.0,20
7230, NL,,,1990, 5290,4,44.1,50
7230, NL,,,1990, 6680,3,11.8,50
7230, NL,,,1990, 6700,5,15.7,100
7230, NL,,,1990, 6870,5,13.5,80
7230, NL,,,1990, 7240,5,23.5,80
7230, NL,,,1990, 7610,1,4.9,20
7230, NL,,,1990, 7670,3,11.8,20
7230, NL,,,1990, 8560,2,11.8,10
7230, NL,,,1990, 8760,5,15.5,88
7230, NL,,,1990, 8870,2,9.8,30
7230, NL,,,1990,10090,4,23.3,50
7230, NL,,,1990,10110,1,4.0,10
7230, NL,,,1990,10660,9,120.7,100
7230, NL,,,1990,10840,6,19.4,83
7230, NL,,,1990,10990,8,69.0,100
7230, NL,,,1990,11040,4,47.1,30
7230, NL,,,1990,11060,1,2.7,10
7230, NL,,,1990,11220,2,6.1,44
7230, NL,,,1990,11370,1,1.3,10
7230, NL,,,1990,11870,7,43.1,100
7230, NL,,,1990,12000,5,17.2,100
7230, NL,,,1990,12020,1,2.4,14
7230, NL,,,1990,12360,4,18.3,60
7230, NL,,,1990,12380,4,28.7,30
7230, NL,,,1990,12430,5,90.2,70
7230, NL,,,1990,12500,2,9.3,40
7230, NL,,,1990,12510,8,113.5,80
7230, NL,,,1990,12590,2,9.3,20
7230, NL,,,1990,12740,3,23.5,20
7230, NL,,,1990,12750,3,15.9,40
7230, NL,,,1990,12760,8,103.4,100
7230, NL,,,1990,12770,7,51.7,100
7230, NL,,,1990,13110,9,137.9,100
7230, NL,,,1990,13120,10,310.3,100
7230, NL,,,1990,13350,4,27.2,40
7230, NL,,,1990,13490,1,1.2,22
7230, NL,,,1990,14370,4,16.4,55
7230, NL,,,1990,14400,2,15.9,10
7230, NL,,,1990,14420,6,49.6,88
7230, NL,,,1990,14620,6,31.8,100
7230, NL,,,1990,14640,7,60.3,100
7230, NL,,,1990,14790,1,2.4,10
7230, NL,,,1990,14870,3,18.5,44
7230, NL,,,1990,15080,5,32.7,60
7230, NL,,,1990,15390,5,25.9,85
7230, NL,,,1990,15671,5,8.6,66
7230, NL,,,1990,15820,2,11.1,12
7230, NL,,,1990,16360,7,62.3,100
7230, NL,,,1990,16490,1,0.7,11
7230, NL,,,1990,16530,1,4.1,20
7230, NL,,,1990,16600,1,2.6,11
7230, NL,,,1990,17100,5,32.8,77
7230, NL,,,1990,17170,3,18.4,30
7230, NL,,,1990,18570,1,3.7,10
7230, NL,,,1990,18770,6,36.9,77
7233, NL,,,1990,   70,2,8.1,16
7233, NL,,,1990,   90,3,11.5,33
7233, NL,,,1990, 1220,9,1060.0,16
7233, NL,,,1990, 1520,2,8.1,16
7233, NL,,,1990, 1610,4,32.5,33
7233, NL,,,1990, 1700,3,16.3,33
7233, NL,,,1990, 1730,1,2.3,33
7233, NL,,,1990, 1820,4,8.1,66
7233, NL,,,1990, 1840,1,1.3,16
7233, NL,,,1990, 1860,7,122.0,100
7233, NL,,,1990, 1910,2,8.1,16
7233, NL,,,1990, 1940,3,8.1,50
7233, NL,,,1990, 1980,1,0.3,16
7233, NL,,,1990, 2030,1,2.1,33
7233, NL,,,1990, 2600,1,1.8,33
7233, NL,,,1990, 2610,1,0.3,16
7233, NL,,,1990, 2630,1,0.3,16
7233, NL,,,1990, 2670,1,2.0,33
7233, NL,,,1990, 2690,2,8.1,16
7233, NL,,,1990, 2870,3,8.1,83
7233, NL,,,1990, 3040,1,2.3,16
7233, NL,,,1990, 3100,2,8.1,16
7233, NL,,,1990, 3940,8,130.1,100
7233, NL,,,1990, 4070,3,8.1,50
7233, NL,,,1990, 4240,4,12.0,50
7233, NL,,,1990, 4290,7,32.5,100
7233, NL,,,1990, 6680,5,48.8,83
7233, NL,,,1990, 6700,8,292.7,100
7233, NL,,,1990, 6840,1,1.7,16
7233, NL,,,1990, 6870,6,13.7,83
7233, NL,,,1990, 7240,7,26.3,100
7233, NL,,,1990, 7350,1,0.3,16
7233, NL,,,1990, 7610,4,11.8,50
7233, NL,,,1990, 7670,4,16.3,50
7233, NL,,,1990, 8760,7,48.8,100
7233, NL,,,1990, 8870,4,8.1,66
7233, NL,,,1990, 9760,1,0.8,16
7233, NL,,,1990,10090,1,0.8,16
7233, NL,,,1990,10201,1,0.5,16
7233, NL,,,1990,10660,10,366.3,100
7233, NL,,,1990,10840,7,130.1,100
7233, NL,,,1990,10990,6,56.8,100
7233, NL,,,1990,11040,3,11.5,66
7233, NL,,,1990,11060,5,95.9,83
7233, NL,,,1990,11220,6,26.3,66
7233, NL,,,1990,11370,1,0.3,16
7233, NL,,,1990,11870,8,284.6,100
7233, NL,,,1990,12000,7,81.3,100
7233, NL,,,1990,12020,1,4.1,16
7233, NL,,,1990,12360,5,10.5,66
7233, NL,,,1990,12380,3,9.0,33
7233, NL,,,1990,12430,4,16.0,50
7233, NL,,,1990,12500,8,138.2,100
7233, NL,,,1990,12510,8,231.2,100
7233, NL,,,1990,12590,3,24.4,66
7233, NL,,,1990,12740,1,1.0,33
7233, NL,,,1990,12750,6,89.4,100
7233, NL,,,1990,12760,9,243.9,100
7233, NL,,,1990,12770,8,235.8,100
7233, NL,,,1990,13110,9,268.3,100
7233, NL,,,1990,13120,10,207.2,100
7233, NL,,,1990,13350,4,40.7,50
7233, NL,,,1990,13640,1,2.0,16
7233, NL,,,1990,14370,5,32.5,100
7233, NL,,,1990,14400,1,1.3,16
7233, NL,,,1990,14420,8,73.2,100
7233, NL,,,1990,14620,7,105.7,100
7233, NL,,,1990,14640,8,138.2,100
7233, NL,,,1990,14790,1,0.7,16
7233, NL,,,1990,14870,7,122.0,83
7233, NL,,,1990,14900,1,1.5,16
7233, NL,,,1990,15080,5,10.7,100
7233, NL,,,1990,15390,5,16.3,100
7233, NL,,,1990,15490,3,24.4,66
7233, NL,,,1990,15671,6,48.8,100
7233, NL,,,1990,15820,6,97.6,66
7233, NL,,,1990,15980,4,30.3,33
7233, NL,,,1990,16360,6,187.0,100
7233, NL,,,1990,16490,4,8.7,83
7233, NL,,,1990,16530,1,2.6,33
7233, NL,,,1990,16600,2,4.7,50
7233, NL,,,1990,18770,7,70.2,100
7241, NL,,,1990, 1860,6,9.3,0
7241, NL,,,1990, 2690,5,4.6,0
7241, NL,,,1990, 6700,8,46.3,0
7241, NL,,,1990, 6870,6,9.3,0
7241, NL,,,1990, 7240,6,9.3,0
7241, NL,,,1990, 7670,6,9.3,0
7241, NL,,,1990,10660,10,148.1,0
7241, NL,,,1990,10840,7,18.5,0
7241, NL,,,1990,10990,8,55.6,0
7241, NL,,,1990,11870,8,37.0,0
7241, NL,,,1990,12000,8,37.0,0
7241, NL,,,1990,12500,8,55.6,0
7241, NL,,,1990,12590,7,27.8,0
7241, NL,,,1990,12750,8,37.0,0
7241, NL,,,1990,12760,9,83.3,0
7241, NL,,,1990,12770,8,46.3,0
7241, NL,,,1990,13110,10,148.1,0
7241, NL,,,1990,13120,8,55.6,0
7241, NL,,,1990,14370,6,9.3,0
7241, NL,,,1990,14420,6,9.3,0
7241, NL,,,1990,14620,7,18.5,0
7241, NL,,,1990,14640,8,37.0,0
7241, NL,,,1990,14870,6,9.3,0
7241, NL,,,1990,15390,5,4.6,0
7241, NL,,,1990,15671,7,18.5,0
7241, NL,,,1990,15820,7,18.5,0
7241, NL,,,1990,16360,9,64.8,0
7242, NL,,,1990,   90,5,23.3,0
