LANDSCHAP,EURING,CODE
9752, 1210,4
9752, 1220,2
9752, 1240,3
9752, 1310,5
9752, 1340,3
9752, 1440,3
9752, 1520,1
9752, 1590,2
9752, 1610,2
9752, 1620,1
9752, 1660,1
9752, 1670,2
9752, 1700,1
9752, 1710,2
9752, 1730,1
9752, 1780,2
9752, 1790,3
9752, 1820,2
9752, 1840,2
9752, 1860,1
9752, 1890,3
9752, 1910,3
9752, 1940,2
9752, 1960,4
9752, 1980,2
9752, 2030,1
9752, 2060,2
9752, 2180,2
9752, 2210,2
9752, 2250,1
9752, 2310,3
9752, 2380,2
9752, 2390,3
9752, 2430,5
9752, 2600,3
9752, 2610,3
9752, 2630,4
9752, 2670,2
9752, 2690,2
9752, 2870,2
9752, 3010,5
9752, 3040,2
9752, 3100,2
9752, 3200,3
9752, 3320,4
9752, 3580,2
9752, 3670,3
9752, 3700,2
9752, 3940,1
9752, 4070,2
9752, 4080,2
9752, 4100,3
9752, 4110,3
9752, 4210,3
9752, 4240,1
9752, 4290,1
9752, 4330,5
9752, 4500,1
9752, 4560,2
9752, 4590,5
9752, 4690,2
9752, 4700,2
9752, 4770,3
9752, 4820,2
9752, 4850,5
9752, 4930,2
9752, 5120,5
9752, 5170,4
9752, 5190,3
9752, 5200,5
9752, 5290,2
9752, 5320,2
9752, 5410,2
9752, 5460,2
9752, 5530,5
9752, 5540,5
9752, 5560,2
9752, 5750,2
9752, 5780,3
9752, 5820,1
9752, 5900,2
9752, 5910,2
9752, 5920,2
9752, 5927,2
9752, 6000,2
9752, 6050,5
9752, 6110,3
9752, 6150,2
9752, 6160,2
9752, 6240,3
9752, 6260,5
9752, 6270,3
9752, 6680,2
9752, 6700,1
9752, 6840,1
9752, 6870,2
9752, 7120,2
9752, 7240,1
9752, 7350,3
9752, 7440,3
9752, 7570,2
9752, 7610,2
9752, 7670,2
9752, 7680,3
9752, 7700,2
9752, 7780,3
9752, 7950,2
9752, 8310,3
9752, 8400,4
9752, 8410,5
9752, 8460,5
9752, 8480,3
9752, 8560,2
9752, 8630,2
9752, 8760,2
9752, 8830,5
9752, 8870,3
9752, 9720,3
9752, 9740,2
9752, 9760,1
9752, 9810,2
9752, 9920,1
9752,10010,2
9752,10050,3
9752,10090,2
9752,10110,1
9752,10171,2
9752,10190,3
9752,10201,1
9752,10500,5
9752,10660,1
9752,10840,1
9752,10990,1
9752,11030,2
9752,11040,2
9752,11060,2
9752,11210,1
9752,11220,2
9752,11370,3
9752,11390,2
9752,11460,2
9752,11860,2
9752,11870,1
9752,11980,2
9752,12000,2
9752,12020,2
9752,12200,2
9752,12260,2
9752,12360,2
9752,12370,2
9752,12380,2
9752,12420,5
9752,12430,1
9752,12500,1
9752,12510,1
9752,12530,3
9752,12590,2
9752,12600,2
9752,12740,2
9752,12750,2
9752,12760,1
9752,12770,1
9752,13070,2
9752,13080,2
9752,13110,1
9752,13120,1
9752,13140,1
9752,13150,2
9752,13350,2
9752,13430,3
9752,13490,2
9752,13640,3
9752,14370,1
9752,14400,2
9752,14420,1
9752,14540,1
9752,14610,1
9752,14620,1
9752,14640,1
9752,14790,2
9752,14860,2
9752,14870,2
9752,14900,2
9752,15080,2
9752,15150,3
9752,15200,3
9752,15230,5
9752,15390,1
9752,15490,1
9752,15600,2
9752,15630,2
9752,15671,1
9752,15673,1
9752,15720,2
9752,15820,1
9752,15910,1
9752,15980,1
9752,16360,1
9752,16380,1
9752,16400,2
9752,16490,2
9752,16530,2
9752,16540,1
9752,16600,2
9752,16630,2
9752,16660,2
9752,16680,2
9752,16790,2
9752,17100,2
9752,17170,2
9752,18570,2
9752,18660,4
9752,18770,1
9752,18820,4
9753,   70,2
9753,   90,1
9753,  100,2
9753,  120,3
9753,  720,2
9753,  950,3
9753,  980,4
9753, 1040,4
9753, 1190,2
9753, 1210,4
9753, 1220,2
9753, 1240,3
9753, 1310,5
9753, 1340,3
9753, 1440,3
9753, 1520,1
9753, 1590,2
9753, 1610,2
9753, 1620,1
9753, 1660,1
9753, 1670,2
9753, 1700,1
9753, 1710,2
9753, 1730,1
9753, 1780,2
9753, 1790,3
9753, 1820,2
9753, 1840,2
9753, 1860,1
9753, 1890,3
9753, 1910,3
9753, 1940,2
9753, 1960,4
9753, 1980,2
9753, 2030,1
9753, 2060,2
9753, 2180,2
9753, 2210,2
9753, 2250,1
9753, 2310,3
9753, 2380,2
9753, 2390,3
9753, 2430,5
9753, 2600,3
9753, 2610,3
9753, 2630,4
9753, 2670,2
9753, 2690,2
9753, 2870,2
9753, 3010,5
9753, 3040,2
9753, 3100,2
9753, 3200,3
9753, 3320,4
9753, 3580,2
9753, 3670,3
9753, 3700,2
9753, 3940,1
9753, 4070,2
9753, 4080,2
9753, 4100,3
9753, 4110,3
9753, 4210,3
9753, 4240,1
9753, 4290,1
9753, 4330,5
9753, 4500,1
9753, 4560,2
9753, 4590,5
9753, 4690,2
9753, 4700,2
9753, 4770,3
9753, 4820,2
9753, 4850,5
9753, 4930,2
9753, 5120,5
9753, 5170,4
9753, 5190,3
9753, 5200,5
9753, 5290,2
9753, 5320,2
9753, 5410,2
9753, 5460,2
9753, 5530,5
9753, 5540,5
9753, 5560,2
9753, 5750,2
9753, 5780,3
9753, 5820,1
9753, 5900,2
9753, 5910,2
9753, 5920,2
9753, 5927,2
9753, 6000,2
9753, 6050,5
9753, 6110,3
9753, 6150,2
9753, 6160,2
9753, 6240,3
9753, 6260,5
9753, 6270,3
9753, 6680,2
9753, 6700,1
9753, 6840,1
9753, 6870,2
9753, 7120,2
9753, 7240,1
9753, 7350,3
9753, 7440,3
9753, 7570,2
9753, 7610,2
9753, 7670,2
9753, 7680,3
9753, 7700,2
9753, 7780,3
9753, 7950,2
9753, 8310,3
9753, 8400,4
9753, 8410,5
9753, 8460,5
9753, 8480,3
9753, 8560,2
9753, 8630,2
9753, 8760,2
9753, 8830,5
9753, 8870,3
9753, 9720,3
9753, 9740,2
9753, 9760,1
9753, 9810,2
9753, 9920,1
9753,10010,2
9753,10050,3
9753,10090,2
9753,10110,1
9753,10171,2
9753,10190,3
9753,10201,1
9753,10500,5
9753,10660,1
9753,10840,1
9753,10990,1
9753,11030,2
9753,11040,2
9753,11060,2
9753,11210,1
9753,11220,2
9753,11370,3
9753,11390,2
9753,11460,2
9753,11860,2
9753,11870,1
9753,11980,2
9753,12000,2
9753,12020,2
9753,12200,2
9753,12260,2
9753,12360,2
9753,12370,2
9753,12380,2
9753,12420,5
9753,12430,1
9753,12500,1
9753,12510,1
9753,12530,3
9753,12590,2
9753,12600,2
9753,12740,2
9753,12750,2
9753,12760,1
9753,12770,1
9753,13070,2
9753,13080,2
9753,13110,1
9753,13120,1
9753,13140,1
9753,13150,2
9753,13350,2
9753,13430,3
9753,13490,2
9753,13640,3
9753,14370,1
9753,14400,2
9753,14420,1
9753,14540,1
9753,14610,1
9753,14620,1
9753,14640,1
9753,14790,2
9753,14860,2
9753,14870,2
9753,14900,2
9753,15080,2
9753,15150,3
9753,15200,3
9753,15230,5
9753,15390,1
9753,15490,1
9753,15600,2
9753,15630,2
9753,15671,1
9753,15673,1
9753,15720,2
9753,15820,1
9753,15910,1
9753,15980,1
9753,16360,1
9753,16380,1
9753,16400,2
9753,16490,2
9753,16530,2
9753,16540,1
9753,16600,2
9753,16630,2
9753,16660,2
9753,16680,2
9753,16790,2
9753,17100,2
9753,17170,2
9753,18570,2
9753,18660,4
9753,18770,1
9753,18820,4
9761,   70,2
9761,   90,1
9761,  100,2
9761,  120,3
9761,  720,2
9761,  950,3
9761,  980,4
9761, 1040,4
9761, 1190,2
9761, 1210,4
9761, 1220,2
9761, 1240,3
9761, 1310,5
9761, 1340,3
9761, 1440,3
9761, 1520,1
9761, 1590,2
9761, 1610,2
9761, 1620,1
9761, 1660,1
9761, 1670,2
9761, 1700,1
9761, 1710,2
9761, 1730,1
9761, 1780,2
9761, 1790,3
9761, 1820,2
9761, 1840,2
9761, 1860,1
9761, 1890,3
9761, 1910,3
9761, 1940,2
9761, 1960,4
9761, 1980,2
9761, 2030,1
9761, 2060,2
9761, 2180,2
9761, 2210,2
9761, 2250,1
9761, 2310,3
9761, 2380,2
9761, 2390,3
9761, 2430,5
9761, 2600,3
9761, 2610,3
9761, 2630,4
9761, 2670,2
9761, 2690,2
9761, 2870,2
9761, 3010,5
9761, 3040,2
9761, 3100,2
9761, 3200,3
9761, 3320,4
9761, 3580,2
9761, 3670,3
9761, 3700,2
9761, 3940,1
9761, 4070,2
9761, 4080,2
9761, 4100,3
9761, 4110,3
9761, 4210,3
9761, 4240,1
9761, 4290,1
9761, 4330,5
9761, 4500,1
9761, 4560,2
9761, 4590,5
9761, 4690,2
9761, 4700,2
9761, 4770,3
9761, 4820,2
9761, 4850,5
9761, 4930,2
9761, 5120,5
9761, 5170,4
9761, 5190,3
9761, 5200,5
9761, 5290,2
9761, 5320,2
9761, 5410,2
9761, 5460,2
9761, 5530,5
9761, 5540,5
9761, 5560,2
9761, 5750,2
9761, 5780,3
9761, 5820,1
9761, 5900,2
9761, 5910,2
9761, 5920,2
9761, 5927,2
9761, 6000,2
9761, 6050,5
9761, 6110,3
9761, 6150,2
9761, 6160,2
9761, 6240,3
9761, 6260,5
9761, 6270,3
9761, 6680,2
9761, 6700,1
9761, 6840,1
9761, 6870,2
9761, 7120,2
9761, 7240,1
9761, 7350,3
9761, 7440,3
9761, 7570,2
9761, 7610,2
9761, 7670,2
9761, 7680,3
9761, 7700,2
9761, 7780,3
9761, 7950,2
9761, 8310,3
9761, 8400,4
9761, 8410,5
9761, 8460,5
9761, 8480,3
9761, 8560,2
9761, 8630,2
9761, 8760,2
9761, 8830,5
9761, 8870,3
9761, 9720,3
9761, 9740,2
9761, 9760,1
9761, 9810,2
9761, 9920,1
9761,10010,2
9761,10050,3
9761,10090,2
9761,10110,1
9761,10171,2
9761,10190,3
9761,10201,1
9761,10500,5
9761,10660,1
9761,10840,1
9761,10990,1
9761,11030,2
9761,11040,2
9761,11060,2
9761,11210,1
9761,11220,2
9761,11370,3
9761,11390,2
9761,11460,2
9761,11860,2
9761,11870,1
9761,11980,2
9761,12000,2
9761,12020,2
9761,12200,2
9761,12260,2
9761,12360,2
9761,12370,2
9761,12380,2
9761,12420,5
9761,12430,1
9761,12500,1
9761,12510,1
9761,12530,3
9761,12590,2
9761,12600,2
9761,12740,2
9761,12750,2
9761,12760,1
9761,12770,1
9761,13070,2
9761,13080,2
9761,13110,1
9761,13120,1
9761,13140,1
9761,13150,2
9761,13350,2
9761,13430,3
9761,13490,2
9761,13640,3
9761,14370,1
9761,14400,2
9761,14420,1
9761,14540,1
9761,14610,1
9761,14620,1
9761,14640,1
9761,14790,2
9761,14860,2
9761,14870,2
9761,14900,2
9761,15080,2
9761,15150,3
9761,15200,3
9761,15230,5
9761,15390,1
9761,15490,1
9761,15600,2
9761,15630,2
9761,15671,1
9761,15673,1
9761,15720,2
9761,15820,1
9761,15910,1
9761,15980,1
9761,16360,1
9761,16380,1
9761,16400,2
9761,16490,2
9761,16530,2
9761,16540,1
9761,16600,2
9761,16630,2
9761,16660,2
9761,16680,2
9761,16790,2
9761,17100,2
9761,17170,2
9761,18570,2
9761,18660,4
9761,18770,1
9761,18820,4
9762,   70,2
9762,   90,1
9762,  100,2
9762,  120,3
9762,  720,2
9762,  950,3
9762,  980,4
9762, 1040,4
9762, 1190,2
9762, 1210,4
9762, 1220,2
9762, 1240,3
9762, 1310,5
9762, 1340,3
9762, 1440,3
9762, 1520,1
9762, 1590,2
9762, 1610,2
9762, 1620,1
9762, 1660,1
9762, 1670,2
9762, 1700,1
9762, 1710,2
9762, 1730,1
9762, 1780,2
9762, 1790,3
9762, 1820,2
9762, 1840,2
9762, 1860,1
9762, 1890,3
9762, 1910,3
9762, 1940,2
9762, 1960,4
9762, 1980,2
9762, 2030,1
9762, 2060,2
9762, 2180,2
9762, 2210,2
9762, 2250,1
9762, 2310,3
9762, 2380,2
9762, 2390,3
9762, 2430,5
9762, 2600,3
9762, 2610,3
9762, 2630,4
9762, 2670,2
9762, 2690,2
9762, 2870,2
9762, 3010,5
9762, 3040,2
9762, 3100,2
9762, 3200,3
9762, 3320,4
9762, 3580,2
9762, 3670,3
9762, 3700,2
9762, 3940,1
9762, 4070,2
9762, 4080,2
9762, 4100,3
9762, 4110,3
9762, 4210,3
9762, 4240,1
9762, 4290,1
9762, 4330,5
9762, 4500,1
9762, 4560,2
9762, 4590,5
9762, 4690,2
9762, 4700,2
9762, 4770,3
9762, 4820,2
9762, 4850,5
9762, 4930,2
9762, 5120,5
9762, 5170,4
9762, 5190,3
9762, 5200,5
9762, 5290,2
9762, 5320,2
9762, 5410,2
9762, 5460,2
9762, 5530,5
9762, 5540,5
9762, 5560,2
9762, 5750,2
9762, 5780,3
9762, 5820,1
9762, 5900,2
9762, 5910,2
9762, 5920,2
9762, 5927,2
9762, 6000,2
9762, 6050,5
9762, 6110,3
9762, 6150,2
9762, 6160,2
9762, 6240,3
9762, 6260,5
9762, 6270,3
9762, 6680,2
9762, 6700,1
9762, 6840,1
9762, 6870,2
9762, 7120,2
9762, 7240,1
9762, 7350,3
9762, 7440,3
9762, 7570,2
9762, 7610,2
9762, 7670,2
9762, 7680,3
9762, 7700,2
9762, 7780,3
9762, 7950,2
9762, 8310,3
9762, 8400,4
9762, 8410,5
9762, 8460,5
9762, 8480,3
9762, 8560,2
9762, 8630,2
9762, 8760,2
9762, 8830,5
9762, 8870,3
9762, 9720,3
9762, 9740,2
9762, 9760,1
9762, 9810,2
9762, 9920,1
9762,10010,2
9762,10050,3
9762,10090,2
9762,10110,1
9762,10171,2
9762,10190,3
9762,10201,1
9762,10500,5
9762,10660,1
9762,10840,1
9762,10990,1
9762,11030,2
9762,11040,2
9762,11060,2
9762,11210,1
9762,11220,2
9762,11370,3
9762,11390,2
9762,11460,2
9762,11860,2
9762,11870,1
9762,11980,2
9762,12000,2
9762,12020,2
9762,12200,2
9762,12260,2
9762,12360,2
9762,12370,2
9762,12380,2
9762,12420,5
9762,12430,1
9762,12500,1
9762,12510,1
9762,12530,3
9762,12590,2
9762,12600,2
9762,12740,2
9762,12750,2
9762,12760,1
9762,12770,1
9762,13070,2
9762,13080,2
9762,13110,1
9762,13120,1
9762,13140,1
9762,13150,2
9762,13350,2
9762,13430,3
9762,13490,2
9762,13640,3
9762,14370,1
9762,14400,2
9762,14420,1
9762,14540,1
9762,14610,1
9762,14620,1
9762,14640,1
9762,14790,2
9762,14860,2
9762,14870,2
9762,14900,2
9762,15080,2
9762,15150,3
9762,15200,3
9762,15230,5
9762,15390,1
9762,15490,1
9762,15600,2
9762,15630,2
9762,15671,1
9762,15673,1
9762,15720,2
9762,15820,1
9762,15910,1
9762,15980,1
9762,16360,1
9762,16380,1
9762,16400,2
9762,16490,2
9762,16530,2
9762,16540,1
9762,16600,2
9762,16630,2
9762,16660,2
9762,16680,2
9762,16790,2
9762,17100,2
9762,17170,2
9762,18570,2
9762,18660,4
9762,18770,1
9762,18820,4
9763,   70,2
9763,   90,1
9763,  100,2
9763,  120,3
9763,  720,2
9763,  950,3
9763,  980,4
9763, 1040,4
9763, 1190,2
9763, 1210,4
9763, 1220,2
9763, 1240,3
9763, 1310,5
9763, 1340,3
9763, 1440,3
9763, 1520,1
9763, 1590,2
9763, 1610,2
9763, 1620,1
9763, 1660,1
9763, 1670,2
9763, 1700,1
9763, 1710,2
9763, 1730,1
9763, 1780,2
9763, 1790,3
9763, 1820,2
9763, 1840,2
9763, 1860,1
9763, 1890,3
9763, 1910,3
9763, 1940,2
9763, 1960,4
9763, 1980,2
9763, 2030,1
9763, 2060,2
9763, 2180,2
9763, 2210,2
9763, 2250,1
9763, 2310,3
9763, 2380,2
9763, 2390,3
9763, 2430,5
9763, 2600,3
9763, 2610,3
9763, 2630,4
9763, 2670,2
9763, 2690,2
9763, 2870,2
9763, 3010,5
9763, 3040,2
9763, 3100,2
9763, 3200,3
9763, 3320,4
9763, 3580,2
9763, 3670,3
9763, 3700,2
9763, 3940,1
9763, 4070,2
9763, 4080,2
9763, 4100,3
9763, 4110,3
9763, 4210,3
9763, 4240,1
9763, 4290,1
9763, 4330,5
9763, 4500,1
9763, 4560,2
9763, 4590,5
9763, 4690,2
9763, 4700,2
9763, 4770,3
9763, 4820,2
9763, 4850,5
9763, 4930,2
9763, 5120,5
9763, 5170,4
9763, 5190,3
9763, 5200,5
9763, 5290,2
9763, 5320,2
9763, 5410,2
9763, 5460,2
9763, 5530,5
9763, 5540,5
9763, 5560,2
9763, 5750,2
9763, 5780,3
9763, 5820,1
9763, 5900,2
9763, 5910,2
9763, 5920,2
9763, 5927,2
9763, 6000,2
9763, 6050,5
9763, 6110,3
9763, 6150,2
9763, 6160,2
9763, 6240,3
9763, 6260,5
9763, 6270,3
9763, 6680,2
9763, 6700,1
9763, 6840,1
9763, 6870,2
9763, 7120,2
9763, 7240,1
9763, 7350,3
9763, 7440,3
9763, 7570,2
9763, 7610,2
9763, 7670,2
9763, 7680,3
9763, 7700,2
9763, 7780,3
9763, 7950,2
9763, 8310,3
9763, 8400,4
9763, 8410,5
9763, 8460,5
9763, 8480,3
9763, 8560,2
9763, 8630,2
9763, 8760,2
9763, 8830,5
9763, 8870,3
9763, 9720,3
9763, 9740,2
9763, 9760,1
9763, 9810,2
9763, 9920,1
9763,10010,2
9763,10050,3
9763,10090,2
9763,10110,1
9763,10171,2
9763,10190,3
9763,10201,1
9763,10500,5
9763,10660,1
9763,10840,1
9763,10990,1
9763,11030,2
9763,11040,2
9763,11060,2
9763,11210,1
9763,11220,2
9763,11370,3
9763,11390,2
9763,11460,2
9763,11860,2
9763,11870,1
9763,11980,2
9763,12000,2
9763,12020,2
9763,12200,2
9763,12260,2
9763,12360,2
9763,12370,2
9763,12380,2
9763,12420,5
9763,12430,1
9763,12500,1
9763,12510,1
9763,12530,3
9763,12590,2
9763,12600,2
9763,12740,2
9763,12750,2
9763,12760,1
9763,12770,1
9763,13070,2
9763,13080,2
9763,13110,1
9763,13120,1
9763,13140,1
9763,13150,2
9763,13350,2
9763,13430,3
9763,13490,2
9763,13640,3
9763,14370,1
9763,14400,2
9763,14420,1
9763,14540,1
9763,14610,1
9763,14620,1
9763,14640,1
9763,14790,2
9763,14860,2
9763,14870,2
9763,14900,2
9763,15080,2
9763,15150,3
9763,15200,3
9763,15230,5
9763,15390,1
9763,15490,1
9763,15600,2
9763,15630,2
9763,15671,1
9763,15673,1
9763,15720,2
9763,15820,1
9763,15910,1
9763,15980,1
9763,16360,1
9763,16380,1
9763,16400,2
9763,16490,2
9763,16530,2
9763,16540,1
9763,16600,2
9763,16630,2
9763,16660,2
9763,16680,2
9763,16790,2
9763,17100,2
9763,17170,2
9763,18570,2
9763,18660,4
9763,18770,1
9763,18820,4
9764,   70,2
9764,   90,1
9764,  100,2
9764,  120,3
9764,  720,2
9764,  950,3
9764,  980,4
9764, 1040,4
9764, 1190,2
9764, 1210,4
9764, 1220,2
9764, 1240,3
9764, 1310,5
9764, 1340,3
9764, 1440,3
9764, 1520,1
9764, 1590,2
9764, 1610,2
9764, 1620,1
9764, 1660,1
9764, 1670,2
9764, 1700,1
9764, 1710,2
9764, 1730,1
9764, 1780,2
9764, 1790,3
9764, 1820,2
9764, 1840,2
9764, 1860,1
9764, 1890,3
9764, 1910,3
9764, 1940,2
9764, 1960,4
9764, 1980,2
9764, 2030,1
9764, 2060,2
9764, 2180,2
9764, 2210,2
9764, 2250,1
9764, 2310,3
9764, 2380,2
9764, 2390,3
9764, 2430,5
9764, 2600,3
9764, 2610,3
9764, 2630,4
9764, 2670,2
9764, 2690,2
9764, 2870,2
9764, 3010,5
9764, 3040,2
9764, 3100,2
9764, 3200,3
9764, 3320,4
9764, 3580,2
9764, 3670,2
9764, 3700,2
9764, 3940,1
9764, 4070,2
9764, 4080,2
9764, 4100,3
9764, 4110,3
9764, 4210,3
9764, 4240,1
9764, 4290,1
9764, 4330,5
9764, 4500,1
9764, 4560,2
9764, 4590,5
9764, 4690,2
9764, 4700,2
9764, 4770,3
9764, 4820,2
9764, 4850,5
9764, 4930,1
9764, 5120,5
9764, 5170,4
9764, 5190,3
9764, 5200,5
9764, 5290,2
9764, 5320,2
9764, 5410,2
9764, 5460,2
9764, 5530,5
9764, 5540,5
9764, 5560,2
9764, 5750,2
9764, 5780,3
9764, 5820,1
9764, 5900,2
9764, 5910,2
9764, 5920,2
9764, 5927,2
9764, 6000,2
9764, 6050,5
9764, 6110,3
9764, 6150,2
9764, 6160,2
9764, 6240,3
9764, 6260,5
9764, 6270,3
9764, 6680,2
9764, 6700,1
9764, 6840,1
9764, 6870,2
9764, 7120,2
9764, 7240,1
9764, 7350,3
9764, 7440,3
9764, 7570,2
9764, 7610,2
9764, 7670,2
9764, 7680,3
9764, 7700,2
9764, 7780,3
9764, 7950,2
9764, 8310,3
9764, 8400,4
9764, 8410,5
9764, 8460,5
9764, 8480,3
9764, 8560,2
9764, 8630,2
9764, 8760,2
9764, 8830,5
9764, 8870,3
9764, 9720,3
9764, 9740,2
9764, 9760,1
9764, 9810,2
9764, 9920,1
9764,10010,2
9764,10050,3
9764,10090,2
9764,10110,1
9764,10171,2
9764,10190,3
9764,10201,1
9764,10500,5
9764,10660,1
9764,10840,1
9764,10990,1
9764,11030,2
9764,11040,2
9764,11060,2
9764,11210,1
9764,11220,2
9764,11370,3
9764,11390,2
9764,11460,2
9764,11860,2
9764,11870,1
9764,11980,2
9764,12000,2
9764,12020,2
9764,12200,2
9764,12260,2
9764,12360,2
9764,12370,2
9764,12380,2
9764,12420,5
9764,12430,1
9764,12500,2
9764,12510,1
9764,12530,3
9764,12590,2
9764,12600,2
9764,12740,2
9764,12750,2
9764,12760,1
9764,12770,1
9764,13070,2
9764,13080,2
9764,13110,1
9764,13120,1
9764,13140,1
9764,13150,2
9764,13350,2
9764,13430,3
9764,13490,2
9764,13640,3
9764,14370,1
9764,14400,2
9764,14420,1
9764,14540,1
9764,14610,1
9764,14620,1
9764,14640,1
9764,14790,2
9764,14860,2
9764,14870,2
9764,14900,2
9764,15080,2
9764,15150,3
9764,15200,3
9764,15230,5
9764,15390,1
9764,15490,1
9764,15600,2
9764,15630,2
9764,15671,1
9764,15673,1
9764,15720,2
9764,15820,1
9764,15910,1
9764,15980,1
9764,16360,1
9764,16380,1
9764,16400,2
9764,16490,2
9764,16530,2
9764,16540,1
9764,16600,2
9764,16630,2
9764,16660,2
9764,16680,2
9764,16790,2
9764,17100,2
9764,17170,2
9764,18570,2
9764,18660,4
9764,18770,1
9764,18820,4
9765,   70,2
9765,   90,1
9765,  100,2
9765,  120,3
9765,  720,2
9765,  950,3
9765,  980,4
9765, 1040,4
9765, 1190,2
9765, 1210,4
9765, 1220,2
9765, 1240,3
9765, 1310,5
9765, 1340,3
9765, 1440,3
9765, 1520,1
9765, 1590,2
9765, 1610,2
9765, 1620,1
9765, 1660,1
9765, 1670,2
9765, 1700,1
9765, 1710,2
9765, 1730,1
9765, 1780,2
9765, 1790,3
9765, 1820,2
9765, 1840,2
9765, 1860,1
9765, 1890,3
9765, 1910,3
9765, 1940,2
9765, 1960,4
9765, 1980,2
9765, 2030,1
9765, 2060,2
9765, 2180,2
9765, 2210,2
9765, 2250,1
9765, 2310,3
9765, 2380,2
9765, 2390,3
9765, 2430,5
9765, 2600,3
9765, 2610,3
9765, 2630,4
9765, 2670,2
9765, 2690,2
9765, 2870,2
9765, 3010,5
9765, 3040,2
9765, 3100,2
9765, 3200,3
9765, 3320,4
9765, 3580,2
9765, 3670,2
9765, 3700,2
9765, 3940,1
9765, 4070,2
9765, 4080,2
9765, 4100,3
9765, 4110,3
9765, 4210,3
9765, 4240,1
9765, 4290,1
9765, 4330,5
9765, 4500,1
9765, 4560,2
9765, 4590,5
9765, 4690,2
9765, 4700,2
9765, 4770,3
9765, 4820,2
9765, 4850,5
9765, 4930,2
9765, 5120,5
9765, 5170,4
9765, 5190,3
9765, 5200,5
9765, 5290,2
9765, 5320,2
9765, 5410,2
9765, 5460,2
9765, 5530,5
9765, 5540,5
9765, 5560,2
9765, 5750,2
9765, 5780,3
9765, 5820,1
9765, 5900,2
9765, 5910,2
9765, 5920,2
9765, 5927,2
9765, 6000,2
9765, 6050,5
9765, 6110,3
9765, 6150,2
9765, 6160,2
9765, 6240,3
9765, 6260,5
9765, 6270,3
9765, 6680,2
9765, 6700,1
9765, 6840,1
9765, 6870,2
9765, 7120,2
9765, 7240,1
9765, 7350,3
9765, 7440,3
9765, 7570,2
9765, 7610,2
9765, 7670,2
9765, 7680,3
9765, 7700,2
9765, 7780,3
9765, 7950,2
9765, 8310,3
9765, 8400,4
9765, 8410,5
9765, 8460,5
9765, 8480,3
9765, 8560,2
9765, 8630,2
9765, 8760,2
9765, 8830,5
9765, 8870,3
9765, 9720,3
9765, 9740,2
9765, 9760,1
9765, 9810,2
9765, 9920,1
9765,10010,2
9765,10050,3
9765,10090,1
9765,10110,1
9765,10171,2
9765,10190,3
9765,10201,1
9765,10500,5
9765,10660,1
9765,10840,1
9765,10990,1
9765,11030,2
9765,11040,2
9765,11060,2
9765,11210,1
9765,11220,2
9765,11370,3
9765,11390,2
9765,11460,2
9765,11860,2
9765,11870,1
9765,11980,2
9765,12000,2
9765,12020,2
9765,12200,2
9765,12260,2
9765,12360,2
9765,12370,2
9765,12380,2
9765,12420,5
9765,12430,1
9765,12500,1
9765,12510,1
9765,12530,3
9765,12590,2
9765,12600,2
9765,12740,2
9765,12750,2
9765,12760,1
9765,12770,1
9765,13070,2
9765,13080,2
9765,13110,1
9765,13120,1
9765,13140,1
9765,13150,2
9765,13350,2
9765,13430,3
9765,13490,2
9765,13640,3
9765,14370,1
9765,14400,2
9765,14420,1
9765,14540,1
9765,14610,1
9765,14620,1
9765,14640,1
9765,14790,2
9765,14860,2
9765,14870,2
9765,14900,2
9765,15080,2
9765,15150,3
9765,15200,3
9765,15230,5
9765,15390,1
9765,15490,1
9765,15600,2
9765,15630,2
9765,15671,1
9765,15673,1
9765,15720,2
9765,15820,1
9765,15910,1
9765,15980,1
9765,16360,1
9765,16380,1
9765,16400,2
9765,16490,2
9765,16530,2
9765,16540,1
9765,16600,2
9765,16630,2
9765,16660,2
9765,16680,2
9765,16790,2
9765,17100,2
9765,17170,2
9765,18570,2
9765,18660,4
9765,18770,1
9765,18820,4
9811,   70,2
9811,   90,1
9811,  100,2
9811,  120,3
9811,  720,2
9811,  950,3
9811,  980,4
9811, 1040,4
9811, 1190,2
9811, 1210,4
9811, 1220,2
9811, 1240,3
9811, 1310,5
9811, 1340,3
9811, 1440,3
9811, 1520,1
9811, 1590,2
9811, 1610,2
9811, 1620,1
9811, 1660,1
9811, 1670,2
9811, 1700,1
9811, 1710,2
9811, 1730,1
9811, 1780,2
9811, 1790,3
9811, 1820,2
9811, 1840,2
9811, 1860,1
9811, 1890,3
9811, 1910,3
9811, 1940,2
9811, 1960,4
9811, 1980,2
9811, 2030,1
9811, 2060,2
9811, 2180,2
9811, 2210,2
9811, 2250,1
9811, 2310,3
9811, 2380,2
9811, 2390,3
9811, 2430,5
9811, 2600,3
9811, 2610,3
9811, 2630,4
9811, 2670,2
9811, 2690,2
9811, 2870,2
9811, 3010,5
9811, 3040,2
9811, 3100,2
9811, 3200,3
9811, 3320,4
9811, 3580,2
9811, 3670,2
9811, 3700,2
9811, 3940,1
9811, 4070,2
9811, 4080,2
9811, 4100,3
9811, 4110,3
9811, 4210,3
9811, 4240,1
9811, 4290,1
9811, 4330,5
9811, 4500,1
9811, 4560,2
9811, 4590,5
9811, 4690,2
9811, 4700,2
9811, 4770,3
9811, 4820,2
9811, 4850,5
9811, 4930,2
9811, 5120,5
9811, 5170,4
9811, 5190,3
